action: u,states: t,states: v,states: x
-0.41516805,59.0,2.316338,16.180939
-0.5555557,60.0,2.1087542,17.339108
-0.51944435,61.0,1.8309762,18.393484
-0.5911584,62.0,1.571254,19.308971
-0.5232084,63.0,1.2756748,20.094599
-0.51634705,64.0,1.0140706,20.732437
-0.5481225,65.0,0.7558971,21.239473
-0.43136144,66.0,0.48183584,21.617422
-0.469418,67.0,0.26615512,21.85834
-0.37871224,68.0,0.03144613,21.991417
-0.26043952,69.0,-0.15790999,22.00714
-0.29236442,70.0,-0.28812975,21.928185
-0.1351772,71.0,-0.43431196,21.78412
-0.15322459,72.0,-0.50190055,21.566965
-0.04942864,73.0,-0.57851285,21.316015
0.040955782,74.0,-0.60322714,21.026758
0.11212742,75.0,-0.58274925,20.725145
0.085586786,76.0,-0.52668554,20.433771
0.1350106,77.0,-0.48389214,20.17043
0.14131498,78.0,-0.41638684,19.928484
0.23663747,79.0,-0.34572935,19.720291
0.22490084,80.0,-0.22741061,19.547426
0.27432454,81.0,-0.11496019,19.433722
0.14232719,82.0,0.022202075,19.376242
0.16271794,83.0,0.09336567,19.387342
0.1779455,84.0,0.17472464,19.434025
0.13881779,85.0,0.2636974,19.521387
0.016271472,86.0,0.33310628,19.653236
-0.05266124,87.0,0.34124202,19.81979
-0.05087304,88.0,0.3149114,19.990412
-0.13057399,89.0,0.28947487,20.147867
-0.16031933,90.0,0.22418788,20.292604
-0.12100482,91.0,0.14402822,20.4047
-0.16524309,92.0,0.08352581,20.476713
-0.1565187,93.0,0.00090426207,20.518476
-0.10203123,94.0,-0.07735509,20.518929
-0.13467193,95.0,-0.1283707,20.480251
-0.05903238,96.0,-0.19570667,20.416065
-0.038832664,97.0,-0.22522286,20.318213
0.0,98.0,-0.24463919,20.2056
0.0,99.0,-0.24463919,20.08328
-0.9833484,0.0,-0.24937038,31.90391
-0.98109967,1.0,-0.7410446,31.779224
-0.98279744,2.0,-1.2315944,31.408703
-0.98342717,3.0,-1.7229931,30.792906
-0.98156816,4.0,-2.2147067,29.93141
-0.98321456,5.0,-2.7054908,28.824057
-0.97851783,6.0,-3.197098,27.471312
-0.98332864,7.0,-3.686357,25.872763
-0.98207206,8.0,-4.1780214,24.029585
-0.9812872,9.0,-4.6690574,21.940575
-0.98130083,10.0,-5.159701,19.606047
-0.9780864,11.0,-5.6503515,17.026196
-0.98185766,12.0,-6.1393948,14.201019
-0.9808782,13.0,-6.6303234,11.131322
-0.97983474,14.0,-7.1207623,7.81616
-0.97424364,15.0,-7.6106796,4.2557793
-0.9708306,16.0,-8.097801,0.45043945
-0.9652744,17.0,-8.583217,-3.5984612
-0.9435081,18.0,-9.065854,-7.8900695
-0.8871758,19.0,-9.537608,-12.4229965
-0.5765387,20.0,-9.981196,-17.191801
0.38812494,21.0,-10.269465,-22.1824
0.68768954,22.0,-10.075403,-27.317133
0.79049754,23.0,-9.731559,-32.354836
0.863374,24.0,-9.33631,-37.220615
0.92120206,25.0,-8.904623,-41.88877
0.9409596,26.0,-8.444022,-46.341084
0.948226,27.0,-7.973542,-50.563095
0.9491787,28.0,-7.499429,-54.549866
0.94881475,29.0,-7.02484,-58.29958
0.95293665,30.0,-6.5504327,-61.812
0.95126927,31.0,-6.073964,-65.08722
0.9474851,32.0,-5.5983295,-68.1242
0.94669104,33.0,-5.124587,-70.92336
0.9418185,34.0,-4.6512413,-73.48566
0.9513835,35.0,-4.180332,-75.81128
0.9440079,36.0,-3.7046404,-77.90144
0.9258728,37.0,-3.2326365,-79.75376
0.93415964,38.0,-2.7697,-81.37008
0.9251864,39.0,-2.3026202,-82.75493
0.89926565,40.0,-1.840027,-83.90624
0.8823321,41.0,-1.3903942,-84.826256
0.8378043,42.0,-0.94922817,-85.521454
0.80305886,43.0,-0.530326,-85.99607
0.74184954,44.0,-0.12879658,-86.26123
0.6712663,45.0,0.2421282,-86.32563
0.5546032,46.0,0.57776135,-86.20457
0.40990102,47.0,0.85506296,-85.91569
0.39004064,48.0,1.0600135,-85.48816
0.25729632,49.0,1.2550339,-84.95815
0.1354127,50.0,1.383682,-84.330635
0.1708591,51.0,1.4513884,-83.638794
0.047424316,52.0,1.5368179,-82.9131
0.010119081,53.0,1.5605301,-82.14469
-0.11552113,54.0,1.5655897,-81.364426
-0.19396436,55.0,1.5078291,-80.581635
-0.29519826,56.0,1.410847,-79.82772
-0.42063832,57.0,1.2632478,-79.1223
-0.36982,58.0,1.0529287,-78.49068
-0.47153515,59.0,0.8680187,-77.96421
-0.39297587,60.0,0.63225114,-77.530205
-0.44890594,61.0,0.4357632,-77.21408
-0.3974855,62.0,0.21131024,-76.9962
-0.2714486,63.0,0.01256749,-76.89055
-0.2637297,64.0,-0.123156816,-76.88426
-0.17302752,65.0,-0.25502166,-76.94584
-0.18738735,66.0,-0.34153542,-77.07335
-0.15784639,67.0,-0.4352291,-77.24412
-0.0666793,68.0,-0.5141523,-77.46173
0.03497374,69.0,-0.5474919,-77.7188
0.038471818,70.0,-0.53000504,-77.992546
0.025978088,71.0,-0.5107691,-78.257545
0.037734747,72.0,-0.49778008,-78.51293
0.18635046,73.0,-0.4789127,-78.761826
0.07474029,74.0,-0.38573748,-79.00128
0.18867338,75.0,-0.34836733,-79.19415
0.10522735,76.0,-0.25403064,-79.36834
0.14758348,77.0,-0.20141697,-79.49535
0.23907316,78.0,-0.12762523,-79.59606
0.11789727,79.0,-0.008088648,-79.659874
0.14601159,80.0,0.050859988,-79.66392
0.056149483,81.0,0.12386578,-79.63849
0.14675176,82.0,0.15194052,-79.57655
0.13272345,83.0,0.2253164,-79.50058
0.030792236,84.0,0.29167813,-79.387924
-0.014085054,85.0,0.30707425,-79.24209
0.038963675,86.0,0.30003172,-79.088554
-0.026695907,87.0,0.31951356,-78.93854
-0.039351463,88.0,0.3061656,-78.77878
-0.1903714,89.0,0.28648987,-78.625694
-0.20350003,90.0,0.19130418,-78.48245
-0.116009474,91.0,0.08955416,-78.3868
-0.110450804,92.0,0.031549424,-78.342026
-0.22156584,93.0,-0.023675978,-78.32625
-0.10207224,94.0,-0.1344589,-78.33809
-0.055691242,95.0,-0.18549502,-78.40532
-0.07779145,96.0,-0.21334064,-78.49807
-0.109389186,97.0,-0.25223637,-78.60474
0.0,98.0,-0.30693096,-78.73086
0.0,99.0,-0.30693096,-78.88432
-0.9828906,0.0,-2.0601406,146.2108
-0.9828187,1.0,-2.551586,145.18073
-0.9849249,2.0,-3.0429952,143.90494
-0.9844906,3.0,-3.5354576,142.38344
-0.98400694,4.0,-4.027703,140.6157
-0.9842245,5.0,-4.5197062,138.60185
-0.9833136,6.0,-5.0118184,136.342
-0.9821528,7.0,-5.503475,133.83609
-0.979133,8.0,-5.9945517,131.08435
-0.97882456,9.0,-6.484118,128.08708
-0.9833445,10.0,-6.9735303,124.845024
-0.9828394,11.0,-7.4652023,121.35826
-0.980739,12.0,-7.956622,117.625656
-0.97887117,13.0,-8.446992,113.64735
-0.9775142,14.0,-8.936427,109.42385
-0.97618157,15.0,-9.425184,104.955635
-0.9641329,16.0,-9.913275,100.24304
-0.91820395,17.0,-10.395341,95.28641
-0.6062785,18.0,-10.854443,90.08874
0.4606309,19.0,-11.157582,84.661514
0.75887656,20.0,-10.927267,79.082726
0.8504014,21.0,-10.547829,73.619095
0.89727974,22.0,-10.122628,68.345184
0.92682385,23.0,-9.673988,63.28387
0.9519478,24.0,-9.210576,58.446877
0.9523176,25.0,-8.734602,53.841587
0.964695,26.0,-8.258443,49.474285
0.9664105,27.0,-7.7760954,45.345062
0.97027695,28.0,-7.29289,41.457016
0.96300125,29.0,-6.8077517,37.81057
0.9670974,30.0,-6.326251,34.406693
0.9691427,31.0,-5.8427024,31.243567
0.96754587,32.0,-5.358131,28.322216
0.9610089,33.0,-4.874358,25.64315
0.9637296,34.0,-4.3938537,23.20597
0.96015525,35.0,-3.9119887,21.009045
0.96369004,36.0,-3.431911,19.053051
0.959358,37.0,-2.950066,17.337095
0.94595015,38.0,-2.470387,15.862062
0.9328258,39.0,-1.997412,14.626869
0.9285296,40.0,-1.5309991,13.628163
0.9025613,41.0,-1.0667343,12.862664
0.86526716,42.0,-0.61545366,12.329297
0.8125366,43.0,-0.18282008,12.02157
0.74897814,44.0,0.22344822,11.9301605
0.680483,45.0,0.5979373,12.041884
