states: t,states: v,states: x
8.0,1.9576272,-104.435684
9.0,2.2849367,-103.45687
10.0,2.6124232,-102.3144
11.0,2.8240602,-101.00819
12.0,3.0107656,-99.59615
13.0,3.440365,-98.09077
14.0,3.6866052,-96.37058
15.0,3.901594,-94.52728
16.0,4.495691,-92.576485
17.0,4.6539664,-90.328636
18.0,4.9831605,-88.001656
19.0,5.2641816,-85.51008
20.0,5.4540367,-82.87799
21.0,5.300984,-80.15097
22.0,5.65704,-77.50048
23.0,5.51235,-74.67196
24.0,5.6157656,-71.91579
25.0,5.4984,-69.1079
26.0,6.2153935,-66.3587
27.0,6.4341865,-63.251007
28.0,6.387681,-60.033913
29.0,6.290164,-56.840073
30.0,6.212016,-53.694992
31.0,6.543798,-50.588985
32.0,6.5313835,-47.317085
33.0,6.324732,-44.05139
34.0,6.3472433,-40.889027
35.0,6.115682,-37.715405
36.0,6.202772,-34.657562
37.0,5.9292097,-31.556175
38.0,5.7221575,-28.59157
39.0,5.3038754,-25.730492
40.0,5.1280184,-23.078554
41.0,4.8902187,-20.514545
42.0,4.5241203,-18.069435
43.0,4.3452916,-15.807375
44.0,4.0715923,-13.634729
45.0,3.4004543,-11.598933
46.0,3.419827,-9.898706
47.0,3.3181198,-8.188793
48.0,3.0038218,-6.529733
49.0,2.67788,-5.0278225
50.0,2.7229602,-3.6888824
51.0,2.7545261,-2.327402
52.0,2.6647084,-0.95013905
53.0,2.9571211,0.38221514
54.0,2.4766574,1.8607757
55.0,2.1911988,3.0991044
56.0,2.1023982,4.194704
57.0,2.0158994,5.245903
58.0,1.6181716,6.253853
59.0,1.2175435,7.0629387
60.0,0.9192373,7.6717105
61.0,0.7271675,8.13133
62.0,0.8501799,8.494913
63.0,0.6465448,8.920003
64.0,0.073310316,9.243276
65.0,-0.057768285,9.279931
66.0,-0.3375427,9.251047
67.0,-0.73467827,9.082275
68.0,-0.8334289,8.714936
69.0,-0.8748332,8.298222
70.0,-0.92297745,7.860805
71.0,-1.0067422,7.3993163
72.0,-1.0006336,6.895945
73.0,-1.3432764,6.3956285
74.0,-1.5123826,5.7239904
75.0,-1.9087939,4.967799
76.0,-2.0580182,4.013402
77.0,-2.5459464,2.984393
78.0,-2.6282847,1.7114197
79.0,-2.4829063,0.39727736
80.0,-2.8378634,-0.8441758
81.0,-3.0862803,-2.2631075
82.0,-3.1834302,-3.8062477
83.0,-3.5601783,-5.3979626
84.0,-3.9264154,-7.178052
85.0,-4.041805,-9.14126
86.0,-3.824698,-11.162163
87.0,-3.9175265,-13.074512
88.0,-3.8158836,-15.033275
89.0,-4.2543197,-16.941216
90.0,-4.496877,-19.068375
91.0,-4.172732,-21.316813
92.0,-4.0103164,-23.40318
93.0,-4.032352,-25.408337
94.0,-4.0046554,-27.424513
95.0,-3.9439056,-29.42684
96.0,-4.0994024,-31.398792
97.0,-3.776873,-33.448494
98.0,-3.7288573,-35.33693
99.0,-3.9161766,-37.20136
100.0,-3.7157247,-39.159447
1.0,1.8767259,56.291508
2.0,1.5149304,57.22987
3.0,1.2574487,57.987335
4.0,1.2299169,58.61606
5.0,1.3065264,59.231018
6.0,0.8375032,59.88428
7.0,0.8702405,60.303032
8.0,0.7737819,60.73815
9.0,0.57812476,61.125042
10.0,0.6761918,61.414104
11.0,0.38620615,61.7522
12.0,-0.08151469,61.945305
13.0,-0.11553761,61.90455
14.0,-0.052013204,61.84678
15.0,-0.5393306,61.820774
16.0,-0.8796042,61.55111
17.0,-0.76724803,61.11131
18.0,-0.7988141,60.727684
19.0,-0.9092718,60.328278
20.0,-1.1666312,59.873642
21.0,-1.3704671,59.290325
22.0,-1.6694531,58.60509
23.0,-1.6569966,57.770363
24.0,-1.5111662,56.941864
25.0,-1.413054,56.18628
26.0,-1.8086722,55.47975
27.0,-2.0471284,54.575417
28.0,-2.3533695,53.551853
29.0,-2.2871356,52.375168
30.0,-1.9155294,51.2316
31.0,-2.3591971,50.273838
32.0,-2.5337067,49.09424
33.0,-2.701938,47.827385
34.0,-3.3217008,46.476418
35.0,-3.7959294,44.815567
36.0,-4.1350923,42.917603
37.0,-3.6019673,40.850056
38.0,-3.7753253,39.049072
39.0,-3.4261298,37.16141
40.0,-3.5963364,35.448345
41.0,-3.4471443,33.650177
42.0,-3.8034155,31.926605
43.0,-3.533779,30.024897
44.0,-3.724543,28.258007
45.0,-3.8118203,26.395735
46.0,-4.288513,24.489824
47.0,-4.183701,22.345568
48.0,-3.8966937,20.253717
49.0,-3.899986,18.30537
50.0,-3.5250716,16.355377
51.0,-3.469838,14.592841
52.0,-3.5644193,12.857923
53.0,-3.5102818,11.075713
54.0,-3.5121853,9.320572
55.0,-3.599438,7.5644794
56.0,-3.5694318,5.7647605
57.0,-3.2922008,3.9800446
58.0,-3.2665892,2.3339443
59.0,-2.9332674,0.70064974
60.0,-2.825757,-0.76598394
61.0,-3.0209074,-2.1788626
62.0,-2.8795192,-3.6893163
63.0,-3.4572144,-5.129076
64.0,-3.2024057,-6.857683
65.0,-3.1924505,-8.458886
66.0,-2.8334944,-10.055111
67.0,-2.8794358,-11.471858
68.0,-2.7388215,-12.911576
69.0,-2.5557256,-14.280987
70.0,-2.5645008,-15.558849
71.0,-2.6402376,-16.841099
72.0,-2.5612068,-18.161217
73.0,-2.6843421,-19.44182
74.0,-2.3692465,-20.78399
75.0,-2.316207,-21.968615
76.0,-2.095121,-23.126719
77.0,-2.06868,-24.174278
78.0,-1.9639821,-25.208618
79.0,-2.035442,-26.190609
80.0,-1.7923919,-27.20833
81.0,-1.6203519,-28.104527
82.0,-1.4496241,-28.914703
83.0,-1.0463182,-29.639515
84.0,-0.40130818,-30.162674
85.0,-0.4094969,-30.363329
86.0,-0.49359617,-30.568077
87.0,-0.27214533,-30.814875
88.0,0.13444641,-30.950947
89.0,0.24885027,-30.883724
90.0,-0.050308228,-30.759298
91.0,0.12424055,-30.784452
92.0,0.33044934,-30.722332
93.0,0.28555828,-30.557108
94.0,0.34745976,-30.41433
95.0,0.27870464,-30.2406
96.0,0.57881296,-30.101248
97.0,0.38204658,-29.811842
98.0,0.8326082,-29.62082
99.0,0.89814734,-29.204515
100.0,0.398756,-28.755442
1.0,-0.7146307,3.5949764
2.0,-0.25357807,3.2376611
3.0,-0.03523655,3.110872
4.0,0.24174929,3.0932539
5.0,0.74494994,3.2141285
6.0,0.95417035,3.5866034
7.0,1.0125306,4.0636888
8.0,1.1202797,4.569954
9.0,1.5015587,5.1300936
10.0,1.4061767,5.8808727
11.0,1.964179,6.583961
12.0,2.226474,7.5660505
13.0,2.2127275,8.679288
14.0,2.1690462,9.785652
15.0,2.588105,10.870175
16.0,2.8167114,12.1642275
17.0,2.8409066,13.572583
18.0,2.8392131,14.993036
19.0,3.0073068,16.412643
20.0,3.3208327,17.916296
21.0,2.8074625,19.576712
22.0,2.9426196,20.980442
23.0,3.2627892,22.451752
24.0,3.452479,24.083147
25.0,3.6506507,25.809387
26.0,3.9808269,27.634712
27.0,3.9358442,29.625126
28.0,3.8748348,31.593048
29.0,3.641581,33.530464
30.0,3.9539726,35.351254
31.0,3.8338206,37.32824
32.0,3.8726783,39.24515
33.0,4.052539,41.18149
34.0,4.425334,43.20776
35.0,4.588345,45.420425
36.0,4.46193,47.7146
37.0,4.4236584,49.945564
38.0,4.6630516,52.157394
39.0,4.4568396,54.488922
40.0,4.440818,56.717342
41.0,4.6255317,58.93775
42.0,4.676916,61.25052
43.0,4.6733775,63.588978
44.0,4.7173495,65.92567
45.0,4.696486,68.28434
46.0,4.5593834,70.63258
47.0,4.5437593,72.91228
48.0,4.630744,75.18416
49.0,4.817146,77.49953
50.0,4.6901865,79.9081
51.0,4.765154,82.25319
52.0,4.6948214,84.635765
53.0,4.824285,86.98318
54.0,4.4906206,89.39532
55.0,4.296227,91.640625
56.0,4.073244,93.78874
57.0,4.0548835,95.82536
58.0,3.4576173,97.852806
59.0,3.4478073,99.58161
60.0,3.0391,101.30551
61.0,3.3890097,102.82506
62.0,3.1345239,104.51956
63.0,2.863495,106.08682
64.0,2.7882466,107.51857
65.0,2.9701595,108.9127
66.0,2.8628404,110.39777
67.0,2.5755713,111.82919
68.0,2.542402,113.11698
69.0,2.2933514,114.38818
70.0,1.8711077,115.53486
71.0,1.6374713,116.47041
72.0,1.2995603,117.28915
73.0,0.79899853,117.93893
74.0,0.52213115,118.338425
75.0,0.4714333,118.59949
76.0,0.22669055,118.835205
77.0,-0.10766326,118.94855
78.0,-0.16542614,118.894714
79.0,-0.31520966,118.812004
80.0,-0.30598772,118.654396
81.0,-0.15101582,118.5014
82.0,-0.25405306,118.425896
83.0,-0.34456137,118.29887
84.0,-0.15985203,118.12659
85.0,-0.18775965,118.04666
86.0,-0.4082303,117.95278
87.0,-0.4186876,117.748665
88.0,-0.7070056,117.53932
89.0,-0.59729874,117.18582
90.0,-0.8941423,116.88717
91.0,-1.3578169,116.440094
92.0,-1.2407658,115.761185
93.0,-1.50851,115.1408
94.0,-1.8651986,114.38654
95.0,-2.0000038,113.45394
96.0,-2.2014189,112.45394
97.0,-2.6937087,111.35323
98.0,-2.6182337,110.00638
99.0,-2.477354,108.69726
100.0,-2.1675406,107.45858
1.0,-0.96416783,53.60775
2.0,-0.93024427,53.125668
3.0,-0.68102795,52.660545
4.0,-0.64428365,52.32003
5.0,-0.80140495,51.997887
6.0,-0.8773142,51.597183
7.0,-0.61088586,51.158527
8.0,-0.5006156,50.853085
9.0,-0.5451679,50.602776
10.0,-0.28611162,50.330193
11.0,-0.24648471,50.187138
12.0,-0.5473639,50.063896
13.0,-0.42498058,49.790215
14.0,-0.44559577,49.577724
15.0,-0.9674164,49.354927
16.0,-0.60587287,48.87122
17.0,-0.78292996,48.568283
18.0,-1.1381173,48.17682
19.0,-0.9888927,47.60776
20.0,-1.2429101,47.113316
21.0,-1.3116597,46.49186
22.0,-1.5365332,45.83603
23.0,-1.6347783,45.067764
24.0,-1.6444802,44.250374
25.0,-1.2355796,43.428135
26.0,-1.4658246,42.810345
27.0,-1.0137146,42.07743
28.0,-1.0779316,41.57057
29.0,-1.0466219,41.031605
30.0,-1.1026071,40.508293
31.0,-1.304876,39.95699
32.0,-1.2796931,39.30455
33.0,-1.0175667,38.664703
34.0,-1.0301712,38.155922
35.0,-0.67017734,37.640835
36.0,-0.8568273,37.305748
37.0,-1.0337156,36.877335
38.0,-0.5284096,36.360477
39.0,-0.2600029,36.09627
40.0,-0.52825695,35.96627
41.0,-0.90793574,35.70214
42.0,-1.2802669,35.248173
43.0,-1.2307688,34.60804
44.0,-1.4789518,33.992657
45.0,-1.5607126,33.25318
46.0,-1.6197003,32.472824
47.0,-1.8156605,31.662973
48.0,-1.9197896,30.755142
49.0,-2.18498,29.795248
50.0,-2.0889351,28.702759
51.0,-2.0754828,27.65829
52.0,-1.8637279,26.62055
53.0,-1.5825089,25.688686
54.0,-1.4557979,24.897432
55.0,-1.4743243,24.169533
56.0,-1.6980226,23.432371
57.0,-1.8716694,22.58336
58.0,-1.96205,21.647526
59.0,-2.005722,20.6665
60.0,-2.41491,19.66364
61.0,-2.642696,18.456184
62.0,-2.6670048,17.134836
63.0,-2.9741356,15.801333
64.0,-2.4236245,14.314265
65.0,-1.8991139,13.102453
66.0,-1.988894,12.152896
67.0,-2.0047514,11.158449
68.0,-2.1622798,10.156074
69.0,-2.4246676,9.074934
70.0,-2.3262684,7.8626003
71.0,-2.3241284,6.699466
72.0,-2.1912236,5.537402
73.0,-1.8896834,4.4417906
74.0,-1.7537807,3.496949
75.0,-1.53774,2.6200585
76.0,-1.4811252,1.8511885
77.0,-1.6573255,1.110626
78.0,-1.5545895,0.28196323
79.0,-1.4269873,-0.49533153
80.0,-1.551031,-1.2088251
81.0,-1.6516986,-1.9843407
82.0,-1.7641752,-2.81019
83.0,-1.8974272,-3.6922774
84.0,-2.2800581,-4.640991
85.0,-2.0688932,-5.78102
86.0,-2.0051553,-6.815467
87.0,-2.066154,-7.8180447
88.0,-1.9158078,-8.851122
89.0,-1.9204155,-9.809026
90.0,-1.6294242,-10.769234
91.0,-1.1213846,-11.583946
92.0,-0.9808866,-12.144638
93.0,-0.84029675,-12.635081
94.0,-1.0581325,-13.055229
95.0,-1.1058049,-13.584295
96.0,-0.7864586,-14.1371975
97.0,-1.1930296,-14.530427
98.0,-1.1788286,-15.126942
99.0,-1.1259757,-15.716356
100.0,-1.4435701,-16.279345
1.0,0.9867107,-1.3255491
2.0,0.6336452,-0.83219373
3.0,0.505945,-0.51537114
4.0,0.5483255,-0.26239863
5.0,0.6788929,0.011764109
6.0,0.8346424,0.35121056
7.0,0.81320006,0.7685318
8.0,0.9314605,1.1751318
9.0,0.8154878,1.640862
10.0,0.82174885,2.048606
11.0,0.8204348,2.4594803
12.0,0.74072903,2.8696976
13.0,1.1372615,3.240062
14.0,0.6544704,3.8086927
15.0,0.69308,4.1359277
16.0,0.7102984,4.4824677
17.0,0.87711346,4.837617
18.0,0.7941237,5.2761736
19.0,0.96272534,5.6732354
20.0,1.1455952,6.154598
21.0,1.019051,6.727396
22.0,0.95376533,7.2369213
23.0,0.84269035,7.713804
24.0,0.6445271,8.135149
25.0,0.95860064,8.457413
26.0,0.9237785,8.936713
27.0,0.78304464,9.3986025
28.0,0.63955855,9.790125
29.0,0.7434791,10.109904
30.0,0.9774648,10.481644
31.0,1.101079,10.970376
32.0,1.1838704,11.520916
33.0,0.9820418,12.112851
34.0,0.97816885,12.603872
35.0,0.89931434,13.092957
36.0,0.8038384,13.542614
37.0,0.7750254,13.944533
38.0,1.0538573,14.3320465
39.0,1.0736156,14.858975
40.0,0.5664644,15.395783
41.0,0.7504422,15.679016
42.0,0.9352569,16.054237
43.0,0.97738266,16.521866
44.0,1.2307506,17.010557
45.0,1.1498045,17.625933
46.0,1.0540162,18.200834
47.0,0.95020884,18.727842
48.0,0.96840686,19.202948
49.0,0.7360642,19.687151
50.0,0.4299574,20.055183
51.0,0.7359061,20.270163
52.0,0.91130286,20.638115
53.0,0.9427825,21.093767
54.0,0.7976483,21.565159
55.0,0.8343353,21.963984
56.0,0.6383033,22.381151
57.0,0.34526306,22.700302
58.0,0.44531718,22.872934
59.0,0.44347042,23.095592
60.0,0.48522866,23.317327
61.0,-0.035520434,23.559942
62.0,-0.18527947,23.542183
63.0,-0.2201735,23.449543
64.0,-0.6229669,23.339457
65.0,-0.503482,23.027973
66.0,-0.5511749,22.776232
67.0,-0.59646684,22.500645
68.0,-0.44325414,22.202412
69.0,-0.6564281,21.980785
70.0,-0.67922187,21.65257
71.0,-0.82113355,21.31296
72.0,-0.38154235,20.902393
73.0,-0.37510604,20.711622
74.0,-0.3834373,20.524069
75.0,-0.1556791,20.33235
76.0,-0.29637074,20.25451
77.0,0.16070604,20.106325
78.0,-0.011458665,20.186678
