action: u,states: t,states: v,states: x
-0.44968444,7.0,0.8702405,60.303032
-0.3751071,8.0,0.7737819,60.73815
-0.33452415,9.0,0.57812476,61.125042
-0.32442325,10.0,0.6761918,61.414104
-0.39036673,11.0,0.38620615,61.7522
-0.2768258,12.0,-0.08151469,61.945305
-0.3378927,13.0,-0.11553761,61.90455
-0.24668533,14.0,-0.052013204,61.84678
-0.30587566,15.0,-0.5393306,61.820774
-0.26332003,16.0,-0.8796042,61.55111
-0.23573107,17.0,-0.76724803,61.11131
-0.3198582,18.0,-0.7988141,60.727684
-0.23929071,19.0,-0.9092718,60.328278
-0.24538815,20.0,-1.1666312,59.873642
-0.27583653,21.0,-1.3704671,59.290325
-0.14474237,22.0,-1.6694531,58.60509
-0.12683916,23.0,-1.6569966,57.770363
-0.18892998,24.0,-1.5111662,56.941864
-0.098434985,25.0,-1.413054,56.18628
-0.14809018,26.0,-1.8086722,55.47975
-0.21481389,27.0,-2.0471284,54.575417
-0.13339394,28.0,-2.3533695,53.551853
-0.12506348,29.0,-2.2871356,52.375168
-0.067009926,30.0,-1.9155294,51.2316
-0.052960157,31.0,-2.3591971,50.273838
-0.12977022,32.0,-2.5337067,49.09424
-0.035744965,33.0,-2.701938,47.827385
-0.11566961,34.0,-3.3217008,46.476418
-0.046836376,35.0,-3.7959294,44.815567
-0.051222146,36.0,-4.1350923,42.917603
0.0021846294,37.0,-3.6019673,40.850056
0.012289643,38.0,-3.7753253,39.049072
-0.0011490583,39.0,-3.4261298,37.16141
-0.052407384,40.0,-3.5963364,35.448345
0.07938123,41.0,-3.4471443,33.650177
-0.040701568,42.0,-3.8034155,31.926605
0.07700968,43.0,-3.533779,30.024897
0.08356881,44.0,-3.724543,28.258007
0.099320054,45.0,-3.8118203,26.395735
0.06498301,46.0,-4.288513,24.489824
0.052249074,47.0,-4.183701,22.345568
-0.00939703,48.0,-3.8966937,20.253717
0.061012387,49.0,-3.899986,18.30537
0.12552464,50.0,-3.5250716,16.355377
0.06339693,51.0,-3.469838,14.592841
0.13336885,52.0,-3.5644193,12.857923
0.13936198,53.0,-3.5102818,11.075713
0.04041016,54.0,-3.5121853,9.320572
0.16558921,55.0,-3.599438,7.5644794
0.05050254,56.0,-3.5694318,5.7647605
0.20414054,57.0,-3.2922008,3.9800446
0.18755245,58.0,-3.2665892,2.3339443
0.077769995,59.0,-2.9332674,0.70064974
0.20861149,60.0,-2.825757,-0.76598394
0.17758346,61.0,-3.0209074,-2.1788626
0.18134046,62.0,-2.8795192,-3.6893163
0.10729921,63.0,-3.4572144,-5.129076
0.15207708,64.0,-3.2024057,-6.857683
0.1464765,65.0,-3.1924505,-8.458886
0.16725779,66.0,-2.8334944,-10.055111
0.12023616,67.0,-2.8794358,-11.471858
0.20045781,68.0,-2.7388215,-12.911576
0.22060001,69.0,-2.5557256,-14.280987
0.18490016,70.0,-2.5645008,-15.558849
0.18818974,71.0,-2.6402376,-16.841099
0.18706751,72.0,-2.5612068,-18.161217
0.16731238,73.0,-2.6843421,-19.44182
0.21920657,74.0,-2.3692465,-20.78399
0.184268,75.0,-2.316207,-21.968615
0.25705838,76.0,-2.095121,-23.126719
0.18153381,77.0,-2.06868,-24.174278
0.1439606,78.0,-1.9639821,-25.208618
0.16615057,79.0,-2.035442,-26.190609
0.2148614,80.0,-1.7923919,-27.20833
0.18182671,81.0,-1.6203519,-28.104527
0.21922922,82.0,-1.4496241,-28.914703
0.2831434,83.0,-1.0463182,-29.639515
0.22554648,84.0,-0.40130818,-30.162674
0.16233838,85.0,-0.4094969,-30.363329
0.20268667,86.0,-0.49359617,-30.568077
0.24862695,87.0,-0.27214533,-30.814875
0.25252008,88.0,0.13444641,-30.950947
0.16385436,89.0,0.24885027,-30.883724
0.19139779,90.0,-0.050308228,-30.759298
0.21882963,91.0,0.12424055,-30.784452
0.1715486,92.0,0.33044934,-30.722332
0.2250402,93.0,0.28555828,-30.557108
0.2422427,94.0,0.34745976,-30.41433
0.24992633,95.0,0.27870464,-30.2406
0.26976144,96.0,0.57881296,-30.101248
0.29147732,97.0,0.38204658,-29.811842
0.0,98.0,0.8326082,-29.62082
0.0,99.0,0.89814734,-29.204515
0.45202494,0.0,-1.1179254,4.1539392
0.46362388,1.0,-0.7146307,3.5949764
0.47123957,2.0,-0.25357807,3.2376611
0.4391421,3.0,-0.03523655,3.110872
0.38911164,4.0,0.24174929,3.0932539
0.38956702,5.0,0.74494994,3.2141285
0.33023596,6.0,0.95417035,3.5866034
0.39496207,7.0,1.0125306,4.0636888
0.3582405,8.0,1.1202797,4.569954
0.28027976,9.0,1.5015587,5.1300936
0.2681203,10.0,1.4061767,5.8808727
0.36070323,11.0,1.964179,6.583961
0.3148216,12.0,2.226474,7.5660505
0.20372641,13.0,2.2127275,8.679288
0.2565465,14.0,2.1690462,9.785652
0.2345208,15.0,2.588105,10.870175
0.1597563,16.0,2.8167114,12.1642275
0.22096121,17.0,2.8409066,13.572583
0.23745608,18.0,2.8392131,14.993036
