D118,relu,N00,0.5494867998028444,N01,0.037174008935639165,N02,-0.020142366376254776,N03,0.002502860974328102,B0,-0.08320728726016302
D119,relu,N00,1.38472707455978,N01,0.0370258215679137,N02,0.0803047103348325,N03,0.007514522752216565,B0,-0.15785310916616635
D120,relu,N00,-1.851011334192804,N01,0.033685138625296214,N02,-0.14099313452967174,N03,-0.015726599640258965,B0,0.6236017859360603
D121,relu,N00,-0.9663531087273779,N01,0.022218542751830498,N02,-0.18723368955671835,N03,-0.02090214539549391,B0,1.4760485411667097
D122,relu,N00,-4.428416883958367,N01,-0.010197688625055814,N02,0.01578997963001863,N03,0.042082001984278736,B0,0.5368988656318092
D123,relu,N00,0.9471504993594086,N01,0.015838564070836027,N02,0.1354708511017262,N03,0.01674329616899061,B0,0.6674773667878078
D124,relu,N00,-0.6109729271622151,N01,0.03617184142697754,N02,0.022501591984282282,N03,-0.003721593134203946,B0,0.08648717622957314
D125,relu,N00,0.9318117213134208,N01,0.03754556554076213,N02,0.08452414060717184,N03,0.005293708656298785,B0,-0.1480459822057496
D126,relu,N00,-1.529418287373565,N01,0.03153190592541182,N02,0.006509865847222602,N03,-0.01017999694350984,B0,0.4526759503674098
D127,relu,N00,0.04875568551876816,N01,0.01577100259913225,N02,-0.029183006265799255,N03,0.0263299141821928,B0,1.2094467776235203
D128,relu,N00,0.7453631946074649,N01,0.036693072105295994,N02,0.0866448734256992,N03,0.0034545684588726663,B0,-0.232846817423908
D129,relu,N00,1.5486649256995995,N01,0.03211858055257361,N02,0.29304821761541267,N03,-0.0302436763160356,B0,-0.8794679469860871
D130,relu,N00,-0.6037072559991282,N01,0.03192162305082497,N02,-0.05023209857975007,N03,-0.0029609713642468807,B0,-0.09263131450569762
D131,relu,N00,-2.234350663249394,N01,0.03320390032412163,N02,-0.11054971066477803,N03,-0.014744576716217312,B0,0.40163764082265985
D20,regular,D10,0.4882445,D11,1.0624375,D12,1.4577274,D13,0.3242018,D14,-0.29260835,D15,0.9006746,D16,0.54910576,D17,1.4010011,D18,1.1811904,D19,1.3572024,D110,0.91843235,D111,-0.03738012,D112,-0.21341842,D113,0.12800373,D114,0.7481595,D115,1.2936989,D116,1.4922177,D117,1.4192424,D118,1.2511004,D119,1.2541337,D120,0.8504313,D121,0.59318715,D122,-0.020585882,D123,0.67665046,D124,1.1455305,D125,1.2167294,D126,0.96486866,D127,0.41371897,D128,1.2980164,D129,0.1943365,D130,1.451335,D131,0.9851497,N00,-2.4384653405108336,N01,0.13811788679850737,N02,-0.04142264394831599,N03,-0.005774574818733322,B1,-4.190336598954532
D21,regular,D10,0.0041597774,D11,0.0033548505,D12,-0.002667629,D13,0.0010264681,D14,0.0026818211,D15,0.0034737238,D16,-0.004013209,D17,-0.0045218207,D18,0.002123523,D19,-0.00096492935,D110,0.0046005235,D111,-0.0030041616,D112,0.0012796391,D113,-0.0029339106,D114,-0.006212742,D115,-0.007865972,D116,0.003956094,D117,-0.0015401419,D118,0.002876022,D119,0.0034046941,D120,-0.002615753,D121,-0.0060262973,D122,0.0030516111,D123,0.0072667683,D124,-0.001718864,D125,0.000728005,D126,-0.0046809283,D127,0.0015848501,D128,0.0025534069,D129,-0.0020284138,D130,-0.002203225,D131,-0.0055450303,N00,0.43970675513500285,N01,0.00044345007458619764,N02,0.99242675625376,N03,-0.0012993018036846903,B1,-0.003575572929725268
D22,regular,D10,2.6737726,D11,1.5416468,D12,0.10018082,D13,2.7602344,D14,3.361469,D15,1.8674314,D16,-2.381907,D17,0.84333783,D18,1.6346294,D19,-0.031242127,D110,2.4184973,D111,-2.858607,D112,-2.883639,D113,-2.6081665,D114,-2.0942028,D115,-1.133996,D116,0.32349643,D117,-0.2420906,D118,1.0944021,D119,1.2930331,D120,-1.8439604,D121,-2.337636,D122,2.9611733,D123,2.7599678,D124,-1.4588339,D125,1.0215348,D126,-1.8234776,D127,2.5859187,D128,0.50707626,D129,-2.8322158,D130,0.17082062,D131,-1.7570431,N00,-14.726011407652665,N01,-0.004693174527691005,N02,-0.9577098474347447,N03,0.06946851694642932,B1,0.9529628758483785
