D116,relu,N00,-0.3454896531610928,N01,0.025337327116232006,N02,-0.02596216128769628,N03,-0.005084761185370718,B0,0.28240693902928116
D117,relu,N00,-0.32083459840671874,N01,0.03268885785124901,N02,-0.014962674276334652,N03,-0.002846569168164088,B0,0.05169261735334274
D118,relu,N00,-0.8657395749920576,N01,0.024619715194483124,N02,-0.08824986963787829,N03,-0.024117118736044604,B0,1.0847257718621575
D119,relu,N00,-0.02173734359297993,N01,0.02618186611193091,N02,-0.0023964637908739437,N03,-0.0001759154063603003,B0,-0.005677918059914688
D120,relu,N00,-0.14779834743069245,N01,0.030755836691040782,N02,-0.008869216631941054,N03,-0.0014928339315363186,B0,0.02282799009338632
D121,relu,N00,0.24871058626483128,N01,-0.006684235734058095,N02,0.047937100489364795,N03,0.04371126366911049,B0,0.22452966192704343
D122,relu,N00,0.701813517803669,N01,0.008320464814021739,N02,0.061819986007644656,N03,0.027128221703481902,B0,0.9988873574946543
D123,relu,N00,-0.7737325963441982,N01,0.022108007340061197,N02,-0.0729996745846925,N03,-0.02081711218110137,B0,0.9934735990922143
D124,relu,N00,0.5035505051696408,N01,0.017222766715839777,N02,0.03996484845984769,N03,0.014468429339806915,B0,0.6445684403432703
D125,relu,N00,0.6475835695307006,N01,-0.02132194849391557,N02,0.14630895631438415,N03,0.06462791296875912,B0,-1.2807306942517704
D126,relu,N00,0.5385836839631206,N01,0.022066677152031037,N02,0.028284357470869603,N03,0.011558433452894225,B0,0.452985171927746
D127,relu,N00,0.6666247657601259,N01,-0.0014815504637902541,N02,0.10006817403053632,N03,0.04859687829973877,B0,0.041633066144303954
D128,relu,N00,-0.031093268331480146,N01,0.031733250174747256,N02,-0.004206926911573814,N03,-0.00045057422915315736,B0,0.007754536173110171
D129,relu,N00,-0.06882038745829845,N01,0.027300391190119358,N02,-0.008245696803733795,N03,-0.000716522857179495,B0,-0.00028951234111374013
D130,relu,N00,-0.4665053962537943,N01,0.016446982554438445,N02,-0.10151904889032434,N03,-0.05094038297134641,B0,0.9075441845890236
D131,relu,N00,-0.21945263743495058,N01,0.03075262946844964,N02,-0.018313941978057368,N03,-0.002905459627051613,B0,0.1115181560252787
D20,regular,D10,1.1470569,D11,1.1298687,D12,1.5503501,D13,1.4895024,D14,-0.11200833,D15,1.2453582,D16,0.92890495,D17,0.14826353,D18,-0.097699486,D19,1.2847201,D110,1.1123319,D111,1.2046354,D112,0.7375555,D113,1.2924879,D114,-0.18530525,D115,1.1375275,D116,1.3302858,D117,1.1989303,D118,0.83284414,D119,1.510208,D120,1.2640752,D121,0.0640474,D122,0.6721572,D123,0.9329945,D124,0.98879313,D125,-0.596057,D126,1.0804883,D127,0.21262713,D128,1.199896,D129,1.4284214,D130,0.46476656,D131,1.2409798,N00,-0.28385680907712485,N01,0.2553866547401341,N02,0.10672142453615437,N03,-0.025208647543989958,B1,-6.346118910155749
D21,regular,D10,-0.0001484555,D11,6.248645e-05,D12,0.0003099955,D13,-0.00051910843,D14,-3.3561955e-06,D15,0.00024687283,D16,-0.0005026274,D17,-3.3461576e-05,D18,-0.00044343734,D19,-0.00032016623,D110,-0.00029510388,D111,-5.6541874e-05,D112,0.00023350428,D113,-0.00033078162,D114,-0.24090336,D115,-0.00032133108,D116,-0.00022803026,D117,-0.000126864,D118,-7.547607e-05,D119,-0.00025707134,D120,-7.786747e-05,D121,-0.0004291318,D122,9.3683775e-05,D123,7.657701e-05,D124,-0.00027784472,D125,0.0004328887,D126,-0.00024256168,D127,-0.00022565204,D128,-0.00026924757,D129,-0.00056643237,D130,-0.00026193768,D131,0.00016952079,N00,0.49831169717104856,N01,-0.00011226702215895929,N02,0.999875798036966,N03,-9.168922511804762e-06,B1,-0.000796058844775939
D22,regular,D10,0.6767591,D11,0.63119656,D12,0.21298422,D13,0.20182106,D14,-3.195821,D15,0.11493725,D16,1.3348002,D17,2.8677814,D18,-3.1191027,D19,0.045438405,D110,1.3975996,D111,0.21981761,D112,1.5051852,D113,0.025668107,D114,-0.17801324,D115,-0.8710367,D116,-0.504591,D117,-0.16827591,D118,-1.1688111,D119,0.22142367,D120,-0.06819648,D121,2.763588,D122,1.7739869,D123,-1.2255588,D124,1.3649921,D125,2.9131715,D126,1.1089334,D127,2.7047467,D128,0.106078036,D129,-0.021641945,D130,-2.4091213,D131,-0.2020074,N00,-13.450211820127222,N01,-0.029932983645001302,N02,-1.1554247160259548,N03,0.20422732125385828,B1,-0.6600523912387448
