action: u,states: t,states: v,states: x
0.0385994,21.0,-0.594129,-3.01645
0.0102201,22.0,-0.777829,-3.31352
0.154202,23.0,-0.410725,-3.70243
0.0631944,24.0,-0.432408,-3.9078
0.100618,25.0,-0.40628,-4.124
0.00546455,26.0,-0.475074,-4.32714
0.0400523,27.0,-0.328493,-4.56468
0.2059,28.0,-0.516885,-4.72892
0.0733855,29.0,-0.620887,-4.98737
0.0582267,30.0,-0.261339,-5.29781
0.199671,31.0,-0.562797,-5.42848
0.119494,32.0,-0.342518,-5.70988
0.28274,33.0,-0.838643,-5.88114
0.13361,34.0,-1.0041,-6.30046
0.221281,35.0,-1.00188,-6.80251
0.162976,36.0,-0.952351,-7.30345
0.199974,37.0,-1.22001,-7.77962
0.322044,38.0,-0.727972,-8.38963
0.125148,39.0,-0.528335,-8.75362
0.290532,40.0,-0.33617,-9.01778
0.0713137,41.0,-0.394082,-9.18587
0.305949,42.0,-0.523812,-9.38291
0.120151,43.0,-0.157598,-9.64481
0.250027,44.0,-0.409026,-9.72361
0.119709,45.0,-0.109595,-9.92813
0.162122,46.0,-0.181013,-9.98292
0.210509,47.0,0.153902,-10.0734
0.139923,48.0,0.478377,-9.99648
0.271772,49.0,0.424807,-9.75729
0.271079,50.0,0.780942,-9.54489
0.156455,51.0,1.04102,-9.15442
0.0410291,52.0,0.839945,-8.63391
0.20961,53.0,0.804787,-8.21393
0.196497,54.0,1.04592,-7.81154
0.185327,55.0,0.876474,-7.28858
0.00990665,56.0,1.23006,-6.85034
0.234119,57.0,1.148,-6.23531
0.106656,58.0,1.61158,-5.66131
0.0272186,59.0,1.63774,-4.85552
0.105512,60.0,1.39577,-4.03665
0.00617099,61.0,1.1404,-3.33876
0.141003,62.0,1.3221,-2.76856
0.167559,63.0,1.3949,-2.10751
0.197117,64.0,1.16516,-1.41006
0.228991,65.0,1.11928,-0.82748
0.088606,66.0,1.17228,-0.267839
0.21607,67.0,1.27727,0.318303
0.0894002,68.0,1.37036,0.95694
0.122066,69.0,1.56434,1.64212
0.119038,70.0,1.57486,2.42429
0.112987,71.0,1.80178,3.21172
0.120745,72.0,1.53819,4.11261
0.213548,73.0,1.40209,4.8817
0.158485,74.0,1.4976,5.58275
0.0314384,75.0,1.38855,6.33155
0.0651751,76.0,1.18253,7.02583
-0.0236322,77.0,1.50593,7.61709
0.0162202,78.0,1.85925,8.37006
-0.0226558,79.0,1.90354,9.29968
-0.0400593,80.0,1.90402,10.2515
-0.118097,81.0,1.82776,11.2035
-0.222311,82.0,1.97618,12.1173
-0.192352,83.0,1.723,13.1054
-0.0697899,84.0,1.55729,13.9669
-0.163681,85.0,1.4591,14.7456
-0.0509242,86.0,1.35321,15.4751
-0.149018,87.0,1.11424,16.1517
-0.134563,88.0,1.14251,16.7088
-0.026921,89.0,0.97308,17.2801
-0.249487,90.0,1.12545,17.7666
-0.110081,91.0,1.19436,18.3294
-0.109773,92.0,0.675833,18.9265
-0.306435,93.0,0.734931,19.2645
0.0792594,94.0,0.149604,19.6319
-0.0445378,95.0,0.254565,19.7067
0.0262092,96.0,0.174439,19.834
-0.0381091,97.0,0.718225,19.9212
0.00169051,98.0,0.875219,20.2803
0.00132227,99.0,1.23397,20.718
0.309809,0.0,1.73118,-186.809
0.339685,1.0,2.1229,-185.943
0.341162,2.0,2.56301,-184.882
0.441822,3.0,2.65237,-183.601
0.279243,4.0,2.97869,-182.274
0.450196,5.0,3.06984,-180.785
0.363027,6.0,3.22694,-179.25
0.35787,7.0,3.67493,-177.637
0.230989,8.0,4.18903,-175.799
0.33003,9.0,4.54943,-173.705
0.177396,10.0,4.85409,-171.43
0.28375,11.0,5.05931,-169.003
0.308519,12.0,5.26064,-166.473
0.190963,13.0,5.39545,-163.843
0.129006,14.0,5.37131,-161.145
0.283699,15.0,5.4749,-158.459
0.179407,16.0,5.4771,-155.722
0.156271,17.0,5.92002,-152.984
0.202215,18.0,5.34722,-150.023
0.202539,19.0,5.27108,-147.35
0.197732,20.0,5.64887,-144.714
0.163597,21.0,5.90675,-141.89
0.100677,22.0,6.34474,-138.937
0.258307,23.0,6.15894,-135.764
0.133137,24.0,6.44589,-132.685
0.2377,25.0,6.29178,-129.462
0.160225,26.0,6.46141,-126.316
0.173025,27.0,6.49204,-123.085
0.0956903,28.0,6.34237,-119.839
0.111892,29.0,6.44231,-116.668
0.14547,30.0,6.31279,-113.447
0.0869253,31.0,6.26573,-110.29
0.092737,32.0,6.56124,-107.158
-0.0698106,33.0,6.77057,-103.877
0.0179436,34.0,6.75158,-100.492
0.0130674,35.0,6.77332,-97.1159
-0.121393,36.0,6.57183,-93.7292
-0.0713927,37.0,6.4144,-90.4433
0.051107,38.0,6.3054,-87.2361
-0.0656345,39.0,6.1561,-84.0834
-0.0837221,40.0,6.50806,-81.0053
-0.124824,41.0,6.58324,-77.7513
-0.218935,42.0,6.81555,-74.4597
-0.115138,43.0,6.28803,-71.0519
-0.143366,44.0,6.32649,-67.9079
-0.10256,45.0,6.25098,-64.7447
-0.097836,46.0,5.91847,-61.6192
-0.0313838,47.0,6.16116,-58.6599
-0.0635843,48.0,6.43297,-55.5794
-0.110348,49.0,6.59362,-52.3629
-0.286121,50.0,6.80288,-49.0661
-0.288884,51.0,6.39575,-45.6646
-0.125756,52.0,6.19733,-42.4668
-0.230027,53.0,6.36601,-39.3681
-0.187965,54.0,5.89662,-36.1851
-0.153298,55.0,5.81734,-33.2368
-0.216879,56.0,5.69997,-30.3281
-0.308856,57.0,5.44611,-27.4781
-0.274183,58.0,5.41074,-24.7551
-0.338494,59.0,5.1551,-22.0497
-0.0948873,60.0,4.77096,-19.4721
-0.237822,61.0,4.88234,-17.0867
-0.131647,62.0,4.63345,-14.6455
-0.303637,63.0,4.73883,-12.3288
-0.31473,64.0,4.71233,-9.95935
-0.250434,65.0,4.9869,-7.60318
-0.249733,66.0,4.92301,-5.10973
-0.268366,67.0,4.70757,-2.64823
-0.276797,68.0,4.32517,-0.294446
-0.38643,69.0,4.17204,1.86814
-0.341305,70.0,3.96713,3.95416
-0.265008,71.0,3.66133,5.93773
-0.357622,72.0,3.3734,7.76839
-0.333092,73.0,3.21715,9.45509
-0.404067,74.0,3.33682,11.0637
-0.300439,75.0,3.32204,12.7321
-0.311414,76.0,3.00515,14.3931
-0.451634,77.0,2.90366,15.8957
-0.364186,78.0,3.05857,17.3475
-0.448674,79.0,3.05912,18.8768
-0.352631,80.0,2.49971,20.4064
-0.378411,81.0,2.23742,21.6562
-0.363621,82.0,2.00598,22.7749
-0.523925,83.0,1.78315,23.7779
-0.446757,84.0,1.09533,24.6695
-0.508903,85.0,0.777979,25.2171
-0.0388881,86.0,0.242487,25.6061
-0.277156,87.0,-0.165875,25.7274
-0.286296,88.0,-0.115346,25.6444
-0.356293,89.0,-0.0394831,25.5868
-0.327784,90.0,-0.539172,25.567
-0.165785,91.0,-0.919843,25.2974
-0.353177,92.0,-0.899555,24.8375
-0.106198,93.0,-0.928184,24.3877
-0.454314,94.0,-0.835651,23.9237
-0.396405,95.0,-1.07755,23.5058
-0.548208,96.0,-1.10193,22.9671
-0.540435,97.0,-1.01112,22.4161
0.00292325,98.0,-1.06717,21.9105
-0.00186253,99.0,-0.826218,21.3769
0.121928,0.0,-0.0744708,-37.5669
0.0985999,1.0,0.0390365,-37.6042
0.174629,2.0,0.12311,-37.5847
-0.009341,3.0,0.484414,-37.5231
0.0867828,4.0,0.272585,-37.2809
-0.0324284,5.0,0.534399,-37.1446
0.0877557,6.0,0.619934,-36.8774
0.0238963,7.0,0.553305,-36.5674
-0.0748763,8.0,0.460795,-36.2908
0.0629625,9.0,0.188129,-36.0604
0.0574558,10.0,0.327993,-35.9663
0.0243356,11.0,0.510079,-35.8023
0.130584,12.0,0.311808,-35.5473
0.0516301,13.0,0.42596,-35.3914
0.0314825,14.0,0.517054,-35.1784
0.125672,15.0,0.400209,-34.9199
0.193543,16.0,0.37226,-34.7198
0.107816,17.0,0.721454,-34.5336
0.0269164,18.0,0.949954,-34.1729
0.22399,19.0,0.897031,-33.6979
0.248962,20.0,0.835484,-33.2494
0.087688,21.0,1.23896,-32.8317
0.0821952,22.0,1.31993,-32.2122
0.186214,23.0,1.60605,-31.5522
0.114923,24.0,1.81574,-30.7492
-0.0548179,25.0,2.07767,-29.8413
0.145788,26.0,1.88568,-28.8025
-0.0279104,27.0,1.79809,-27.8597
0.00113511,28.0,1.5084,-26.9606
0.121254,29.0,1.85657,-26.2064
-0.0658196,30.0,2.14852,-25.2781
0.0239629,31.0,2.06932,-24.2039
0.0917964,32.0,1.75037,-23.1692
0.0483984,33.0,2.26908,-22.294
-0.0920196,34.0,2.23823,-21.1595
0.108251,35.0,1.98682,-20.0404
-0.0390552,36.0,2.19229,-19.047
0.0792973,37.0,2.11372,-17.9508
0.0701239,38.0,2.24016,-16.894
0.0929282,39.0,1.97942,-15.7739
0.0520847,40.0,1.99429,-14.7842
-0.103194,41.0,2.04177,-13.787
0.0767615,42.0,1.88724,-12.7661
-0.0533943,43.0,1.70751,-11.8225
0.0890511,44.0,1.60402,-10.9688
-0.0790927,45.0,2.17581,-10.1668
0.0142939,46.0,2.00663,-9.07885
-0.0599887,47.0,2.27306,-8.07554
-0.0786996,48.0,2.55501,-6.93901
-0.153643,49.0,2.80718,-5.6615
-0.169641,50.0,2.72288,-4.25791
-0.179887,51.0,2.68872,-2.89647
-0.171821,52.0,2.80057,-1.55211
-0.0775731,53.0,2.76935,-0.151827
-0.117734,54.0,3.05172,1.23285
-0.127952,55.0,2.89359,2.7587
-0.120921,56.0,3.05207,4.2055
-0.111998,57.0,2.73034,5.73154
-0.194062,58.0,2.91252,7.09671
-0.214739,59.0,2.86741,8.55297
-0.232169,60.0,2.56226,9.98667
-0.183022,61.0,2.29379,11.2678
-0.190425,62.0,2.5188,12.4147
-0.200566,63.0,2.30575,13.6741
-0.179122,64.0,2.33615,14.827
-0.161093,65.0,2.60877,15.9951
-0.0883058,66.0,2.69321,17.2994
-0.268829,67.0,2.58659,18.646
-0.316088,68.0,2.73437,19.9393
-0.188971,69.0,2.13028,21.3065
-0.217845,70.0,2.43499,22.3717
-0.301836,71.0,2.17091,23.5892
-0.330995,72.0,2.41672,24.6746
-0.303117,73.0,2.12809,25.883
-0.304797,74.0,1.86404,26.947
-0.278096,75.0,1.10094,27.879
-0.176697,76.0,0.809018,28.4295
-0.309124,77.0,0.743572,28.834
-0.408921,78.0,0.824153,29.2058
-0.339515,79.0,0.554182,29.6179
-0.117192,80.0,0.25715,29.895
-0.397298,81.0,-0.44729,30.0236
-0.3161,82.0,-0.989828,29.7999
-0.00312966,83.0,-1.31053,29.305
0.0203162,84.0,-1.17613,28.6497
-0.42744,85.0,-0.948998,28.0617
-0.295565,86.0,-0.923584,27.5872
-0.0626605,87.0,-0.937384,27.1254
-0.460344,88.0,-0.705348,26.6567
-0.0622361,89.0,-0.944837,26.304
-0.0451404,90.0,-0.993652,25.8316
-0.388815,91.0,-0.991936,25.3348
-0.378325,92.0,-1.48471,24.8388
-0.19271,93.0,-1.52448,24.0964
-0.369699,94.0,-1.16764,23.3342
-0.353376,95.0,-1.28249,22.7504
-0.147919,96.0,-1.45998,22.1091
0.30742,97.0,-1.66535,21.3791
-2.38419e-07,98.0,-1.54495,20.5465
-0.000341773,99.0,-1.50864,19.774
-0.194603,0.0,-1.85861,21.6116
-0.239665,1.0,-1.67413,20.6823
-0.0724047,2.0,-1.73014,19.8452
0.0303376,3.0,-1.94718,18.9802
-0.211746,4.0,-1.78511,18.0066
-0.0717149,5.0,-1.88036,17.114
-0.183449,6.0,-2.23495,16.1738
-0.11358,7.0,-2.52723,15.0564
-0.127703,8.0,-2.55735,13.7927
-0.138368,9.0,-3.01929,12.5141
0.0326377,10.0,-3.19827,11.0044
-0.140717,11.0,-3.47464,9.4053
-0.118774,12.0,-3.71276,7.66798
-0.0432883,13.0,-3.8832,5.8116
0.0503669,14.0,-3.90593,3.87
-0.00731325,15.0,-3.4563,1.91703
-0.0875101,16.0,-3.18578,0.188881
0.0865071,17.0,-3.14339,-1.40401
-0.00872386,18.0,-3.17716,-2.97571
-0.0768377,19.0,-3.07527,-4.56428
-0.12305,20.0,-3.08434,-6.10192
0.0470865,21.0,-3.2369,-7.64409
0.010855,22.0,-3.3632,-9.26254
-0.05215,23.0,-3.63701,-10.9441
-0.00452924,24.0,-3.5869,-12.7626
0.125246,25.0,-3.4438,-14.5561
0.0281439,26.0,-3.45971,-16.278
0.0282595,27.0,-3.44447,-18.0079
0.139753,28.0,-3.52392,-19.7301
0.0266255,29.0,-3.47333,-21.4921
0.123521,30.0,-3.41462,-23.2287
-0.0726936,31.0,-3.03404,-24.936
-0.0548052,32.0,-3.07813,-26.4531
0.0735598,33.0,-3.18908,-27.9921
0.00134099,34.0,-3.11934,-29.5867
0.112695,35.0,-3.15255,-31.1463
0.0881896,36.0,-3.01619,-32.7226
0.107214,37.0,-2.96449,-34.2307
-0.0234464,38.0,-2.91069,-35.7129
0.0672483,39.0,-2.97645,-37.1683
0.037812,40.0,-3.27088,-38.6565
0.0401392,41.0,-3.3798,-40.292
-0.0022608,42.0,-3.34566,-41.9818
0.0149873,43.0,-3.10883,-43.6547
0.115121,44.0,-3.06221,-45.2091
0.113875,45.0,-3.09133,-46.7402
0.189737,46.0,-3.11655,-48.2859
0.217685,47.0,-3.40262,-49.8441
0.165231,48.0,-3.51706,-51.5454
0.274062,49.0,-3.60581,-53.304
0.148632,50.0,-3.84943,-55.1069
0.203354,51.0,-3.54452,-57.0316
0.159746,52.0,-3.18506,-58.8039
0.223264,53.0,-3.46311,-60.3964
0.335811,54.0,-3.38224,-62.1279
0.274704,55.0,-3.13431,-63.8191
0.127058,56.0,-2.87292,-65.3862
0.272859,57.0,-3.15168,-66.8227
0.364573,58.0,-3.08003,-68.3985
0.0601957,59.0,-3.37631,-69.9385
0.385038,60.0,-3.66269,-71.6267
0.133012,61.0,-3.56051,-73.458
0.435469,62.0,-3.79873,-75.2383
0.373065,63.0,-3.12519,-77.1377
0.420113,64.0,-2.97564,-78.7002
0.368731,65.0,-2.93276,-80.1881
0.114309,66.0,-2.98546,-81.6544
0.363512,67.0,-2.87964,-83.1472
0.0823838,68.0,-2.34199,-84.587
0.298465,69.0,-2.32528,-85.758
0.358881,70.0,-2.55292,-86.9206
0.389797,71.0,-2.34753,-88.1971
0.324736,72.0,-2.39967,-89.3709
0.501407,73.0,-2.55832,-90.5707
0.326714,74.0,-2.29905,-91.8499
0.532141,75.0,-2.30399,-92.9994
0.406779,76.0,-2.1046,-94.1514
0.386327,77.0,-2.36662,-95.2037
0.3798,78.0,-1.89386,-96.387
0.44764,79.0,-1.70789,-97.3339
0.45359,80.0,-1.73072,-98.1879
0.577119,81.0,-1.36464,-99.0532
0.580861,82.0,-0.684213,-99.7355
0.493948,83.0,-0.440138,-100.078
0.485197,84.0,-0.190107,-100.298
0.418354,85.0,0.0549396,-100.393
0.53558,86.0,0.358784,-100.365
0.376993,87.0,0.142057,-100.186
0.500621,88.0,0.0717875,-100.115
0.357769,89.0,0.196833,-100.079
0.539963,90.0,0.416338,-99.9806
0.443223,91.0,0.317136,-99.7724
0.452405,92.0,0.67873,-99.6138
0.526672,93.0,0.647545,-99.2745
0.531423,94.0,1.02373,-98.9507
0.241033,95.0,1.04365,-98.4388
0.621101,96.0,1.18691,-97.917
0.623325,97.0,1.33589,-97.3236
0.0257745,98.0,1.5901,-96.6556
0.0253338,99.0,1.34474,-95.8606
0.223714,0.0,0.0877102,-82.9135
0.165109,1.0,0.418756,-82.8697
0.292744,2.0,0.326778,-82.6603
0.209511,3.0,0.77518,-82.4969
0.220754,4.0,0.632983,-82.1093
0.176762,5.0,0.209921,-81.7928
0.268318,6.0,0.476093,-81.6879
0.341137,7.0,1.00337,-81.4498
0.226972,8.0,1.34732,-80.9481
0.201932,9.0,1.60735,-80.2745
0.162944,10.0,1.6915,-79.4708
0.16596,11.0,1.90447,-78.6251
0.157542,12.0,1.77716,-77.6728
0.254689,13.0,2.22745,-76.7842
0.228941,14.0,2.27298,-75.6705
0.0686696,15.0,2.6314,-74.534
0.21512,16.0,2.67535,-73.2183
0.154354,17.0,3.34352,-71.8806
0.164994,18.0,3.68271,-70.2089
0.00646782,19.0,4.22456,-68.3675
-0.0947453,20.0,4.54589,-66.2552
-0.0458761,21.0,4.80326,-63.9823
0.0197749,22.0,4.7089,-61.5807
-0.114976,23.0,4.84073,-59.2262
-0.218744,24.0,4.86435,-56.8059
-0.174795,25.0,5.08176,-54.3737
-0.216406,26.0,5.15589,-51.8328
-0.122675,27.0,4.93419,-49.2549
-0.0308771,28.0,4.90718,-46.7878
-0.250967,29.0,4.98858,-44.3342
-0.158145,30.0,5.06515,-41.8399
-0.213197,31.0,5.02256,-39.3073
-0.146727,32.0,5.3425,-36.796
-0.138859,33.0,5.38869,-34.1248
-0.107472,34.0,5.05594,-31.4304
-0.277351,35.0,4.78784,-28.9025
-0.279869,36.0,5.06305,-26.5085
-0.182416,37.0,4.76163,-23.977
-0.108296,38.0,4.7688,-21.5962
-0.306406,39.0,4.63669,-19.2118
-0.278638,40.0,4.67351,-16.8935
-0.302831,41.0,4.2513,-14.5567
-0.161305,42.0,4.01658,-12.4311
-0.186348,43.0,3.80683,-10.4228
-0.14255,44.0,3.93575,-8.51934
-0.332179,45.0,3.77823,-6.55147
-0.102112,46.0,3.65812,-4.66235
-0.276322,47.0,3.60237,-2.83329
-0.212686,48.0,3.60625,-1.03211
-0.0946221,49.0,3.17936,0.771015
-0.266402,50.0,3.22133,2.3607
0.0650804,51.0,3.1323,3.97136
-0.198506,52.0,3.45218,5.53751
0.00874424,53.0,3.46809,7.2636
-0.150551,54.0,3.89187,8.99764
-0.153084,55.0,3.48274,10.9436
-0.217143,56.0,3.17012,12.6849
-0.239279,57.0,2.95683,14.27
-0.178162,58.0,3.25962,15.7484
-0.0929983,59.0,2.82545,17.3782
-0.153553,60.0,2.66413,18.791
-0.30425,61.0,2.61321,20.123
-0.259454,62.0,2.97795,21.4296
-0.313293,63.0,2.87736,22.9186
-0.412597,64.0,2.69078,24.3573
-0.315879,65.0,2.53784,25.7027
-0.397092,66.0,2.68833,26.9716
-0.360351,67.0,2.66479,28.3158
-0.395262,68.0,2.61924,29.6482
-0.420415,69.0,2.25035,30.9578
-0.364968,70.0,1.9297,32.083
-0.345537,71.0,1.83157,33.0478
-0.431598,72.0,1.7557,33.9636
-0.42943,73.0,1.42278,34.8414
-0.422692,74.0,1.34468,35.5528
-0.243193,75.0,0.658234,36.2252
-0.333497,76.0,0.0262163,36.5543
-0.452651,77.0,-0.472037,36.5674
-0.280321,78.0,-0.465232,36.3314
-0.426515,79.0,-0.908194,36.0988
-0.308689,80.0,-1.61529,35.6447
-0.309514,81.0,-1.45342,34.837
-0.310388,82.0,-1.7918,34.1103
-0.151046,83.0,-2.13119,33.2144
-0.0335005,84.0,-2.28322,32.1488
-0.26967,85.0,-1.93587,31.0072
-0.0950063,86.0,-2.03973,30.0393
0.088546,87.0,-2.28498,29.0194
-0.0557864,88.0,-2.02436,27.8769
0.102206,89.0,-2.17985,26.8647
0.234345,90.0,-2.14041,25.7748
0.137584,91.0,-1.95386,24.7046
0.210861,92.0,-1.86842,23.7277
0.262489,93.0,-1.55617,22.7935
0.231754,94.0,-1.26045,22.0154
0.350844,95.0,-1.16705,21.3852
0.180691,96.0,-0.833035,20.8016
0.0951278,97.0,-0.701505,20.3851
-0.00048852,98.0,-0.740202,20.0344
-0.000411808,99.0,-0.722994,19.6643
0.129467,0.0,0.508396,-63.4679
0.107784,1.0,0.826414,-63.2137
0.158638,2.0,0.831473,-62.8005
0.107663,3.0,0.701804,-62.3848
0.243932,4.0,0.740187,-62.0339
0.193778,5.0,1.04006,-61.6638
0.144709,6.0,1.16322,-61.1438
0.191464,7.0,1.26633,-60.5621
0.0706704,8.0,1.1786,-59.929
0.0887865,9.0,1.24002,-59.3397
0.211794,10.0,1.11493,-58.7197
0.0485319,11.0,1.10338,-58.1622
0.118077,12.0,1.44187,-57.6105
0.121697,13.0,1.40438,-56.8896
0.0300682,14.0,1.46833,-56.1874
0.086769,15.0,1.88565,-55.4532
0.0658854,16.0,1.61576,-54.5104
0.0954553,17.0,1.76533,-53.7025
0.132101,18.0,1.8088,-52.8199
-0.00757939,19.0,2.08055,-51.9155
0.14357,20.0,1.74473,-50.8752
0.021735,21.0,2.03909,-50.0028
0.0450565,22.0,2.25397,-48.9833
-0.0366585,23.0,2.39587,-47.8563
-0.0424163,24.0,2.33129,-46.6584
0.0627075,25.0,2.33403,-45.4927
-0.0492476,26.0,2.51791,-44.3257
0.14227,27.0,2.58361,-43.0667
0.0505315,28.0,2.36054,-41.7749
0.0336612,29.0,2.78519,-40.5947
-0.0771643,30.0,2.62717,-39.2021
0.041037,31.0,2.57646,-37.8885
-0.0531945,32.0,2.91793,-36.6003
0.128253,33.0,3.16318,-35.1413
-0.0524538,34.0,2.93186,-33.5597
0.0610334,35.0,2.85428,-32.0938
0.0209688,36.0,3.04037,-30.6666
-0.0493411,37.0,2.92612,-29.1465
0.0216676,38.0,3.24536,-27.6834
0.042611,39.0,3.24782,-26.0607
-0.116483,40.0,3.61583,-24.4368
-0.241006,41.0,3.88103,-22.6289
-0.13713,42.0,3.21184,-20.6884
-0.134618,43.0,3.40082,-19.0825
-0.221659,44.0,3.51376,-17.382
-0.139875,45.0,3.32583,-15.6252
-0.108157,46.0,3.20521,-13.9622
-0.293476,47.0,3.55184,-12.3596
-0.0618849,48.0,3.66683,-10.5837
-0.277629,49.0,3.784,-8.75031
-0.162228,50.0,3.49175,-6.85831
0.0441723,51.0,3.52753,-5.11243
-0.179254,52.0,3.71738,-3.34867
-0.319101,53.0,3.40341,-1.48998
-0.166101,54.0,3.51203,0.211728
-0.261754,55.0,3.34948,1.96774
-0.31745,56.0,3.39733,3.64248
-0.184435,57.0,3.34184,5.34114
-0.198184,58.0,3.03745,7.01206
-0.225483,59.0,3.02412,8.53079
-0.0522251,60.0,2.80221,10.0428
-0.258376,61.0,3.10391,11.444
-0.400304,62.0,2.76467,12.9959
-0.209937,63.0,2.40698,14.3782
-0.230922,64.0,2.34964,15.5817
-0.262393,65.0,2.43289,16.7566
-0.322435,66.0,1.98402,17.973
-0.342157,67.0,1.81513,18.965
-0.0202774,68.0,1.06118,19.8726
-0.0769311,69.0,1.13372,20.4032
-0.221104,70.0,1.17405,20.97
-0.0301315,71.0,0.561812,21.5571
-0.0128534,72.0,0.669128,21.838
-0.223202,73.0,0.610592,22.1725
-0.0920385,74.0,0.562661,22.4778
-0.16673,75.0,0.6812,22.7591
-0.0533727,76.0,0.896008,23.0998
