action: u,states: t,states: v,states: x
0.225069,2.0,0.261553,-60.6313
0.273374,3.0,0.275655,-60.5005
0.154138,4.0,0.572509,-60.3627
0.268755,5.0,0.927317,-60.0765
0.297755,6.0,0.937003,-59.6128
0.278946,7.0,0.820521,-59.1443
0.227091,8.0,1.19507,-58.734
0.0188293,9.0,1.36651,-58.1365
0.195771,10.0,1.46704,-57.4533
0.0993875,11.0,1.78767,-56.7197
0.256325,12.0,1.75982,-55.8259
0.0897573,13.0,1.81244,-54.946
0.114588,14.0,1.89348,-54.0398
0.229998,15.0,1.88585,-53.093
-0.00497878,16.0,1.83146,-52.1501
0.193645,17.0,1.67918,-51.2344
0.121467,18.0,1.88148,-50.3948
0.0665293,19.0,1.50919,-49.454
0.284873,20.0,1.43592,-48.6994
0.167707,21.0,1.53112,-47.9815
0.0436476,22.0,1.86538,-47.2159
0.105008,23.0,1.90675,-46.2832
0.25696,24.0,1.92033,-45.3299
0.207221,25.0,2.02958,-44.3697
0.227683,26.0,1.89922,-43.3549
0.141617,27.0,1.80806,-42.4053
0.170446,28.0,1.98403,-41.5013
0.20679,29.0,2.58825,-40.5093
0.160477,30.0,2.47892,-39.2151
0.171267,31.0,2.47927,-37.9757
0.200293,32.0,2.50124,-36.736
0.152114,33.0,2.9269,-35.4854
0.260232,34.0,2.51363,-34.022
0.0801419,35.0,2.19375,-32.7651
0.215929,36.0,2.21527,-31.6683
0.225375,37.0,2.27732,-30.5606
0.266459,38.0,1.97095,-29.422
0.233699,39.0,1.75519,-28.4365
0.231322,40.0,2.03493,-27.5589
0.250115,41.0,2.26985,-26.5414
0.146398,42.0,2.60475,-25.4065
0.0495903,43.0,2.83647,-24.1041
0.2257,44.0,2.65077,-22.6859
0.0171242,45.0,3.03425,-21.3605
0.0393329,46.0,2.94244,-19.8434
0.106378,47.0,3.0859,-18.3722
-0.0348343,48.0,2.95381,-16.8292
0.0145457,49.0,2.8701,-15.3523
0.0336536,50.0,3.14815,-13.9173
-0.0482768,51.0,3.06034,-12.3432
0.0485991,52.0,3.15688,-10.813
-0.0705698,53.0,3.16868,-9.23459
0.0821738,54.0,3.24848,-7.65025
-0.0645845,55.0,3.17131,-6.02601
0.101166,56.0,3.11557,-4.44035
-0.0915261,57.0,2.86523,-2.88257
-0.155295,58.0,2.84372,-1.44995
0.14591,59.0,2.66343,-0.0280938
-0.105439,60.0,3.08015,1.30362
-0.1875,61.0,3.53699,2.84369
-0.157765,62.0,3.55846,4.61219
-0.304819,63.0,3.79334,6.39142
-0.0862564,64.0,3.23001,8.28809
-0.101911,65.0,3.20572,9.90309
-0.111078,66.0,3.0786,11.506
-0.203602,67.0,2.92875,13.0453
-0.205573,68.0,2.78556,14.5096
-0.0562,69.0,2.69731,15.9024
-0.0738471,70.0,2.59713,17.2511
-0.178395,71.0,2.48012,18.5496
-0.236027,72.0,2.88459,19.7897
-0.293562,73.0,2.91587,21.232
-0.295627,74.0,2.73267,22.6899
-0.304771,75.0,2.62057,24.0563
-0.141612,76.0,2.5006,25.3665
-0.284699,77.0,2.34581,26.6168
-0.110251,78.0,2.10429,27.7897
-0.444142,79.0,2.52497,28.8419
-0.326161,80.0,2.13871,30.1044
-0.0427622,81.0,1.92709,31.1737
-0.325729,82.0,1.83008,32.1373
-0.259245,83.0,1.6479,33.0523
-0.417904,84.0,1.55899,33.8763
-0.500385,85.0,1.3146,34.6558
-0.401391,86.0,0.738182,35.3131
-0.216707,87.0,0.519382,35.6822
-0.299173,88.0,0.37902,35.9418
-0.179438,89.0,0.318344,36.1314
-0.379295,90.0,0.232612,36.2905
-0.260177,91.0,0.0975042,36.4068
-0.448475,92.0,-0.449739,36.4556
-0.355799,93.0,-0.857372,36.2307
-0.100005,94.0,-1.00433,35.802
-0.139415,95.0,-1.09078,35.2999
-0.383869,96.0,-0.861865,34.7545
-0.0827397,97.0,-0.954082,34.3235
0.00135422,98.0,-1.0844,33.8465
0.000330806,99.0,-1.42393,33.3043
-0.22909,0.0,1.35963,47.0445
-0.0399675,1.0,1.21273,47.7243
-0.231979,2.0,1.17766,48.3306
-0.287755,3.0,0.9151,48.9195
-0.0854035,4.0,0.858196,49.377
0.0908948,5.0,0.82009,49.8061
-0.270824,6.0,0.943513,50.2162
-0.199873,7.0,0.661695,50.6879
-0.175493,8.0,0.493688,51.0188
-0.205147,9.0,0.343804,51.2656
-0.100571,10.0,0.0884848,51.4375
-0.201909,11.0,0.155233,51.4817
-0.224076,12.0,0.209933,51.5594
-0.229857,13.0,0.104392,51.6643
-0.0113443,14.0,-0.179793,51.7165
-0.241106,15.0,-0.0285608,51.6266
-0.193405,16.0,-0.239061,51.6123
-0.187811,17.0,-0.420191,51.4928
-0.119716,18.0,-0.458254,51.2827
-0.0841139,19.0,-0.683287,51.0536
-0.00835085,20.0,-0.716853,50.712
-0.189999,21.0,-0.609074,50.3535
-0.220098,22.0,-0.176787,50.049
-0.190676,23.0,-0.178219,49.9606
-0.27691,24.0,-0.396353,49.8715
-0.244382,25.0,-0.793836,49.6733
-0.0540183,26.0,-1.01559,49.2764
-0.104894,27.0,-1.06,48.7686
-0.173266,28.0,-1.08805,48.2386
-0.0801648,29.0,-1.23722,47.6946
-0.104204,30.0,-1.24121,47.076
-0.203193,31.0,-1.1955,46.4553
-0.0232084,32.0,-1.67126,45.8576
-0.157759,33.0,-1.75077,45.022
-0.202563,34.0,-1.85038,44.1466
-0.285358,35.0,-1.4245,43.2214
-0.192062,36.0,-1.3476,42.5091
-0.0881426,37.0,-1.52073,41.8353
-0.274437,38.0,-1.29241,41.075
-0.213683,39.0,-1.13666,40.4288
-0.252972,40.0,-1.21451,39.8604
-0.152689,41.0,-1.47709,39.2532
-0.181581,42.0,-1.46481,38.5146
-0.0943617,43.0,-1.61349,37.7822
-0.270966,44.0,-1.75229,36.9755
-0.000621438,45.0,-1.36048,36.0993
-0.300428,46.0,-1.45074,35.4191
-0.138854,47.0,-1.79325,34.6937
-0.0838313,48.0,-1.57248,33.7971
-0.145135,49.0,-1.80897,33.0109
-0.201917,50.0,-2.05507,32.1064
-0.0300173,51.0,-2.17794,31.0789
0.00587845,52.0,-2.41844,29.9899
-0.0860835,53.0,-2.57233,28.7807
-0.0393477,54.0,-2.56008,27.4945
-0.0732546,55.0,-2.70706,26.2145
0.0823708,56.0,-3.12798,24.8609
0.0224464,57.0,-3.08031,23.2969
0.00230062,58.0,-3.05151,21.7568
0.00453246,59.0,-3.454,20.231
0.0967401,60.0,-3.58495,18.504
0.140634,61.0,-3.6187,16.7116
0.125455,62.0,-3.41565,14.9022
0.0559729,63.0,-3.19623,13.1944
0.113275,64.0,-3.22835,11.5963
0.186192,65.0,-2.92471,9.98209
-0.00295371,66.0,-2.27654,8.51974
0.0596923,67.0,-2.20258,7.38146
0.199021,68.0,-2.79115,6.28017
0.23741,69.0,-2.62363,4.8846
0.0120292,70.0,-2.31807,3.57279
0.235718,71.0,-2.2295,2.41375
0.111858,72.0,-2.19126,1.299
0.214582,73.0,-2.20925,0.203366
0.0884874,74.0,-2.0211,-0.901261
0.226024,75.0,-1.92258,-1.91181
0.237432,76.0,-2.1411,-2.8731
0.256914,77.0,-2.05746,-3.94365
0.205494,78.0,-1.84833,-4.97238
0.12341,79.0,-1.47244,-5.89654
0.302785,80.0,-1.65206,-6.63277
0.129636,81.0,-1.31551,-7.4588
0.0380175,82.0,-1.21404,-8.11655
0.151046,83.0,-1.18902,-8.72357
0.148688,84.0,-1.02916,-9.31808
0.106279,85.0,-1.38534,-9.83266
0.235723,86.0,-1.2752,-10.5253
0.308243,87.0,-0.901755,-11.1629
0.321263,88.0,-0.626169,-11.6138
0.393305,89.0,-0.447359,-11.9269
0.355861,90.0,-0.178524,-12.1506
0.030615,91.0,0.032104,-12.2398
0.369572,92.0,-0.144663,-12.2238
0.298522,93.0,0.231139,-12.2961
0.0194577,94.0,0.579355,-12.1805
-0.0721086,95.0,0.697278,-11.8909
-0.029762,96.0,0.397465,-11.5422
-0.0730688,97.0,0.464585,-11.3435
0.000124931,98.0,0.4195,-11.1112
-0.086275,99.0,0.281215,-10.9015
-0.301579,0.0,-0.447501,174.181
-0.3652,1.0,-0.754325,173.957
-0.420845,2.0,-0.93372,173.58
-0.435624,3.0,-1.25003,173.113
-0.332996,4.0,-1.71596,172.488
-0.307392,5.0,-1.98953,171.63
-0.33661,6.0,-2.00429,170.636
-0.300875,7.0,-1.86065,169.634
-0.196495,8.0,-2.1796,168.703
-0.358713,9.0,-2.42813,167.613
-0.240696,10.0,-2.78048,166.399
-0.356794,11.0,-2.76146,165.009
-0.336234,12.0,-2.8409,163.628
-0.35212,13.0,-3.41608,162.208
-0.314236,14.0,-3.47268,160.5
-0.190388,15.0,-3.47171,158.764
-0.157652,16.0,-3.43711,157.028
-0.361588,17.0,-3.54759,155.309
-0.323994,18.0,-3.73039,153.535
-0.244563,19.0,-4.29239,151.67
-0.133167,20.0,-4.25152,149.524
-0.13552,21.0,-4.19113,147.398
-0.266196,22.0,-4.30922,145.303
-0.272167,23.0,-4.18192,143.148
-0.191668,24.0,-4.47551,141.057
-0.215421,25.0,-4.47287,138.819
-0.266493,26.0,-4.44064,136.583
-0.207478,27.0,-4.85811,134.363
-0.128977,28.0,-4.82009,131.933
-0.0852563,29.0,-5.16692,129.523
-0.0981927,30.0,-5.41647,126.94
-0.00208873,31.0,-5.07697,124.232
-0.116882,32.0,-5.24771,121.693
-0.0146884,33.0,-5.07135,119.069
0.0901297,34.0,-5.45421,116.534
0.0641767,35.0,-5.56352,113.807
-0.0949832,36.0,-5.19968,111.025
0.0266223,37.0,-5.12898,108.425
-0.0077346,38.0,-5.26973,105.861
0.185084,39.0,-5.42529,103.226
0.139174,40.0,-5.48343,100.513
-0.0372224,41.0,-5.04219,97.7713
-0.0325969,42.0,-5.29213,95.2502
0.063538,43.0,-5.47737,92.6041
0.238055,44.0,-5.58746,89.8654
0.0364122,45.0,-5.53413,87.0717
0.174941,46.0,-5.69674,84.3046
0.182724,47.0,-5.41361,81.4563
0.167582,48.0,-5.09371,78.7495
0.148674,49.0,-4.81303,76.2026
0.00840664,50.0,-4.52319,73.7961
0.22479,51.0,-4.65271,71.5345
0.0998025,52.0,-4.86035,69.2082
0.273497,53.0,-5.07623,66.778
0.100946,54.0,-4.93321,64.2399
0.316723,55.0,-5.32448,61.7733
0.215587,56.0,-5.19511,59.111
0.424296,57.0,-5.41999,56.5135
0.364063,58.0,-5.12111,53.8035
0.360689,59.0,-5.20312,51.2429
0.19216,60.0,-4.98591,48.6414
0.313695,61.0,-4.59672,46.1484
0.38044,62.0,-4.42423,43.85
0.360488,63.0,-4.38501,41.6379
0.323252,64.0,-4.43475,39.4454
0.309103,65.0,-4.28497,37.228
0.39555,66.0,-4.21623,35.0856
0.381229,67.0,-4.23105,32.9774
0.259911,68.0,-3.68745,30.8619
0.420454,69.0,-3.57305,29.0182
0.335497,70.0,-3.50024,27.2317
0.362465,71.0,-3.19247,25.4816
0.41066,72.0,-3.29583,23.8853
0.346841,73.0,-3.00728,22.2374
0.360409,74.0,-2.50379,20.7338
0.296334,75.0,-2.03728,19.4819
0.259626,76.0,-1.69555,18.4632
0.140952,77.0,-1.34918,17.6155
0.187491,78.0,-1.19481,16.9409
0.247201,79.0,-1.08534,16.3435
0.331812,80.0,-0.923012,15.8008
0.281771,81.0,-1.10447,15.3393
0.266156,82.0,-1.25247,14.787
0.483114,83.0,-1.58407,14.1608
0.423086,84.0,-1.36992,13.3688
0.522049,85.0,-1.46969,12.6838
0.413484,86.0,-1.06747,11.949
0.363459,87.0,-0.57389,11.4152
0.247727,88.0,-0.760025,11.1283
0.464017,89.0,-0.694093,10.7483
0.391893,90.0,-0.811361,10.4012
0.350459,91.0,-0.645368,9.99555
0.472916,92.0,-0.38839,9.67286
0.41348,93.0,-0.190072,9.47867
0.571028,94.0,-0.179587,9.38363
0.46817,95.0,-0.274775,9.29384
0.531457,96.0,-0.214966,9.15645
0.395189,97.0,-0.447382,9.04897
0.0317795,98.0,-0.133122,8.82528
0.0175112,99.0,0.325921,8.75872
0.124325,0.0,-0.0914526,-65.9449
0.160287,1.0,-0.138005,-65.9907
0.208606,2.0,0.113337,-66.0597
0.273931,3.0,0.523766,-66.003
0.246895,4.0,0.872346,-65.7411
0.0851748,5.0,1.12036,-65.3049
0.186785,6.0,1.09831,-64.7448
0.0661812,7.0,1.18424,-64.1956
0.12893,8.0,0.955681,-63.6035
0.186484,9.0,1.21647,-63.1256
0.234858,10.0,1.03107,-62.5174
0.0932194,11.0,0.957765,-62.0019
0.229692,12.0,0.896028,-61.523
0.158682,13.0,0.757642,-61.075
0.307051,14.0,0.790542,-60.6962
0.135461,15.0,0.957249,-60.3009
0.227749,16.0,0.948769,-59.8223
0.261898,17.0,1.34409,-59.3479
0.111107,18.0,1.5843,-58.6758
0.190293,19.0,1.66388,-57.8837
0.305156,20.0,1.42044,-57.0517
0.264827,21.0,2.29325,-56.3415
0.200734,22.0,2.41363,-55.1949
0.160621,23.0,2.46339,-53.9881
0.218475,24.0,2.33727,-52.7564
0.128427,25.0,2.31358,-51.5878
0.176456,26.0,2.38279,-50.431
0.233337,27.0,2.15153,-49.2396
0.155812,28.0,1.79853,-48.1638
0.124548,29.0,1.92394,-47.2645
0.103316,30.0,2.37011,-46.3026
0.23079,31.0,2.54042,-45.1175
0.157052,32.0,2.71776,-43.8473
0.0923834,33.0,2.81061,-42.4884
0.0883791,34.0,2.81869,-41.0831
0.0385292,35.0,3.00016,-39.6738
0.158446,36.0,2.89085,-38.1737
0.0207255,37.0,2.95916,-36.7283
-0.00465691,38.0,3.23436,-35.2487
0.128285,39.0,3.25923,-33.6315
0.0394728,40.0,2.84301,-32.0019
0.257683,41.0,2.60866,-30.5804
-0.0165189,42.0,2.66032,-29.2761
0.162982,43.0,2.45579,-27.9459
0.211651,44.0,2.22073,-26.718
0.268519,45.0,1.96217,-25.6077
0.212036,46.0,1.87885,-24.6266
0.113598,47.0,2.09139,-23.6872
0.0694207,48.0,2.27882,-22.6415
0.268468,49.0,2.42509,-21.502
0.187367,50.0,2.57887,-20.2895
0.265148,51.0,2.2532,-19.0001
0.0130234,52.0,2.26106,-17.8735
0.280567,53.0,1.72486,-16.7429
0.165109,54.0,2.05626,-15.8805
0.179199,55.0,2.1406,-14.8524
0.16977,56.0,2.44015,-13.7821
0.313868,57.0,1.96987,-12.562
0.310881,58.0,2.06912,-11.5771
0.207139,59.0,1.97092,-10.5425
0.166775,60.0,2.16372,-9.55704
0.126391,61.0,2.3603,-8.47518
0.225991,62.0,2.04976,-7.29503
0.197776,63.0,2.09514,-6.27015
0.154985,64.0,2.11774,-5.22258
0.237255,65.0,2.18317,-4.16371
0.298566,66.0,2.11437,-3.07212
0.183603,67.0,2.38028,-2.01494
0.0524534,68.0,2.45228,-0.824801
0.20895,69.0,2.22401,0.401339
0.205703,70.0,1.96247,1.51334
0.00737047,71.0,2.40019,2.49457
0.134922,72.0,2.55877,3.69467
0.0758799,73.0,2.2276,4.97406
0.177241,74.0,2.08161,6.08786
0.087261,75.0,1.85021,7.12866
0.140597,76.0,1.61227,8.05377
0.345652,77.0,1.76974,8.8599
0.220413,78.0,2.14212,9.74477
0.133666,79.0,1.95672,10.8158
0.129004,80.0,1.72251,11.7942
0.342142,81.0,2.10416,12.6554
0.236098,82.0,2.54038,13.7075
0.140604,83.0,2.44641,14.9777
0.0194633,84.0,2.505,16.2009
0.109556,85.0,2.54582,17.4534
-0.08876,86.0,2.63559,18.7263
-0.378825,87.0,2.94244,20.0441
-0.193086,88.0,2.61589,21.5154
-0.337715,89.0,2.50801,22.8233
-0.379933,90.0,2.12541,24.0773
-0.362317,91.0,1.72551,25.14
-0.40476,92.0,1.97521,26.0028
-0.281601,93.0,1.70622,26.9904
-0.296699,94.0,1.26192,27.8435
-0.386468,95.0,0.998987,28.4744
-0.330275,96.0,1.47713,28.9739
-0.353215,97.0,1.39977,29.7125
-0.00269568,98.0,1.25054,30.4124
0.00421929,99.0,1.32294,31.0377
0.253792,0.0,1.80448,-122.143
0.311242,1.0,2.19977,-121.241
0.126724,2.0,2.50278,-120.141
0.258409,3.0,2.49889,-118.889
0.271425,4.0,2.42538,-117.64
0.114685,5.0,2.26946,-116.427
0.156648,6.0,2.40036,-115.293
0.326666,7.0,2.19443,-114.092
0.279131,8.0,2.58051,-112.995
0.199669,9.0,2.7754,-111.705
0.234492,10.0,2.8196,-110.317
0.0809796,11.0,3.29949,-108.907
0.249641,12.0,3.40431,-107.258
0.0857952,13.0,3.57477,-105.555
0.0605706,14.0,4.033,-103.768
0.239113,15.0,4.04677,-101.752
0.175716,16.0,4.14311,-99.7282
0.1553,17.0,4.26343,-97.6567
0.0166036,18.0,4.54038,-95.525
-0.0535673,19.0,4.58907,-93.2548
-0.0506367,20.0,4.50974,-90.9602
0.118314,21.0,4.36575,-88.7054
0.140126,22.0,4.18869,-86.5225
0.14582,23.0,4.28425,-84.4281
0.097504,24.0,3.96996,-82.286
0.0737748,25.0,4.45752,-80.301
0.00539362,26.0,4.06917,-78.0723
0.0493017,27.0,4.2252,-76.0377
0.143399,28.0,4.3449,-73.9251
-0.0228197,29.0,4.77507,-71.7526
-0.0655237,30.0,5.19612,-69.3651
-0.0904769,31.0,5.48429,-66.767
-0.177358,32.0,5.44903,-64.0249
-0.111358,33.0,5.58952,-61.3004
-0.0836466,34.0,5.3237,-58.5056
-0.163011,35.0,4.82376,-55.8438
-0.132908,36.0,5.01532,-53.4319
-0.170063,37.0,5.00436,-50.9242
-0.0832754,38.0,5.09258,-48.4221
-0.0868278,39.0,4.9967,-45.8758
-0.0808965,40.0,5.33498,-43.3774
-0.0477263,41.0,4.93448,-40.7099
-0.00344288,42.0,4.80212,-38.2427
-0.0338087,43.0,4.59106,-35.8416
-0.0263911,44.0,4.56178,-33.5461
-0.169177,45.0,4.53982,-31.2652
-0.0809664,46.0,4.5728,-28.9953
-0.0321984,47.0,4.47855,-26.7089
-0.112927,48.0,4.60269,-24.4696
-0.315111,49.0,4.64009,-22.1683
-0.254037,50.0,4.92793,-19.8482
-0.187203,51.0,4.86737,-17.3843
-0.325624,52.0,4.6824,-14.9506
-0.15493,53.0,4.35533,-12.6094
-0.251846,54.0,4.20791,-10.4317
-0.171445,55.0,4.1942,-8.32775
-0.246782,56.0,3.88493,-6.23065
-0.133149,57.0,3.68018,-4.28818
-0.261173,58.0,3.63469,-2.44809
-0.286349,59.0,3.90165,-0.630749
-0.103068,60.0,3.18762,1.32008
-0.146007,61.0,2.73909,2.91389
-0.195665,62.0,2.35206,4.28343
-0.091002,63.0,2.1799,5.45946
-0.0893283,64.0,2.29152,6.54942
-0.120716,65.0,2.67482,7.69517
-0.0799342,66.0,2.53717,9.03258
-0.0931894,67.0,2.60582,10.3012
-0.214037,68.0,2.72321,11.6041
-0.347049,69.0,2.80448,12.9657
-0.280168,70.0,2.40349,14.3679
-0.122832,71.0,2.14891,15.5697
-0.255727,72.0,2.24391,16.6441
-0.265498,73.0,2.27566,17.7661
-0.310013,74.0,2.09664,18.9039
-0.210924,75.0,1.96115,19.9522
-0.297655,76.0,1.46877,20.9328
-0.206336,77.0,1.04518,21.6672
-0.0883108,78.0,1.15816,22.1898
-0.279649,79.0,1.14706,22.7689
-0.345347,80.0,0.661449,23.3424
-0.235543,81.0,0.391926,23.6731
-0.275569,82.0,0.311657,23.8691
-0.140809,83.0,0.615996,24.0249
-0.234898,84.0,0.461442,24.3329
-0.0778432,85.0,0.550477,24.5636
-0.1904,86.0,0.365973,24.8389
-0.481987,87.0,0.279875,25.0218
-0.18726,88.0,-0.0639561,25.1618
-0.322365,89.0,-0.172103,25.1298
-0.337551,90.0,-0.385494,25.0438
-0.362469,91.0,-0.580774,24.851
-0.341826,92.0,-0.536956,24.5606
-0.416721,93.0,-0.941307,24.2921
-0.41283,94.0,-1.1942,23.8215
-0.469687,95.0,-1.3589,23.2244
0.235418,96.0,-2.02797,22.5449
0.415435,97.0,-1.996,21.531
-2.38419e-07,98.0,-1.25779,20.533
-0.00709683,99.0,-1.48001,19.9041
-0.077827,0.0,-2.03347,69.512
0.15302,1.0,-2.64886,68.4952
-0.00678366,2.0,-2.59285,67.1708
0.15645,3.0,-2.75569,65.8744
0.0241404,4.0,-2.60637,64.4965
0.145367,5.0,-2.69839,63.1933
0.129366,6.0,-2.63283,61.8441
0.0881613,7.0,-2.4435,60.5277
0.0428574,8.0,-2.02363,59.306
0.125378,9.0,-2.0094,58.2942
0.0443152,10.0,-1.92288,57.2895
0.161214,11.0,-1.76872,56.328
0.136752,12.0,-2.05917,55.4437
-0.0377989,13.0,-2.01131,54.4141
0.0482886,14.0,-2.06461,53.4084
-0.00540936,15.0,-2.3963,52.3761
-0.00424153,16.0,-1.47442,51.178
-0.108374,17.0,-1.17729,50.4408
0.0177301,18.0,-1.43512,49.8521
-0.0162839,19.0,-1.59215,49.1346
-0.0231811,20.0,-1.2504,48.3385
0.0487237,21.0,-1.06334,47.7133
-0.0439616,22.0,-0.806929,47.1816
-0.0290639,23.0,-1.048,46.7781
-0.0841181,24.0,-1.19138,46.2541
-0.0919374,25.0,-1.1075,45.6585
-0.0750394,26.0,-1.09519,45.1047
0.0579492,27.0,-1.2071,44.5571
-0.0749992,28.0,-1.41095,43.9536
0.0573163,29.0,-1.45582,43.2481
0.0355822,30.0,-1.27014,42.5202
0.0171711,31.0,-1.30307,41.8851
-0.10248,32.0,-1.17623,41.2336
-0.072396,33.0,-1.09055,40.6455
0.100476,34.0,-1.37189,40.1002
0.0756994,35.0,-1.70829,39.4142
-0.0120149,36.0,-1.46722,38.5601
0.0719599,37.0,-1.91934,37.8265
0.122566,38.0,-1.67983,36.8668
0.140802,39.0,-1.50982,36.0269
-0.0441707,40.0,-1.43374,35.272
0.15758,41.0,-1.44659,34.5551
0.1371,42.0,-1.67011,33.8318
0.21856,43.0,-2.02081,32.9968
0.0257827,44.0,-1.71994,31.9864
0.0829903,45.0,-2.32599,31.1264
0.11317,46.0,-2.22528,29.9634
0.0848272,47.0,-2.25149,28.8508
0.0978409,48.0,-2.25777,27.725
0.0204743,49.0,-2.04986,26.5961
0.164245,50.0,-2.25139,25.5712
-0.0234087,51.0,-2.15064,24.4455
0.109499,52.0,-2.37348,23.3702
0.157282,53.0,-2.60068,22.1834
0.0581592,54.0,-2.68691,20.8831
0.377117,55.0,-2.92571,19.5396
0.27937,56.0,-2.6269,18.0768
0.302272,57.0,-2.41174,16.7633
0.266913,58.0,-2.34012,15.5575
0.255114,59.0,-2.14168,14.3874
0.465755,60.0,-2.38809,13.3166
0.219802,61.0,-2.14442,12.1225
0.229367,62.0,-1.92757,11.0503
0.119718,63.0,-1.34191,10.0865
0.268856,64.0,-1.00022,9.41558
0.278687,65.0,-0.574039,8.91547
0.116322,66.0,-0.350643,8.62845
0.0681467,67.0,0.0448067,8.45312
0.209472,68.0,0.52031,8.47553
0.0295695,69.0,0.875864,8.73568
0.210309,70.0,0.498766,9.17362
0.131579,71.0,0.383109,9.423
0.161327,72.0,0.456843,9.61455
0.237656,73.0,0.251633,9.84297
0.133862,74.0,0.725957,9.96879
0.0877713,75.0,0.533494,10.3318
0.195564,76.0,0.959764,10.5985
-0.0257138,77.0,0.983212,11.0784
0.217161,78.0,0.852719,11.57
0.0349003,79.0,1.00429,11.9964
-0.0980773,80.0,1.33567,12.4985
-0.0356202,81.0,1.36134,13.1663
