states: t,states: v,states: x
68.0,-3.89038,8.67521
69.0,-3.71111,6.73002
70.0,-3.32859,4.87447
71.0,-2.95038,3.21017
72.0,-2.8253,1.73498
73.0,-2.37178,0.322333
74.0,-2.0047,-0.863557
75.0,-1.77332,-1.86591
76.0,-1.56288,-2.75256
77.0,-1.18114,-3.534
78.0,-0.908559,-4.12457
79.0,-0.811591,-4.57885
80.0,-0.546946,-4.98465
81.0,0.0625953,-5.25812
82.0,0.0761301,-5.22682
83.0,0.109439,-5.18876
84.0,0.112854,-5.13404
85.0,0.30163,-5.07761
86.0,0.392968,-4.9268
87.0,0.583856,-4.73031
88.0,0.584599,-4.43838
89.0,1.07019,-4.14608
90.0,0.754865,-3.61099
91.0,1.26196,-3.23356
92.0,1.5887,-2.60258
93.0,1.47681,-1.80823
94.0,1.62385,-1.06982
95.0,1.97168,-0.257897
96.0,1.9546,0.727945
97.0,1.40145,1.70525
98.0,1.43476,2.40597
99.0,1.71297,3.12335
100.0,1.95168,3.97984
1.0,0.43161,-3.79402
2.0,0.839147,-3.57822
3.0,0.63642,-3.15864
4.0,0.371421,-2.84043
5.0,0.632995,-2.65472
6.0,0.721674,-2.33823
7.0,0.589863,-1.97739
8.0,0.462064,-1.68246
9.0,0.800218,-1.45142
10.0,0.718168,-1.05132
11.0,0.382514,-0.692232
12.0,0.184401,-0.500975
13.0,-0.448084,-0.408774
14.0,-0.898933,-0.632816
15.0,-0.775623,-1.08228
16.0,-0.652536,-1.47009
17.0,-0.806508,-1.79636
18.0,-0.64994,-2.19962
19.0,-0.414326,-2.52459
20.0,-0.56941,-2.73175
21.0,-0.594129,-3.01645
22.0,-0.777829,-3.31352
23.0,-0.410725,-3.70243
24.0,-0.432408,-3.9078
25.0,-0.40628,-4.124
26.0,-0.475074,-4.32714
27.0,-0.328493,-4.56468
28.0,-0.516885,-4.72892
29.0,-0.620887,-4.98737
30.0,-0.261339,-5.29781
31.0,-0.562797,-5.42848
32.0,-0.342518,-5.70988
33.0,-0.838643,-5.88114
34.0,-1.0041,-6.30046
35.0,-1.00188,-6.80251
36.0,-0.952351,-7.30345
37.0,-1.22001,-7.77962
38.0,-0.727972,-8.38963
39.0,-0.528335,-8.75362
40.0,-0.33617,-9.01778
41.0,-0.394082,-9.18587
42.0,-0.523812,-9.38291
43.0,-0.157598,-9.64481
44.0,-0.409026,-9.72361
45.0,-0.109595,-9.92813
46.0,-0.181013,-9.98292
47.0,0.153902,-10.0734
48.0,0.478377,-9.99648
49.0,0.424807,-9.75729
50.0,0.780942,-9.54489
51.0,1.04102,-9.15442
52.0,0.839945,-8.63391
53.0,0.804787,-8.21393
54.0,1.04592,-7.81154
55.0,0.876474,-7.28858
56.0,1.23006,-6.85034
57.0,1.148,-6.23531
58.0,1.61158,-5.66131
59.0,1.63774,-4.85552
60.0,1.39577,-4.03665
61.0,1.1404,-3.33876
62.0,1.3221,-2.76856
63.0,1.3949,-2.10751
64.0,1.16516,-1.41006
65.0,1.11928,-0.82748
66.0,1.17228,-0.267839
67.0,1.27727,0.318303
68.0,1.37036,0.95694
69.0,1.56434,1.64212
70.0,1.57486,2.42429
71.0,1.80178,3.21172
72.0,1.53819,4.11261
73.0,1.40209,4.8817
74.0,1.4976,5.58275
75.0,1.38855,6.33155
76.0,1.18253,7.02583
77.0,1.50593,7.61709
78.0,1.85925,8.37006
79.0,1.90354,9.29968
80.0,1.90402,10.2515
81.0,1.82776,11.2035
82.0,1.97618,12.1173
83.0,1.723,13.1054
84.0,1.55729,13.9669
85.0,1.4591,14.7456
86.0,1.35321,15.4751
87.0,1.11424,16.1517
88.0,1.14251,16.7088
89.0,0.97308,17.2801
90.0,1.12545,17.7666
91.0,1.19436,18.3294
92.0,0.675833,18.9265
93.0,0.734931,19.2645
94.0,0.149604,19.6319
95.0,0.254565,19.7067
96.0,0.174439,19.834
97.0,0.718225,19.9212
98.0,0.875219,20.2803
99.0,1.23397,20.718
100.0,1.0615,21.3349
1.0,2.1229,-185.943
2.0,2.56301,-184.882
3.0,2.65237,-183.601
4.0,2.97869,-182.274
5.0,3.06984,-180.785
6.0,3.22694,-179.25
7.0,3.67493,-177.637
8.0,4.18903,-175.799
9.0,4.54943,-173.705
10.0,4.85409,-171.43
11.0,5.05931,-169.003
12.0,5.26064,-166.473
13.0,5.39545,-163.843
14.0,5.37131,-161.145
15.0,5.4749,-158.459
16.0,5.4771,-155.722
17.0,5.92002,-152.984
18.0,5.34722,-150.023
19.0,5.27108,-147.35
20.0,5.64887,-144.714
21.0,5.90675,-141.89
22.0,6.34474,-138.937
23.0,6.15894,-135.764
24.0,6.44589,-132.685
25.0,6.29178,-129.462
26.0,6.46141,-126.316
27.0,6.49204,-123.085
28.0,6.34237,-119.839
29.0,6.44231,-116.668
30.0,6.31279,-113.447
31.0,6.26573,-110.29
32.0,6.56124,-107.158
33.0,6.77057,-103.877
34.0,6.75158,-100.492
35.0,6.77332,-97.1159
36.0,6.57183,-93.7292
37.0,6.4144,-90.4433
38.0,6.3054,-87.2361
39.0,6.1561,-84.0834
40.0,6.50806,-81.0053
41.0,6.58324,-77.7513
42.0,6.81555,-74.4597
43.0,6.28803,-71.0519
44.0,6.32649,-67.9079
45.0,6.25098,-64.7447
46.0,5.91847,-61.6192
47.0,6.16116,-58.6599
48.0,6.43297,-55.5794
49.0,6.59362,-52.3629
50.0,6.80288,-49.0661
51.0,6.39575,-45.6646
52.0,6.19733,-42.4668
53.0,6.36601,-39.3681
54.0,5.89662,-36.1851
55.0,5.81734,-33.2368
56.0,5.69997,-30.3281
57.0,5.44611,-27.4781
58.0,5.41074,-24.7551
59.0,5.1551,-22.0497
60.0,4.77096,-19.4721
61.0,4.88234,-17.0867
62.0,4.63345,-14.6455
63.0,4.73883,-12.3288
64.0,4.71233,-9.95935
65.0,4.9869,-7.60318
66.0,4.92301,-5.10973
67.0,4.70757,-2.64823
68.0,4.32517,-0.294446
69.0,4.17204,1.86814
70.0,3.96713,3.95416
71.0,3.66133,5.93773
72.0,3.3734,7.76839
73.0,3.21715,9.45509
74.0,3.33682,11.0637
75.0,3.32204,12.7321
76.0,3.00515,14.3931
77.0,2.90366,15.8957
78.0,3.05857,17.3475
79.0,3.05912,18.8768
80.0,2.49971,20.4064
81.0,2.23742,21.6562
82.0,2.00598,22.7749
83.0,1.78315,23.7779
84.0,1.09533,24.6695
85.0,0.777979,25.2171
86.0,0.242487,25.6061
87.0,-0.165875,25.7274
88.0,-0.115346,25.6444
89.0,-0.0394831,25.5868
90.0,-0.539172,25.567
91.0,-0.919843,25.2974
92.0,-0.899555,24.8375
93.0,-0.928184,24.3877
94.0,-0.835651,23.9237
95.0,-1.07755,23.5058
96.0,-1.10193,22.9671
97.0,-1.01112,22.4161
98.0,-1.06717,21.9105
99.0,-0.826218,21.3769
100.0,-0.923984,20.9638
1.0,0.0390365,-37.6042
2.0,0.12311,-37.5847
3.0,0.484414,-37.5231
4.0,0.272585,-37.2809
5.0,0.534399,-37.1446
6.0,0.619934,-36.8774
7.0,0.553305,-36.5674
8.0,0.460795,-36.2908
9.0,0.188129,-36.0604
10.0,0.327993,-35.9663
11.0,0.510079,-35.8023
12.0,0.311808,-35.5473
13.0,0.42596,-35.3914
14.0,0.517054,-35.1784
15.0,0.400209,-34.9199
16.0,0.37226,-34.7198
17.0,0.721454,-34.5336
18.0,0.949954,-34.1729
19.0,0.897031,-33.6979
20.0,0.835484,-33.2494
21.0,1.23896,-32.8317
22.0,1.31993,-32.2122
23.0,1.60605,-31.5522
24.0,1.81574,-30.7492
25.0,2.07767,-29.8413
26.0,1.88568,-28.8025
27.0,1.79809,-27.8597
28.0,1.5084,-26.9606
29.0,1.85657,-26.2064
30.0,2.14852,-25.2781
31.0,2.06932,-24.2039
32.0,1.75037,-23.1692
33.0,2.26908,-22.294
34.0,2.23823,-21.1595
35.0,1.98682,-20.0404
36.0,2.19229,-19.047
37.0,2.11372,-17.9508
38.0,2.24016,-16.894
39.0,1.97942,-15.7739
40.0,1.99429,-14.7842
41.0,2.04177,-13.787
42.0,1.88724,-12.7661
43.0,1.70751,-11.8225
44.0,1.60402,-10.9688
45.0,2.17581,-10.1668
46.0,2.00663,-9.07885
47.0,2.27306,-8.07554
48.0,2.55501,-6.93901
49.0,2.80718,-5.6615
50.0,2.72288,-4.25791
51.0,2.68872,-2.89647
52.0,2.80057,-1.55211
53.0,2.76935,-0.151827
54.0,3.05172,1.23285
55.0,2.89359,2.7587
56.0,3.05207,4.2055
57.0,2.73034,5.73154
58.0,2.91252,7.09671
59.0,2.86741,8.55297
60.0,2.56226,9.98667
61.0,2.29379,11.2678
62.0,2.5188,12.4147
63.0,2.30575,13.6741
64.0,2.33615,14.827
65.0,2.60877,15.9951
66.0,2.69321,17.2994
67.0,2.58659,18.646
68.0,2.73437,19.9393
69.0,2.13028,21.3065
70.0,2.43499,22.3717
71.0,2.17091,23.5892
72.0,2.41672,24.6746
73.0,2.12809,25.883
74.0,1.86404,26.947
75.0,1.10094,27.879
76.0,0.809018,28.4295
77.0,0.743572,28.834
78.0,0.824153,29.2058
79.0,0.554182,29.6179
80.0,0.25715,29.895
81.0,-0.44729,30.0236
82.0,-0.989828,29.7999
83.0,-1.31053,29.305
84.0,-1.17613,28.6497
85.0,-0.948998,28.0617
86.0,-0.923584,27.5872
87.0,-0.937384,27.1254
88.0,-0.705348,26.6567
89.0,-0.944837,26.304
90.0,-0.993652,25.8316
91.0,-0.991936,25.3348
92.0,-1.48471,24.8388
93.0,-1.52448,24.0964
94.0,-1.16764,23.3342
95.0,-1.28249,22.7504
96.0,-1.45998,22.1091
97.0,-1.66535,21.3791
98.0,-1.54495,20.5465
99.0,-1.50864,19.774
100.0,-1.7107,19.0197
1.0,-1.67413,20.6823
2.0,-1.73014,19.8452
3.0,-1.94718,18.9802
4.0,-1.78511,18.0066
5.0,-1.88036,17.114
6.0,-2.23495,16.1738
7.0,-2.52723,15.0564
8.0,-2.55735,13.7927
9.0,-3.01929,12.5141
10.0,-3.19827,11.0044
11.0,-3.47464,9.4053
12.0,-3.71276,7.66798
13.0,-3.8832,5.8116
14.0,-3.90593,3.87
15.0,-3.4563,1.91703
16.0,-3.18578,0.188881
17.0,-3.14339,-1.40401
18.0,-3.17716,-2.97571
19.0,-3.07527,-4.56428
20.0,-3.08434,-6.10192
21.0,-3.2369,-7.64409
22.0,-3.3632,-9.26254
23.0,-3.63701,-10.9441
24.0,-3.5869,-12.7626
25.0,-3.4438,-14.5561
26.0,-3.45971,-16.278
27.0,-3.44447,-18.0079
28.0,-3.52392,-19.7301
29.0,-3.47333,-21.4921
30.0,-3.41462,-23.2287
31.0,-3.03404,-24.936
32.0,-3.07813,-26.4531
33.0,-3.18908,-27.9921
34.0,-3.11934,-29.5867
35.0,-3.15255,-31.1463
36.0,-3.01619,-32.7226
37.0,-2.96449,-34.2307
38.0,-2.91069,-35.7129
39.0,-2.97645,-37.1683
40.0,-3.27088,-38.6565
41.0,-3.3798,-40.292
42.0,-3.34566,-41.9818
43.0,-3.10883,-43.6547
44.0,-3.06221,-45.2091
45.0,-3.09133,-46.7402
46.0,-3.11655,-48.2859
47.0,-3.40262,-49.8441
48.0,-3.51706,-51.5454
49.0,-3.60581,-53.304
50.0,-3.84943,-55.1069
51.0,-3.54452,-57.0316
52.0,-3.18506,-58.8039
53.0,-3.46311,-60.3964
54.0,-3.38224,-62.1279
55.0,-3.13431,-63.8191
56.0,-2.87292,-65.3862
57.0,-3.15168,-66.8227
58.0,-3.08003,-68.3985
59.0,-3.37631,-69.9385
60.0,-3.66269,-71.6267
61.0,-3.56051,-73.458
62.0,-3.79873,-75.2383
63.0,-3.12519,-77.1377
64.0,-2.97564,-78.7002
65.0,-2.93276,-80.1881
66.0,-2.98546,-81.6544
67.0,-2.87964,-83.1472
68.0,-2.34199,-84.587
69.0,-2.32528,-85.758
70.0,-2.55292,-86.9206
71.0,-2.34753,-88.1971
72.0,-2.39967,-89.3709
73.0,-2.55832,-90.5707
74.0,-2.29905,-91.8499
75.0,-2.30399,-92.9994
76.0,-2.1046,-94.1514
77.0,-2.36662,-95.2037
78.0,-1.89386,-96.387
79.0,-1.70789,-97.3339
80.0,-1.73072,-98.1879
81.0,-1.36464,-99.0532
82.0,-0.684213,-99.7355
83.0,-0.440138,-100.078
84.0,-0.190107,-100.298
85.0,0.0549396,-100.393
86.0,0.358784,-100.365
87.0,0.142057,-100.186
88.0,0.0717875,-100.115
89.0,0.196833,-100.079
90.0,0.416338,-99.9806
91.0,0.317136,-99.7724
92.0,0.67873,-99.6138
93.0,0.647545,-99.2745
94.0,1.02373,-98.9507
95.0,1.04365,-98.4388
96.0,1.18691,-97.917
97.0,1.33589,-97.3236
98.0,1.5901,-96.6556
99.0,1.34474,-95.8606
100.0,1.04569,-95.1882
1.0,0.418756,-82.8697
2.0,0.326778,-82.6603
3.0,0.77518,-82.4969
4.0,0.632983,-82.1093
5.0,0.209921,-81.7928
6.0,0.476093,-81.6879
7.0,1.00337,-81.4498
8.0,1.34732,-80.9481
9.0,1.60735,-80.2745
10.0,1.6915,-79.4708
11.0,1.90447,-78.6251
12.0,1.77716,-77.6728
13.0,2.22745,-76.7842
14.0,2.27298,-75.6705
15.0,2.6314,-74.534
16.0,2.67535,-73.2183
17.0,3.34352,-71.8806
18.0,3.68271,-70.2089
19.0,4.22456,-68.3675
20.0,4.54589,-66.2552
21.0,4.80326,-63.9823
22.0,4.7089,-61.5807
23.0,4.84073,-59.2262
24.0,4.86435,-56.8059
25.0,5.08176,-54.3737
26.0,5.15589,-51.8328
27.0,4.93419,-49.2549
28.0,4.90718,-46.7878
29.0,4.98858,-44.3342
30.0,5.06515,-41.8399
31.0,5.02256,-39.3073
32.0,5.3425,-36.796
33.0,5.38869,-34.1248
34.0,5.05594,-31.4304
35.0,4.78784,-28.9025
36.0,5.06305,-26.5085
37.0,4.76163,-23.977
38.0,4.7688,-21.5962
39.0,4.63669,-19.2118
40.0,4.67351,-16.8935
41.0,4.2513,-14.5567
42.0,4.01658,-12.4311
43.0,3.80683,-10.4228
44.0,3.93575,-8.51934
45.0,3.77823,-6.55147
46.0,3.65812,-4.66235
47.0,3.60237,-2.83329
48.0,3.60625,-1.03211
49.0,3.17936,0.771015
50.0,3.22133,2.3607
51.0,3.1323,3.97136
52.0,3.45218,5.53751
53.0,3.46809,7.2636
54.0,3.89187,8.99764
55.0,3.48274,10.9436
56.0,3.17012,12.6849
57.0,2.95683,14.27
58.0,3.25962,15.7484
59.0,2.82545,17.3782
60.0,2.66413,18.791
61.0,2.61321,20.123
62.0,2.97795,21.4296
63.0,2.87736,22.9186
64.0,2.69078,24.3573
65.0,2.53784,25.7027
66.0,2.68833,26.9716
67.0,2.66479,28.3158
68.0,2.61924,29.6482
69.0,2.25035,30.9578
70.0,1.9297,32.083
71.0,1.83157,33.0478
72.0,1.7557,33.9636
73.0,1.42278,34.8414
74.0,1.34468,35.5528
75.0,0.658234,36.2252
76.0,0.0262163,36.5543
77.0,-0.472037,36.5674
78.0,-0.465232,36.3314
79.0,-0.908194,36.0988
80.0,-1.61529,35.6447
81.0,-1.45342,34.837
82.0,-1.7918,34.1103
83.0,-2.13119,33.2144
84.0,-2.28322,32.1488
85.0,-1.93587,31.0072
86.0,-2.03973,30.0393
87.0,-2.28498,29.0194
88.0,-2.02436,27.8769
89.0,-2.17985,26.8647
90.0,-2.14041,25.7748
91.0,-1.95386,24.7046
92.0,-1.86842,23.7277
93.0,-1.55617,22.7935
94.0,-1.26045,22.0154
95.0,-1.16705,21.3852
96.0,-0.833035,20.8016
97.0,-0.701505,20.3851
98.0,-0.740202,20.0344
99.0,-0.722994,19.6643
100.0,-1.1414,19.3028
1.0,0.826414,-63.2137
2.0,0.831473,-62.8005
3.0,0.701804,-62.3848
4.0,0.740187,-62.0339
5.0,1.04006,-61.6638
6.0,1.16322,-61.1438
7.0,1.26633,-60.5621
8.0,1.1786,-59.929
9.0,1.24002,-59.3397
10.0,1.11493,-58.7197
11.0,1.10338,-58.1622
12.0,1.44187,-57.6105
13.0,1.40438,-56.8896
14.0,1.46833,-56.1874
15.0,1.88565,-55.4532
16.0,1.61576,-54.5104
17.0,1.76533,-53.7025
18.0,1.8088,-52.8199
19.0,2.08055,-51.9155
20.0,1.74473,-50.8752
21.0,2.03909,-50.0028
22.0,2.25397,-48.9833
23.0,2.39587,-47.8563
24.0,2.33129,-46.6584
25.0,2.33403,-45.4927
26.0,2.51791,-44.3257
27.0,2.58361,-43.0667
28.0,2.36054,-41.7749
29.0,2.78519,-40.5947
30.0,2.62717,-39.2021
31.0,2.57646,-37.8885
32.0,2.91793,-36.6003
33.0,3.16318,-35.1413
34.0,2.93186,-33.5597
35.0,2.85428,-32.0938
36.0,3.04037,-30.6666
37.0,2.92612,-29.1465
38.0,3.24536,-27.6834
39.0,3.24782,-26.0607
40.0,3.61583,-24.4368
41.0,3.88103,-22.6289
42.0,3.21184,-20.6884
43.0,3.40082,-19.0825
44.0,3.51376,-17.382
45.0,3.32583,-15.6252
46.0,3.20521,-13.9622
47.0,3.55184,-12.3596
48.0,3.66683,-10.5837
49.0,3.784,-8.75031
50.0,3.49175,-6.85831
51.0,3.52753,-5.11243
52.0,3.71738,-3.34867
53.0,3.40341,-1.48998
54.0,3.51203,0.211728
55.0,3.34948,1.96774
56.0,3.39733,3.64248
57.0,3.34184,5.34114
58.0,3.03745,7.01206
59.0,3.02412,8.53079
60.0,2.80221,10.0428
61.0,3.10391,11.444
62.0,2.76467,12.9959
63.0,2.40698,14.3782
64.0,2.34964,15.5817
65.0,2.43289,16.7566
66.0,1.98402,17.973
67.0,1.81513,18.965
68.0,1.06118,19.8726
69.0,1.13372,20.4032
70.0,1.17405,20.97
71.0,0.561812,21.5571
72.0,0.669128,21.838
73.0,0.610592,22.1725
74.0,0.562661,22.4778
75.0,0.6812,22.7591
76.0,0.896008,23.0998
77.0,1.32319,23.5478
78.0,1.24093,24.2094
79.0,0.776363,24.8298
80.0,0.931416,25.218
81.0,0.842712,25.6837
82.0,0.659994,26.1051
83.0,0.380177,26.4351
84.0,0.206804,26.6251
85.0,-0.0464771,26.7285
86.0,-0.331457,26.7053
87.0,-0.208514,26.5396
88.0,-0.389005,26.4353
89.0,-0.58173,26.2408
90.0,-0.804826,25.95
91.0,-0.987578,25.5475
92.0,-1.02344,25.0538
93.0,-1.29406,24.542
94.0,-1.58859,23.895
95.0,-2.0906,23.1007
96.0,-1.85442,22.0554
97.0,-1.7146,21.1282
98.0,-1.63756,20.2709
99.0,-1.64396,19.4521
100.0,-2.04974,18.6301
1.0,0.564119,-30.9653
2.0,0.717397,-30.6833
3.0,0.0890242,-30.3246
4.0,0.518086,-30.28
5.0,0.79179,-30.021
6.0,1.32713,-29.6251
7.0,1.06876,-28.9615
8.0,1.24671,-28.4272
9.0,1.55148,-27.8038
10.0,1.76279,-27.0281
11.0,2.03188,-26.1467
12.0,2.05012,-25.1307
13.0,1.78116,-24.1057
14.0,1.6933,-23.2151
15.0,1.65101,-22.3684
16.0,1.6897,-21.5429
17.0,1.94244,-20.6981
18.0,1.70182,-19.7269
19.0,1.43149,-18.876
20.0,1.46853,-18.1602
21.0,1.3099,-17.426
22.0,1.33515,-16.771
23.0,1.2289,-16.1034
24.0,1.27831,-15.489
25.0,1.38388,-14.8498
26.0,1.22556,-14.1579
27.0,1.36737,-13.5451
28.0,1.33953,-12.8614
29.0,1.60649,-12.1917
30.0,1.9405,-11.3884
31.0,1.99597,-10.4182
32.0,1.89332,-9.42017
33.0,2.12836,-8.47351
34.0,2.06672,-7.40933
35.0,2.43083,-6.37597
36.0,2.21758,-5.16056
37.0,2.41916,-4.05177
38.0,2.35104,-2.84219
39.0,2.46206,-1.66667
40.0,2.66918,-0.435643
41.0,2.3771,0.898949
42.0,2.17127,2.0875
43.0,2.10583,3.17313
44.0,2.28586,4.22605
45.0,2.25522,5.36898
46.0,2.22874,6.49659
47.0,2.15974,7.61096
48.0,1.97454,8.69083
49.0,2.13315,9.67811
50.0,1.97392,10.7447
51.0,2.27617,11.7316
52.0,2.60365,12.8697
53.0,2.38601,14.1715
54.0,2.14686,15.3646
55.0,2.24296,16.438
56.0,2.70643,17.5595
57.0,3.03748,18.9127
58.0,2.92897,20.4314
59.0,2.98038,21.8959
60.0,2.3603,23.3861
61.0,2.62096,24.5662
62.0,2.85225,25.8767
63.0,2.75209,27.3028
64.0,2.91275,28.6789
65.0,3.19788,30.1353
66.0,3.23111,31.7342
67.0,3.30933,33.3498
68.0,3.26888,35.0044
69.0,2.89532,36.6389
70.0,2.73174,38.0865
71.0,2.3531,39.4524
72.0,2.50119,40.629
73.0,2.38412,41.8795
74.0,2.431,43.0716
75.0,2.23558,44.2871
76.0,1.65426,45.4049
77.0,1.22051,46.232
78.0,0.898647,46.8423
79.0,0.760993,47.2916
80.0,0.723434,47.6721
81.0,0.578586,48.0338
82.0,0.930799,48.3231
83.0,0.683399,48.7885
84.0,0.627301,49.1302
85.0,0.522728,49.4439
86.0,0.559947,49.7052
87.0,0.253999,49.9852
88.0,0.66991,50.1122
89.0,0.89372,50.4471
90.0,0.749693,50.894
91.0,0.55653,51.2689
92.0,-0.0137953,51.5471
93.0,-0.625983,51.5402
94.0,-0.586974,51.2272
95.0,-0.913426,50.9337
96.0,-1.1702,50.477
97.0,-1.4187,49.8919
98.0,-1.52052,49.1826
99.0,-1.42934,48.4223
100.0,-1.36363,47.7076
1.0,0.831377,52.7973
2.0,0.90336,53.213
3.0,0.821067,53.6646
4.0,1.02509,54.0752
5.0,0.987982,54.5877
6.0,1.04655,55.0817
7.0,1.04091,55.605
8.0,1.13345,56.1254
9.0,0.806444,56.6922
10.0,0.499792,57.0954
11.0,0.406375,57.3453
12.0,0.249661,57.5485
13.0,0.325755,57.6733
14.0,0.527349,57.8362
15.0,0.307036,58.0999
16.0,0.418162,58.2534
17.0,0.477372,58.4625
18.0,0.58292,58.7011
19.0,0.176529,58.9926
20.0,0.190701,59.0809
21.0,-0.0482022,59.1762
22.0,-0.177281,59.1521
23.0,-0.242226,59.0635
24.0,-0.156309,58.9424
25.0,-0.286835,58.8642
26.0,-0.230186,58.7208
27.0,-0.254485,58.6057
28.0,-0.329859,58.4785
29.0,-0.0838199,58.3135
30.0,0.275855,58.2716
31.0,-0.173348,58.4095
32.0,-0.443333,58.3229
33.0,-0.402749,58.1012
34.0,-0.312963,57.8998
35.0,-0.407269,57.7433
36.0,-0.402797,57.5397
37.0,-0.388759,57.3383
38.0,-0.546878,57.1439
39.0,-0.597258,56.8705
40.0,-0.374143,56.5719
41.0,-0.489674,56.3848
42.0,-0.882861,56.14
43.0,-0.839027,55.6985
44.0,-0.582868,55.279
45.0,-0.245406,54.9876
46.0,-0.808207,54.8649
47.0,-0.932607,54.4608
48.0,-1.04979,53.9945
49.0,-1.27357,53.4696
50.0,-1.73735,52.8328
51.0,-2.05895,51.9641
52.0,-2.505,50.9346
53.0,-2.64022,49.6821
54.0,-2.87432,48.362
55.0,-3.1939,46.9249
56.0,-3.25282,45.3279
57.0,-3.25098,43.7015
58.0,-2.76217,42.076
59.0,-2.53985,40.6949
60.0,-2.59464,39.425
61.0,-2.7655,38.1277
62.0,-2.34151,36.7449
63.0,-2.57461,35.5742
64.0,-2.18489,34.2869
65.0,-2.34153,33.1944
66.0,-2.05839,32.0237
67.0,-1.84983,30.9945
68.0,-2.12799,30.0696
69.0,-2.12299,29.0056
70.0,-1.93179,27.9441
71.0,-1.78285,26.9782
72.0,-1.63796,26.0867
73.0,-1.74858,25.2678
74.0,-1.53759,24.3935
75.0,-1.43984,23.6247
76.0,-1.38555,22.9048
77.0,-1.06858,22.212
78.0,-1.00691,21.6777
79.0,-1.03544,21.1742
80.0,-1.22314,20.6565
81.0,-1.29006,20.0449
82.0,-1.15571,19.3999
83.0,-1.50971,18.8221
84.0,-1.3142,18.0672
85.0,-1.39025,17.4101
86.0,-1.27501,16.715
87.0,-1.07255,16.0775
88.0,-1.08968,15.5412
89.0,-0.719221,14.9964
90.0,-0.45549,14.6367
91.0,-0.154977,14.409
92.0,-0.0093272,14.3315
93.0,0.490931,14.3269
94.0,0.947677,14.5723
95.0,0.921405,15.0462
96.0,1.08825,15.5069
97.0,1.42171,16.051
98.0,1.39254,16.7618
99.0,1.5884,17.4581
100.0,1.70168,18.2523
1.0,0.255134,-38.1184
2.0,0.293109,-37.9908
3.0,0.272356,-37.8443
4.0,0.301431,-37.7081
5.0,0.271842,-37.5574
6.0,0.312316,-37.4215
7.0,0.100198,-37.2653
8.0,-0.232179,-37.2152
9.0,-0.0997716,-37.3313
10.0,0.200958,-37.3812
11.0,0.0647773,-37.2807
12.0,0.251013,-37.2483
13.0,0.491693,-37.1228
14.0,0.554269,-36.877
15.0,0.157465,-36.5998
16.0,0.361378,-36.5211
17.0,0.467764,-36.3404
18.0,0.592445,-36.1065
19.0,0.457792,-35.8103
20.0,0.465594,-35.5814
21.0,0.492552,-35.3486
22.0,0.659089,-35.1023
23.0,1.09306,-34.7728
24.0,0.859094,-34.2263
25.0,1.24504,-33.7967
26.0,1.23162,-33.1742
27.0,1.55653,-32.5584
28.0,2.13696,-31.7801
29.0,2.06695,-30.7116
30.0,2.13482,-29.6782
31.0,2.28002,-28.6108
32.0,2.03599,-27.4707
33.0,2.04674,-26.4528
34.0,1.66545,-25.4294
35.0,1.36993,-24.5967
36.0,1.05537,-23.9117
37.0,1.19186,-23.384
38.0,1.24437,-22.7881
39.0,1.40676,-22.1659
40.0,1.45899,-21.4625
41.0,1.67813,-20.733
42.0,1.87573,-19.894
43.0,1.38881,-18.9561
44.0,1.42218,-18.2617
45.0,1.12652,-17.5506
46.0,0.896222,-16.9873
