states: t,states: v,states: x
69.0,3.8117,71.1902
70.0,3.79685,73.0961
71.0,3.68724,74.9945
72.0,3.94951,76.8382
73.0,3.51885,78.8129
74.0,3.54085,80.5723
75.0,3.57631,82.3428
76.0,3.47656,84.1309
77.0,3.49161,85.8692
78.0,3.25389,87.615
79.0,3.08709,89.2419
80.0,2.83506,90.7855
81.0,2.7471,92.203
82.0,2.66911,93.5766
83.0,2.19941,94.9111
84.0,1.78298,96.0108
85.0,1.61618,96.9023
86.0,1.5472,97.7104
87.0,1.50435,98.484
88.0,1.12859,99.2362
89.0,0.806696,99.8005
90.0,0.657983,100.204
91.0,0.481059,100.533
92.0,0.277305,100.773
93.0,-0.246097,100.912
94.0,-0.276303,100.789
95.0,-0.422828,100.651
96.0,-0.202696,100.439
97.0,-0.70321,100.338
98.0,-0.982357,99.9864
99.0,-1.21601,99.4953
100.0,-1.58554,98.8872
1.0,-0.448386,37.9386
2.0,-0.118359,37.7144
3.0,0.078053,37.6553
4.0,-0.157194,37.6943
5.0,-0.329489,37.6157
6.0,-0.0997927,37.4509
7.0,-0.627901,37.401
8.0,-1.0242,37.0871
9.0,-1.35027,36.575
10.0,-1.53528,35.8999
11.0,-1.08808,35.1322
12.0,-0.947986,34.5882
13.0,-0.942691,34.1142
14.0,-1.13424,33.6428
15.0,-1.2384,33.0757
16.0,-1.64395,32.4565
17.0,-1.69948,31.6346
18.0,-1.81433,30.7848
19.0,-1.794,29.8777
20.0,-1.68126,28.9807
21.0,-1.52447,28.14
22.0,-1.27299,27.3778
23.0,-1.20776,26.7413
24.0,-1.48475,26.1374
25.0,-1.40274,25.395
26.0,-1.30344,24.6937
27.0,-1.52444,24.042
28.0,-1.18337,23.2797
29.0,-1.1451,22.688
30.0,-1.03567,22.1155
31.0,-0.910936,21.5977
32.0,-0.75171,21.1422
33.0,-0.642175,20.7663
34.0,-1.04053,20.4453
35.0,-1.37501,19.925
36.0,-1.4296,19.2375
37.0,-1.71038,18.5227
38.0,-1.85655,17.6675
39.0,-1.85413,16.7392
40.0,-1.65813,15.8121
41.0,-1.73095,14.9831
42.0,-1.92492,14.1176
43.0,-2.18883,13.1551
44.0,-2.0757,12.0607
45.0,-2.11552,11.0229
46.0,-2.16682,9.96512
47.0,-2.11229,8.88171
48.0,-1.94398,7.82557
49.0,-2.1666,6.85357
50.0,-2.24138,5.77028
51.0,-2.29372,4.64959
52.0,-2.22969,3.50273
53.0,-2.05104,2.38788
54.0,-2.12645,1.36236
55.0,-1.69772,0.299138
56.0,-1.79382,-0.549723
57.0,-1.62703,-1.44663
58.0,-1.37832,-2.26015
59.0,-0.986767,-2.94931
60.0,-1.11063,-3.44269
61.0,-0.971716,-3.99801
62.0,-1.03821,-4.48387
63.0,-1.06463,-5.00297
64.0,-1.1963,-5.53529
65.0,-1.47729,-6.13344
66.0,-1.09902,-6.87208
67.0,-0.830867,-7.4216
68.0,-1.08437,-7.83703
69.0,-0.781399,-8.37921
70.0,-0.940212,-8.76991
71.0,-1.17035,-9.24002
72.0,-1.4511,-9.8252
73.0,-1.60789,-10.5507
74.0,-1.35247,-11.3547
75.0,-1.24057,-12.0309
76.0,-0.912733,-12.6512
77.0,-0.670179,-13.1076
78.0,-1.11147,-13.4427
79.0,-1.16401,-13.9984
80.0,-1.18528,-14.5804
81.0,-1.54554,-15.173
82.0,-1.89633,-15.9458
83.0,-1.59045,-16.894
84.0,-1.61217,-17.6892
85.0,-1.4473,-18.4953
86.0,-1.17752,-19.2189
87.0,-1.27574,-19.8077
88.0,-1.05134,-20.4456
89.0,-0.782433,-20.9712
90.0,-0.988419,-21.3624
91.0,-0.380298,-21.8567
92.0,-0.0457816,-22.0468
93.0,0.190208,-22.0697
94.0,0.407527,-21.9746
95.0,0.375376,-21.7708
96.0,0.59241,-21.5831
97.0,0.923274,-21.2869
98.0,1.20155,-20.8253
99.0,1.07943,-20.2245
100.0,1.20261,-19.6848
1.0,1.39281,-173.276
2.0,1.70988,-172.579
3.0,1.78848,-171.724
4.0,1.90983,-170.83
5.0,2.04541,-169.875
6.0,2.2986,-168.852
7.0,2.46515,-167.703
8.0,3.05648,-166.47
9.0,3.09259,-164.942
10.0,2.87819,-163.396
11.0,3.1508,-161.957
12.0,3.12986,-160.381
13.0,3.24724,-158.816
14.0,3.45081,-157.193
15.0,3.73289,-155.467
16.0,3.62536,-153.601
17.0,3.93352,-151.788
18.0,3.83014,-149.822
19.0,3.95317,-147.907
20.0,3.90253,-145.93
21.0,4.01659,-143.979
22.0,4.27577,-141.97
23.0,3.68776,-139.833
24.0,4.29029,-137.989
25.0,4.65176,-135.843
26.0,4.73519,-133.518
27.0,4.56442,-131.15
28.0,4.64082,-128.868
29.0,5.21417,-126.547
30.0,5.43454,-123.94
31.0,5.65785,-121.223
32.0,5.77459,-118.394
33.0,5.74881,-115.507
34.0,6.40518,-112.632
35.0,6.13024,-109.43
36.0,6.36862,-106.365
37.0,6.16935,-103.18
38.0,6.39676,-100.096
39.0,6.33889,-96.8973
40.0,6.11581,-93.7279
41.0,6.14729,-90.67
42.0,6.70668,-87.5963
43.0,7.049,-84.243
44.0,7.1773,-80.7185
45.0,7.03989,-77.1298
46.0,7.01358,-73.6099
47.0,6.99624,-70.1031
48.0,7.21769,-66.605
49.0,6.79463,-62.9961
50.0,6.92523,-59.5988
51.0,6.55384,-56.1362
52.0,6.65742,-52.8593
53.0,6.95664,-49.5306
54.0,7.03189,-46.0522
55.0,6.41848,-42.5363
56.0,6.52387,-39.3271
57.0,6.18501,-36.0651
58.0,6.34258,-32.9726
59.0,6.44889,-29.8013
60.0,6.35412,-26.5769
61.0,5.86324,-23.3998
62.0,6.23153,-20.4682
63.0,6.27294,-17.3524
64.0,6.32249,-14.216
65.0,6.12037,-11.0547
66.0,5.74687,-7.99455
67.0,5.38297,-5.12111
68.0,4.89494,-2.42963
69.0,4.9669,0.017844
70.0,4.57296,2.5013
71.0,4.86261,4.78778
72.0,4.66262,7.21908
73.0,4.27425,9.55039
74.0,4.28545,11.6875
75.0,4.3537,13.8302
76.0,4.11307,16.0071
77.0,4.16363,18.0636
78.0,3.86983,20.1454
79.0,3.0634,22.0804
80.0,2.66478,23.6121
81.0,2.49848,24.9444
82.0,2.36007,26.1937
83.0,2.15065,27.3737
84.0,2.15251,28.449
85.0,1.54135,29.5253
86.0,1.44244,30.296
87.0,1.2236,31.0172
88.0,0.996362,31.629
89.0,0.890086,32.1272
90.0,0.680888,32.5722
91.0,0.805782,32.9127
92.0,0.576389,33.3155
93.0,0.147918,33.6037
94.0,-0.0541264,33.6777
95.0,-0.510404,33.6506
96.0,-0.428003,33.3954
97.0,-0.807699,33.1814
98.0,-0.97854,32.7776
99.0,-0.721535,32.2883
100.0,-0.666726,31.9275
1.0,0.505503,38.4698
2.0,0.633984,38.7225
3.0,0.295278,39.0395
4.0,0.525854,39.1871
5.0,0.45249,39.4501
6.0,0.832258,39.6763
7.0,0.834889,40.0924
8.0,0.922152,40.5099
9.0,1.04962,40.971
10.0,0.448282,41.4958
11.0,0.42539,41.7199
12.0,0.101903,41.9326
13.0,0.100808,41.9836
14.0,0.317128,42.034
15.0,0.223014,42.1925
16.0,0.29606,42.304
17.0,0.234974,42.4521
18.0,0.214377,42.5696
19.0,0.23868,42.6768
20.0,0.145575,42.7961
21.0,0.496284,42.8689
22.0,0.481807,43.117
23.0,0.345164,43.3579
24.0,-0.0141734,43.5305
25.0,-0.44431,43.5234
26.0,-0.585586,43.3013
27.0,-0.502953,43.0085
28.0,-0.714828,42.757
29.0,-0.91714,42.3996
30.0,-0.856473,41.941
31.0,-0.524691,41.5128
32.0,-0.654081,41.2504
33.0,-0.511131,40.9234
34.0,-0.3374,40.6678
35.0,-0.299054,40.4991
36.0,-0.523912,40.3496
37.0,-0.442197,40.0876
38.0,-1.00212,39.8665
39.0,-0.491217,39.3655
40.0,-0.135518,39.1199
41.0,-0.25311,39.0521
42.0,-0.651351,38.9255
43.0,-0.669314,38.5999
44.0,-0.873138,38.2652
45.0,-1.1983,37.8286
46.0,-1.10817,37.2295
47.0,-0.981343,36.6754
48.0,-1.0255,36.1847
49.0,-1.19602,35.672
50.0,-1.20093,35.074
51.0,-1.35691,34.4735
52.0,-1.38276,33.7951
53.0,-1.28793,33.1037
54.0,-1.11771,32.4597
55.0,-1.05949,31.9009
56.0,-0.880049,31.3711
57.0,-1.12,30.9311
58.0,-1.11811,30.3711
59.0,-1.17225,29.812
60.0,-1.17708,29.2259
61.0,-1.17119,28.6374
62.0,-1.48295,28.0518
63.0,-1.37877,27.3103
64.0,-1.37652,26.6209
65.0,-1.40174,25.9327
66.0,-1.29636,25.2318
67.0,-1.51651,24.5836
68.0,-1.27953,23.8254
69.0,-1.25922,23.1856
70.0,-1.51857,22.556
71.0,-1.50312,21.7967
72.0,-1.27619,21.0451
73.0,-1.03964,20.407
74.0,-0.632881,19.8872
75.0,-0.618697,19.5708
76.0,-0.412144,19.2614
77.0,-0.185159,19.0554
78.0,-0.399032,18.9628
79.0,-0.495315,18.7633
80.0,-0.482251,18.5156
81.0,-0.41244,18.2745
82.0,-0.270111,18.0683
83.0,-0.435487,17.9332
84.0,-0.550961,17.7155
85.0,-0.536415,17.44
86.0,-0.395883,17.1718
87.0,-0.0271785,16.9738
88.0,-0.257438,16.9602
89.0,-0.0428091,16.8315
90.0,-0.365635,16.8101
91.0,-0.178606,16.6273
92.0,0.120868,16.538
93.0,0.314008,16.5984
94.0,0.214264,16.7554
95.0,0.380367,16.8626
96.0,-0.145326,17.0528
97.0,0.0608065,16.9801
98.0,0.250399,17.0105
99.0,0.614357,17.1357
100.0,0.507153,17.4429
1.0,-0.240282,-90.5201
2.0,-0.196987,-90.6402
3.0,0.102127,-90.7387
4.0,0.340401,-90.6877
5.0,0.583253,-90.5175
6.0,0.933206,-90.2258
7.0,1.44529,-89.7592
8.0,1.58895,-89.0366
9.0,1.50903,-88.2421
10.0,1.89248,-87.4876
11.0,2.12232,-86.5414
12.0,1.91179,-85.4802
13.0,1.94371,-84.5243
14.0,2.16566,-83.5524
15.0,2.21797,-82.4696
16.0,2.41035,-81.3606
17.0,3.09985,-80.1554
18.0,2.67215,-78.6055
19.0,2.779,-77.2695
20.0,2.95114,-75.88
21.0,3.25865,-74.4044
22.0,3.15218,-72.7751
23.0,2.78756,-71.199
24.0,2.89182,-69.8052
25.0,2.89867,-68.3593
26.0,2.79147,-66.91
27.0,3.03689,-65.5142
28.0,3.01309,-63.9958
29.0,2.96157,-62.4892
30.0,2.92047,-61.0084
31.0,2.65167,-59.5482
32.0,3.0087,-58.2224
33.0,2.91607,-56.718
34.0,3.16117,-55.26
35.0,3.18988,-53.6794
36.0,3.46876,-52.0844
37.0,3.56926,-50.3501
38.0,4.04392,-48.5654
39.0,4.1454,-46.5435
40.0,4.16417,-44.4708
41.0,4.47405,-42.3887
42.0,4.62008,-40.1517
43.0,4.54771,-37.8416
44.0,4.52503,-35.5678
45.0,4.1686,-33.3053
46.0,3.94273,-31.221
47.0,3.1731,-29.2496
48.0,3.28833,-27.663
49.0,3.11141,-26.0189
50.0,3.31404,-24.4632
51.0,3.08919,-22.8062
52.0,3.30347,-21.2616
53.0,3.02409,-19.6098
54.0,2.63823,-18.0978
55.0,2.90916,-16.7787
56.0,2.78014,-15.3241
57.0,2.71146,-13.934
58.0,2.68644,-12.5783
59.0,2.8052,-11.2351
60.0,2.94676,-9.83247
61.0,2.98612,-8.35909
62.0,3.23636,-6.86602
63.0,3.07607,-5.24785
64.0,3.33607,-3.70981
65.0,3.40026,-2.04178
66.0,3.2245,-0.341646
67.0,3.30317,1.2706
68.0,3.49257,2.92219
69.0,3.39914,4.66848
70.0,3.12378,6.36805
71.0,3.2043,7.92994
72.0,2.95118,9.53209
73.0,2.93356,11.0077
74.0,2.91018,12.4745
75.0,2.80013,13.9295
76.0,2.85633,15.3296
77.0,2.36462,16.7578
78.0,1.76703,17.9401
79.0,1.51943,18.8236
80.0,1.18887,19.5833
81.0,1.13954,20.1778
82.0,1.12074,20.7475
83.0,0.96566,21.3079
84.0,0.854261,21.7907
85.0,0.537022,22.2179
86.0,0.0147349,22.4864
87.0,-0.189244,22.4937
88.0,0.14033,22.3991
89.0,0.114504,22.4693
90.0,-0.280245,22.5265
91.0,0.145543,22.3864
92.0,-0.0232423,22.4592
93.0,-0.0697548,22.4476
94.0,-0.136939,22.4127
95.0,-0.390542,22.3442
96.0,-0.458925,22.1489
97.0,-0.705308,21.9195
98.0,-0.986501,21.5668
99.0,-0.624922,21.0736
100.0,-0.675674,20.7611
1.0,-0.210365,-18.9855
2.0,-0.390785,-19.0907
3.0,-0.519266,-19.2861
4.0,-0.728845,-19.5457
5.0,-0.932302,-19.9102
6.0,-1.02607,-20.3763
7.0,-1.326,-20.8893
8.0,-1.10587,-21.5523
9.0,-1.51683,-22.1053
10.0,-1.10773,-22.8637
11.0,-0.974967,-23.4176
12.0,-0.597974,-23.905
13.0,-0.745295,-24.204
14.0,-0.313813,-24.5767
15.0,-0.2601,-24.7336
16.0,0.073725,-24.8636
17.0,0.0902663,-24.8268
18.0,0.0536885,-24.7816
19.0,0.0819181,-24.7548
20.0,-0.455379,-24.7138
21.0,-0.53533,-24.9415
22.0,-0.329229,-25.2092
23.0,-0.0599064,-25.3738
24.0,-0.256261,-25.4038
25.0,-0.0715184,-25.5319
26.0,-0.136173,-25.5676
27.0,0.454934,-25.6357
28.0,0.382077,-25.4083
29.0,0.0425924,-25.2172
30.0,0.404602,-25.1959
31.0,0.26656,-24.9936
32.0,0.284068,-24.8604
33.0,0.370709,-24.7183
34.0,0.0615412,-24.533
35.0,-0.133753,-24.5022
36.0,0.287538,-24.5691
37.0,0.256463,-24.4253
38.0,0.348701,-24.2971
39.0,0.331391,-24.1227
40.0,0.3765,-23.957
41.0,0.584432,-23.7688
42.0,0.203014,-23.4766
43.0,0.352078,-23.3751
44.0,0.721315,-23.199
45.0,0.386575,-22.8384
46.0,0.223731,-22.6451
47.0,0.161474,-22.5332
48.0,0.49467,-22.4525
49.0,0.509398,-22.2051
50.0,0.104681,-21.9504
51.0,0.143076,-21.8981
52.0,0.39564,-21.8266
53.0,0.526848,-21.6287
54.0,0.872177,-21.3653
55.0,0.730923,-20.9292
56.0,0.803631,-20.5638
57.0,0.857378,-20.1619
58.0,0.671689,-19.7333
59.0,0.619126,-19.3974
60.0,0.349468,-19.0878
61.0,0.520863,-18.9131
62.0,0.769733,-18.6527
63.0,1.04887,-18.2678
64.0,1.36452,-17.7434
65.0,2.10468,-17.0611
66.0,2.82236,-16.0088
67.0,3.06042,-14.5976
68.0,3.38009,-13.0674
69.0,3.16228,-11.3773
70.0,2.90407,-9.79621
71.0,3.23949,-8.34417
72.0,3.0847,-6.72443
73.0,3.2645,-5.18208
74.0,3.42145,-3.54983
75.0,3.18718,-1.8391
76.0,3.37087,-0.245511
77.0,3.08478,1.43992
78.0,2.85349,2.98231
79.0,2.84092,4.40906
80.0,2.75971,5.82952
81.0,2.67204,7.20937
82.0,2.62759,8.54539
83.0,2.84452,9.85919
84.0,2.79257,11.2815
85.0,2.24316,12.6777
86.0,1.96745,13.7993
87.0,1.8728,14.783
88.0,1.5801,15.7194
89.0,1.70031,16.5095
90.0,1.15385,17.3596
91.0,0.95196,17.9366
92.0,0.530209,18.4126
93.0,0.824776,18.6777
94.0,1.1358,19.09
95.0,1.17423,19.6579
96.0,0.956839,20.2451
97.0,0.948302,20.7235
98.0,0.980848,21.1976
99.0,0.906166,21.6881
100.0,1.39183,22.1411
1.0,-0.0802614,-32.7851
2.0,0.259925,-32.8252
3.0,0.439935,-32.6952
4.0,0.231021,-32.4753
5.0,0.173862,-32.3598
6.0,0.259592,-32.2728
7.0,0.793427,-32.143
8.0,0.722613,-31.7463
9.0,0.804108,-31.385
10.0,0.721497,-30.983
11.0,0.961188,-30.6222
12.0,1.00004,-30.1416
13.0,1.03752,-29.6416
14.0,0.65535,-29.1228
15.0,0.667827,-28.7952
16.0,0.705879,-28.4613
17.0,1.24698,-28.1083
18.0,1.25292,-27.4848
19.0,1.67466,-26.8584
20.0,1.42764,-26.021
21.0,1.52656,-25.3072
22.0,1.29903,-24.5439
23.0,1.35866,-23.8944
24.0,1.33469,-23.2151
25.0,1.6529,-22.5478
26.0,1.72635,-21.7213
27.0,2.26383,-20.8581
28.0,2.4091,-19.7262
29.0,1.921,-18.5217
30.0,1.65944,-17.5612
31.0,1.17393,-16.7314
32.0,1.11555,-16.1445
33.0,1.38524,-15.5867
34.0,1.39886,-14.8941
35.0,1.16463,-14.1947
36.0,1.05918,-13.6123
37.0,1.08797,-13.0828
38.0,0.934864,-12.5388
39.0,0.981409,-12.0713
40.0,0.907563,-11.5806
41.0,0.664268,-11.1268
42.0,1.06427,-10.7947
43.0,0.893774,-10.2626
44.0,0.898801,-9.81569
45.0,0.946561,-9.36629
46.0,0.724035,-8.89301
47.0,0.822728,-8.53099
48.0,0.841985,-8.11963
49.0,0.852134,-7.69864
50.0,0.889149,-7.27257
51.0,0.894819,-6.82799
52.0,0.979818,-6.38059
53.0,0.736165,-5.89068
54.0,0.871787,-5.52259
55.0,1.03052,-5.0867
56.0,0.925962,-4.57144
57.0,1.00546,-4.10846
58.0,1.04283,-3.60573
59.0,1.16275,-3.08431
60.0,1.0358,-2.50294
61.0,1.08639,-1.98504
62.0,1.21998,-1.44185
63.0,1.2805,-0.831856
64.0,1.52421,-0.191605
65.0,1.33743,0.570501
66.0,1.2053,1.23922
67.0,1.33638,1.84187
68.0,1.83705,2.51006
69.0,1.51255,3.42858
70.0,1.41992,4.18486
71.0,1.38838,4.89482
72.0,1.46497,5.58901
73.0,1.44428,6.32149
74.0,1.72285,7.04363
75.0,1.68975,7.90506
76.0,1.42023,8.74993
77.0,1.6314,9.46005
78.0,1.67171,10.2757
79.0,1.41873,11.1116
80.0,1.56697,11.821
81.0,1.57285,12.6045
82.0,1.34159,13.3909
83.0,1.4368,14.0617
84.0,1.34823,14.7801
85.0,0.979991,15.4542
86.0,0.495522,15.9442
87.0,0.682169,16.1919
88.0,0.940696,16.533
89.0,1.04336,17.0034
90.0,0.951724,17.5251
91.0,0.852951,18.0009
92.0,1.08639,18.4274
93.0,0.702375,18.9706
94.0,0.934673,19.3218
95.0,0.493069,19.7891
96.0,0.596903,20.0356
97.0,0.177357,20.3341
98.0,0.354086,20.4228
99.0,0.411016,20.5998
100.0,0.284574,20.8053
1.0,0.428371,-113.097
2.0,0.596823,-112.883
3.0,0.644984,-112.584
4.0,0.752634,-112.262
5.0,0.958589,-111.885
6.0,1.13954,-111.406
7.0,1.27795,-110.836
8.0,1.35005,-110.197
9.0,1.56396,-109.522
10.0,1.67863,-108.74
11.0,1.88114,-107.901
12.0,1.61992,-106.96
13.0,1.23503,-106.15
14.0,1.70497,-105.533
15.0,1.78766,-104.68
16.0,1.98064,-103.787
17.0,2.42888,-102.796
18.0,2.77945,-101.582
19.0,3.09229,-100.192
20.0,3.15547,-98.646
21.0,3.26661,-97.0683
22.0,3.50641,-95.435
23.0,3.80047,-93.6818
24.0,3.63336,-91.7815
25.0,3.81124,-89.9649
26.0,3.69347,-88.0592
27.0,4.12573,-86.2125
28.0,4.18514,-84.1496
29.0,4.51387,-82.0571
30.0,4.36273,-79.8001
31.0,4.40567,-77.6188
32.0,4.54747,-75.4159
33.0,4.89581,-73.1422
34.0,5.17782,-70.6943
35.0,5.04363,-68.1054
36.0,5.34447,-65.5836
37.0,5.11792,-62.9113
38.0,5.21519,-60.3524
39.0,5.01127,-57.7448
40.0,4.88993,-55.2391
41.0,4.50935,-52.7942
42.0,4.15465,-50.5395
43.0,4.47685,-48.4622
44.0,4.84726,-46.2237
45.0,5.13659,-43.8001
46.0,4.86376,-41.2318
47.0,5.02703,-38.7999
48.0,4.94435,-36.2864
49.0,4.55069,-33.8143
50.0,4.56791,-31.5389
