states: t,states: v,states: x
38.0,-2.7681,60.8317
39.0,-2.67294,59.4477
40.0,-2.70909,58.1112
41.0,-2.45444,56.7567
42.0,-2.72898,55.5295
43.0,-2.57711,54.165
44.0,-2.66227,52.8764
45.0,-2.45868,51.5453
46.0,-2.41518,50.3159
47.0,-2.34848,49.1083
48.0,-2.18286,47.9341
49.0,-2.44907,46.8427
50.0,-2.7469,45.6181
51.0,-3.26783,44.2447
52.0,-3.0738,42.6108
53.0,-3.20471,41.0739
54.0,-2.86213,39.4715
55.0,-2.71324,38.0405
56.0,-3.22593,36.6838
57.0,-3.54815,35.0709
58.0,-3.10274,33.2968
59.0,-3.71565,31.7454
60.0,-3.4198,29.8876
61.0,-3.71632,28.1777
62.0,-3.42085,26.3195
63.0,-3.05603,24.6091
64.0,-3.02373,23.0811
65.0,-3.14557,21.5693
66.0,-2.93113,19.9965
67.0,-3.09282,18.5309
68.0,-2.9949,16.9845
69.0,-3.01228,15.487
70.0,-3.00455,13.9809
71.0,-3.3405,12.4786
72.0,-3.18103,10.8084
73.0,-2.63983,9.21786
74.0,-2.90383,7.89795
75.0,-2.83619,6.44603
76.0,-2.35199,5.02794
77.0,-2.18912,3.85194
78.0,-1.98444,2.75738
79.0,-1.66348,1.76516
80.0,-1.69434,0.933417
81.0,-1.68167,0.0862464
82.0,-1.59669,-0.75459
83.0,-1.46699,-1.55294
84.0,-1.26705,-2.28643
85.0,-0.696606,-2.91996
86.0,-0.717923,-3.26826
87.0,-0.635169,-3.62722
88.0,-0.514992,-3.94481
89.0,-0.258194,-4.2023
90.0,-0.402609,-4.3314
91.0,-0.515605,-4.5327
92.0,-0.391423,-4.79051
93.0,-0.502379,-4.98622
94.0,-0.295139,-5.23741
95.0,-0.479684,-5.38498
96.0,-0.151045,-5.62482
97.0,-0.101494,-5.70034
98.0,0.225827,-5.75109
99.0,0.390524,-5.63818
100.0,0.769619,-5.44291
1.0,0.40146,24.3927
2.0,0.283529,24.5934
3.0,0.0796265,24.7352
4.0,0.0636451,24.775
5.0,0.296839,24.8068
6.0,0.391648,24.9552
7.0,0.263,25.151
8.0,0.345233,25.2825
9.0,0.122285,25.4552
10.0,-0.0799756,25.5163
11.0,-0.122382,25.4763
12.0,-0.0891979,25.4151
13.0,0.0807884,25.3705
14.0,-0.0181846,25.4109
15.0,-0.741003,25.4018
16.0,-0.649799,25.0313
17.0,-0.723465,24.7064
18.0,-0.514494,24.3447
19.0,-0.246702,24.0874
20.0,-0.500336,23.9641
21.0,-0.739558,23.7139
22.0,-0.953637,23.3442
23.0,-1.13568,22.8673
24.0,-1.29986,22.2995
25.0,-1.36177,21.6496
26.0,-1.21691,20.9687
27.0,-1.21753,20.3602
28.0,-0.989124,19.7515
29.0,-0.964719,19.2569
30.0,-1.23792,18.7745
31.0,-0.888703,18.1556
32.0,-1.40643,17.7112
33.0,-1.28194,17.008
34.0,-0.966959,16.367
35.0,-1.21993,15.8836
36.0,-1.00545,15.2736
37.0,-1.0327,14.7709
38.0,-0.793069,14.2545
39.0,-0.504406,13.858
40.0,-0.592066,13.6058
41.0,-0.846944,13.3098
42.0,-0.757518,12.8863
43.0,-0.722785,12.5075
44.0,-0.495821,12.1461
45.0,-0.321964,11.8982
46.0,-0.602585,11.7372
47.0,-0.466579,11.4359
48.0,-0.349717,11.2027
49.0,-0.148698,11.0278
50.0,-0.159935,10.9534
51.0,-0.0540264,10.8735
52.0,0.113127,10.8465
53.0,0.199657,10.903
54.0,0.0854515,11.0029
55.0,0.148526,11.0456
56.0,0.215834,11.1198
57.0,0.323504,11.2278
58.0,0.468575,11.3895
59.0,0.565718,11.6238
60.0,0.699516,11.9067
61.0,0.714056,12.2564
62.0,0.462535,12.6134
63.0,0.63776,12.8447
64.0,0.517434,13.1636
65.0,0.461742,13.4223
66.0,0.588334,13.6532
67.0,0.42911,13.9474
68.0,0.481665,14.1619
69.0,0.536934,14.4027
70.0,0.599456,14.6712
71.0,0.378154,14.9709
72.0,0.571923,15.16
73.0,0.687233,15.446
74.0,0.888547,15.7896
75.0,0.77609,16.2339
76.0,0.790545,16.6219
77.0,0.576454,17.0172
78.0,0.832945,17.3054
79.0,0.874408,17.7219
80.0,0.404887,18.1591
81.0,0.121914,18.3615
82.0,0.110819,18.4225
83.0,0.595882,18.4779
84.0,0.757651,18.7758
85.0,0.857811,19.1547
86.0,1.03582,19.5836
87.0,1.10634,20.1015
88.0,1.37577,20.6546
89.0,1.18719,21.3425
90.0,1.13289,21.9361
91.0,1.46698,22.5026
92.0,1.25793,23.2361
93.0,1.32535,23.865
94.0,1.21697,24.5277
95.0,1.02896,25.1362
96.0,0.85202,25.6507
97.0,0.531626,26.0767
98.0,0.263833,26.3425
99.0,-0.0807704,26.4744
100.0,-0.0146166,26.434
1.0,-0.446952,39.4947
2.0,-0.0840062,39.2712
3.0,0.191674,39.2292
4.0,0.11641,39.3251
5.0,0.197615,39.3833
6.0,-0.0133475,39.4821
7.0,0.319696,39.4754
8.0,0.515707,39.6353
9.0,0.308373,39.8931
10.0,0.526124,40.0473
11.0,1.04045,40.3104
12.0,1.17555,40.8306
13.0,1.21334,41.4184
14.0,1.2255,42.025
15.0,0.841966,42.6378
16.0,0.633376,43.0588
17.0,0.490646,43.3754
18.0,0.536945,43.6208
19.0,0.477281,43.8892
20.0,0.336688,44.1279
21.0,0.369684,44.2962
22.0,0.223421,44.4811
23.0,0.0799785,44.5928
24.0,-0.12134,44.6328
25.0,-0.246795,44.5721
26.0,-0.118503,44.4487
27.0,-0.0752543,44.3894
28.0,0.126048,44.3518
29.0,-0.128022,44.4148
30.0,-0.249597,44.3508
31.0,-0.0673951,44.226
32.0,-0.278706,44.1923
33.0,-0.255567,44.053
34.0,-0.369459,43.9252
35.0,0.0136455,43.7405
36.0,0.268843,43.7473
37.0,0.124517,43.8817
38.0,0.598073,43.944
39.0,0.395097,44.243
40.0,0.351924,44.4406
41.0,0.421576,44.6165
42.0,0.0196522,44.8273
43.0,-0.178411,44.8371
44.0,0.145931,44.7479
45.0,0.467895,44.8209
46.0,0.0367299,45.0548
47.0,0.213328,45.0732
48.0,0.632435,45.1799
49.0,0.722657,45.4961
50.0,0.441036,45.8574
51.0,0.46772,46.0779
52.0,-0.0528718,46.3118
53.0,0.0706937,46.2853
54.0,0.285144,46.3207
55.0,0.366447,46.4633
56.0,0.109737,46.6465
57.0,-0.0674812,46.7014
58.0,-0.460839,46.6676
59.0,-0.458715,46.4372
60.0,-0.818804,46.2078
61.0,-1.07233,45.7984
62.0,-1.28909,45.2623
63.0,-1.37028,44.6177
64.0,-1.49671,43.9326
65.0,-1.87783,43.1842
66.0,-1.72599,42.2453
67.0,-1.45821,41.3823
68.0,-1.58791,40.6532
69.0,-1.71023,39.8593
70.0,-1.6669,39.0042
71.0,-1.54024,38.1707
72.0,-1.30621,37.4006
73.0,-1.61238,36.7475
74.0,-1.91692,35.9413
75.0,-1.95567,34.9828
76.0,-2.00204,34.005
77.0,-2.06289,33.004
78.0,-1.98086,31.9725
79.0,-1.68653,30.9821
80.0,-1.66116,30.1388
81.0,-1.72133,29.3083
82.0,-1.32776,28.4476
83.0,-1.49785,27.7837
84.0,-1.56561,27.0348
85.0,-1.39862,26.252
86.0,-1.48836,25.5527
87.0,-1.60746,24.8085
88.0,-1.72374,24.0048
89.0,-1.30821,23.1429
90.0,-0.919774,22.4888
91.0,-0.931146,22.0289
92.0,-0.733099,21.5633
93.0,-0.467651,21.1968
94.0,-0.364303,20.9629
95.0,-0.620903,20.7808
96.0,-0.655403,20.4703
97.0,-0.358247,20.1426
98.0,-0.121096,19.9635
99.0,0.0883649,19.903
100.0,0.0033903,19.9472
1.0,0.49765,133.708
2.0,0.189701,133.957
3.0,-0.386959,134.052
4.0,-0.323876,133.858
5.0,-0.521473,133.696
6.0,-0.956233,133.435
7.0,-1.17194,132.957
8.0,-1.69315,132.371
9.0,-1.71415,131.525
10.0,-1.57996,130.668
11.0,-1.08854,129.878
12.0,-1.23986,129.333
13.0,-1.59069,128.714
14.0,-2.02206,127.918
15.0,-2.16137,126.907
16.0,-1.91882,125.826
17.0,-2.44624,124.867
18.0,-2.9933,123.644
19.0,-3.39237,122.147
20.0,-3.74014,120.451
21.0,-3.7541,118.581
22.0,-3.96518,116.704
23.0,-4.31702,114.721
24.0,-4.35927,112.563
25.0,-4.33951,110.383
26.0,-4.65391,108.214
27.0,-4.49354,105.887
28.0,-4.23521,103.64
29.0,-3.83888,101.522
30.0,-3.52658,99.6027
31.0,-3.67408,97.8395
32.0,-4.23704,96.0024
33.0,-4.29067,93.8839
34.0,-4.41222,91.7386
35.0,-4.42927,89.5325
36.0,-4.50065,87.3178
37.0,-4.80699,85.0675
38.0,-4.59824,82.664
39.0,-4.51529,80.3649
40.0,-4.37421,78.1072
41.0,-4.6901,75.9201
42.0,-4.83475,73.5751
43.0,-4.95064,71.1577
44.0,-4.92249,68.6824
45.0,-4.50685,66.2211
46.0,-4.61254,63.9677
47.0,-4.29847,61.6614
48.0,-4.33337,59.5122
49.0,-4.09068,57.3455
50.0,-4.09251,55.3002
51.0,-4.03571,53.2539
52.0,-4.67546,51.2361
53.0,-4.51486,48.8984
54.0,-4.46733,46.6409
55.0,-4.30867,44.4073
56.0,-3.88487,42.2529
57.0,-3.59998,40.3105
58.0,-3.54411,38.5105
59.0,-3.42954,36.7384
60.0,-3.59383,35.0237
61.0,-3.72564,33.2268
62.0,-4.09912,31.3639
63.0,-3.94796,29.3144
64.0,-4.33232,27.3404
65.0,-3.8334,25.1742
66.0,-3.43034,23.2575
67.0,-3.08614,21.5424
68.0,-2.9701,19.9993
69.0,-2.7194,18.5142
70.0,-3.0116,17.1545
71.0,-2.80247,15.6487
72.0,-3.15647,14.2475
73.0,-3.1061,12.6693
74.0,-2.92541,11.1162
75.0,-2.81734,9.65351
76.0,-2.53089,8.24484
77.0,-2.04698,6.9794
78.0,-2.08501,5.95591
79.0,-1.87427,4.9134
80.0,-1.58999,3.97627
81.0,-1.31317,3.18127
82.0,-0.776426,2.52468
83.0,-0.375721,2.13647
84.0,0.0738348,1.94861
85.0,-0.0709922,1.98553
86.0,0.909355,1.95003
87.0,0.782837,2.40471
88.0,1.52254,2.79613
89.0,2.08358,3.5574
90.0,1.9681,4.59919
91.0,2.18673,5.58324
92.0,2.25471,6.6766
93.0,2.48267,7.80396
94.0,2.74316,9.0453
95.0,2.87793,10.4169
96.0,3.17845,11.8558
97.0,3.42767,13.4451
98.0,3.46458,15.1589
99.0,3.35831,16.8912
100.0,3.34259,18.5703
1.0,-0.375113,-98.7856
2.0,-0.0925317,-98.9731
3.0,0.477888,-99.0194
4.0,0.764142,-98.7804
5.0,1.16196,-98.3984
6.0,1.06566,-97.8174
7.0,1.11647,-97.2846
8.0,1.124,-96.7263
9.0,1.19786,-96.1643
10.0,1.00991,-95.5654
11.0,1.17739,-95.0604
12.0,1.10427,-94.4717
13.0,0.983049,-93.9196
14.0,1.03657,-93.4281
15.0,1.21414,-92.9098
16.0,1.42422,-92.3027
17.0,1.8898,-91.5906
18.0,2.04159,-90.6457
19.0,1.98216,-89.6249
20.0,1.91583,-88.6338
21.0,2.00181,-87.6759
22.0,1.88262,-86.675
23.0,1.81391,-85.7337
24.0,2.11224,-84.8268
25.0,1.64259,-83.7706
26.0,1.56291,-82.9493
27.0,1.91566,-82.1679
28.0,1.922,-81.21
29.0,2.27071,-80.249
30.0,2.51753,-79.1137
31.0,2.54257,-77.8549
32.0,2.77974,-76.5836
33.0,2.8128,-75.1938
34.0,2.93234,-73.7874
35.0,3.33921,-72.3212
36.0,3.15167,-70.6516
37.0,3.43387,-69.0758
38.0,3.62225,-67.3588
39.0,3.43544,-65.5477
40.0,3.63314,-63.83
41.0,3.58594,-62.0134
42.0,3.61779,-60.2204
43.0,3.79371,-58.4115
44.0,4.14537,-56.5147
45.0,4.54085,-54.442
46.0,4.30533,-52.1716
47.0,4.29638,-50.0189
48.0,4.20333,-47.8707
49.0,4.55368,-45.7691
50.0,4.5567,-43.4922
51.0,4.89037,-41.2139
52.0,4.69769,-38.7687
53.0,4.45906,-36.4198
54.0,4.66644,-34.1903
55.0,5.12712,-31.8571
56.0,4.76104,-29.2935
57.0,4.90024,-26.913
58.0,4.81186,-24.4629
59.0,4.57782,-22.057
60.0,4.70059,-19.768
61.0,4.64867,-17.4177
62.0,5.06922,-15.0934
63.0,5.1026,-12.5588
64.0,4.76656,-10.0075
65.0,4.35228,-7.62422
66.0,4.13035,-5.44808
67.0,4.36401,-3.3829
68.0,3.98028,-1.2009
69.0,3.42447,0.789245
70.0,3.38865,2.50148
71.0,3.35683,4.19581
72.0,3.32285,5.87422
73.0,3.16602,7.53565
74.0,3.47485,9.11866
75.0,3.43264,10.8561
76.0,3.0205,12.5724
77.0,2.85084,14.0827
78.0,2.82397,15.5081
79.0,3.03868,16.9201
80.0,2.5411,18.4394
81.0,2.31544,19.7099
82.0,2.24181,20.8677
83.0,2.19619,21.9886
84.0,1.84735,23.0867
85.0,1.77708,24.0103
86.0,1.31586,24.8989
87.0,0.846789,25.5568
88.0,0.924217,25.9802
89.0,0.668273,26.4423
90.0,0.457809,26.7765
91.0,0.325865,27.0054
92.0,0.0476145,27.1683
93.0,-0.00264636,27.1921
94.0,-0.32113,27.1908
95.0,-0.813402,27.0302
96.0,-0.915586,26.6235
97.0,-1.13446,26.1657
98.0,-1.73513,25.5985
99.0,-1.59922,24.7309
100.0,-1.58107,23.9313
1.0,-0.0303414,-55.5054
2.0,0.396251,-55.5206
3.0,0.326589,-55.3225
4.0,0.220944,-55.1592
5.0,0.375642,-55.0487
6.0,0.0612544,-54.8609
7.0,0.0110433,-54.8303
8.0,0.46221,-54.8248
9.0,0.479929,-54.5936
10.0,0.444321,-54.3537
11.0,0.176018,-54.1315
12.0,0.113566,-54.0435
13.0,0.118785,-53.9867
14.0,0.383305,-53.9273
15.0,0.510515,-53.7357
16.0,0.664835,-53.4804
17.0,0.628965,-53.148
18.0,0.759338,-52.8335
19.0,1.19128,-52.4539
20.0,1.57758,-51.8582
21.0,1.69271,-51.0694
22.0,2.11487,-50.2231
23.0,2.30235,-49.1656
24.0,2.31366,-48.0145
25.0,2.46387,-46.8576
26.0,2.26052,-45.6257
27.0,2.57714,-44.4954
28.0,2.92914,-43.2069
29.0,2.72622,-41.7423
30.0,2.78465,-40.3792
31.0,2.88592,-38.9869
32.0,2.67818,-37.5439
33.0,2.72596,-36.2048
34.0,2.7107,-34.8418
35.0,2.61714,-33.4865
36.0,2.80696,-32.1779
37.0,2.96808,-30.7744
38.0,3.11404,-29.2904
39.0,3.44745,-27.7334
40.0,3.56815,-26.0097
41.0,3.39497,-24.2256
42.0,3.29287,-22.5281
43.0,3.11912,-20.8817
44.0,3.39559,-19.3221
45.0,3.55989,-17.6243
46.0,3.6594,-15.8444
47.0,3.28741,-14.0147
48.0,3.30564,-12.371
49.0,3.62124,-10.7181
50.0,3.80517,-8.90752
51.0,3.83549,-7.00494
52.0,4.21442,-5.08719
53.0,4.15615,-2.97998
54.0,4.14984,-0.901907
55.0,4.25987,1.17302
56.0,3.75078,3.30295
57.0,3.94091,5.17834
58.0,3.74138,7.14879
59.0,3.72356,9.01948
60.0,3.86914,10.8813
61.0,3.50756,12.8158
62.0,3.11601,14.5696
63.0,3.08617,16.1276
64.0,2.93963,17.6707
65.0,3.12106,19.1405
66.0,3.16497,20.7011
67.0,2.91617,22.2835
68.0,3.05042,23.7416
69.0,3.01837,25.2668
70.0,2.88838,26.776
71.0,2.87838,28.2202
72.0,2.81311,29.6594
73.0,2.95042,31.066
74.0,2.92457,32.5412
75.0,2.83612,34.0034
76.0,2.43552,35.4215
77.0,2.38211,36.6393
78.0,2.66058,37.8303
79.0,2.93209,39.1606
80.0,2.64307,40.6267
81.0,2.43106,41.9482
82.0,2.11381,43.1637
83.0,1.86653,44.2206
84.0,1.80036,45.1539
85.0,2.09864,46.0541
86.0,2.23373,47.1034
87.0,1.95355,48.2202
88.0,1.70225,49.197
89.0,1.50872,50.0481
90.0,1.13664,50.8025
91.0,0.968901,51.3708
92.0,0.693374,51.8553
93.0,0.572352,52.202
94.0,0.315749,52.4881
95.0,0.318089,52.646
96.0,0.00681456,52.8051
97.0,-0.0337294,52.8085
98.0,-0.532431,52.7916
99.0,-0.799512,52.5254
100.0,-0.75391,52.1256
1.0,1.579,-58.8008
2.0,1.86709,-58.0113
3.0,1.48059,-57.0778
4.0,1.18397,-56.3375
5.0,1.29617,-55.7455
6.0,0.819182,-55.0974
7.0,0.824039,-54.6878
8.0,0.928374,-54.2758
9.0,1.46564,-53.8116
10.0,1.58487,-53.0788
11.0,1.73481,-52.2864
12.0,1.93084,-51.4189
13.0,2.00616,-50.4535
14.0,1.741,-49.4504
15.0,1.43361,-48.5799
16.0,1.52287,-47.8631
17.0,1.59641,-47.1017
18.0,1.55381,-46.3035
19.0,1.78634,-45.5266
20.0,1.61014,-44.6334
21.0,1.74921,-43.8284
22.0,2.0203,-42.9538
23.0,1.71157,-41.9436
24.0,1.69389,-41.0878
25.0,1.31348,-40.2409
26.0,1.13535,-39.5841
27.0,1.00057,-39.0165
28.0,0.946311,-38.5162
29.0,1.02457,-38.043
30.0,1.46429,-37.5307
31.0,1.80931,-36.7986
32.0,1.82645,-35.8939
33.0,2.03938,-34.9807
34.0,2.37767,-33.961
35.0,2.31018,-32.7722
36.0,2.27468,-31.6171
37.0,2.58586,-30.4798
38.0,2.39743,-29.1868
39.0,2.28171,-27.9881
40.0,2.30374,-26.8473
41.0,2.41364,-25.6954
42.0,2.5223,-24.4886
43.0,2.39049,-23.2274
44.0,2.40103,-22.0322
45.0,2.83193,-20.8317
46.0,2.86097,-19.4157
47.0,2.57151,-17.9852
48.0,2.72654,-16.6995
49.0,2.6967,-15.3362
50.0,2.23039,-13.9878
51.0,2.39158,-12.8727
52.0,2.39739,-11.6769
53.0,2.25451,-10.4782
54.0,1.85645,-9.35091
55.0,1.92843,-8.42268
56.0,2.0782,-7.45847
57.0,2.41907,-6.41937
58.0,2.17459,-5.20983
59.0,2.41989,-4.12254
60.0,2.27424,-2.91259
61.0,2.13735,-1.77547
62.0,2.41525,-0.706796
63.0,2.66785,0.500831
64.0,2.61032,1.83476
65.0,2.38592,3.13991
66.0,2.46965,4.33287
67.0,2.54486,5.5677
68.0,2.38934,6.84013
69.0,2.5896,8.0348
70.0,2.29967,9.3296
71.0,2.27445,10.4794
72.0,2.19999,11.6167
73.0,1.96451,12.7167
74.0,1.49787,13.6989
75.0,1.30773,14.4478
76.0,1.44413,15.1017
77.0,1.49877,15.8238
78.0,1.44273,16.5732
79.0,1.46951,17.2945
80.0,0.790495,18.0293
81.0,0.664194,18.4245
82.0,0.8982,18.7566
83.0,0.917667,19.2057
84.0,0.597916,19.6646
85.0,0.41866,19.9635
86.0,0.262149,20.1728
87.0,0.144048,20.3039
88.0,0.272354,20.3759
89.0,0.110728,20.5121
90.0,0.126059,20.5675
91.0,-0.00108938,20.6305
92.0,0.199738,20.63
93.0,-0.00442847,20.7298
94.0,-0.443899,20.7276
95.0,-0.36144,20.5057
96.0,-0.182873,20.325
97.0,-0.43661,20.2335
98.0,-0.373634,20.0152
99.0,-0.402803,19.8284
100.0,-0.594347,19.627
1.0,0.552432,36.8924
2.0,0.26015,37.1686
3.0,0.0995407,37.2987
4.0,0.250425,37.3484
5.0,0.275901,37.4737
6.0,-0.112869,37.6116
7.0,0.0390958,37.5552
8.0,0.0320725,37.5747
9.0,-0.385855,37.5908
10.0,-0.182852,37.3978
11.0,-0.400481,37.3064
12.0,-0.605627,37.1062
13.0,-0.317929,36.8034
14.0,-0.349809,36.6444
15.0,-0.661123,36.4695
16.0,-0.663167,36.1389
17.0,-0.523434,35.8073
18.0,-0.0709327,35.5456
19.0,-0.0469725,35.5102
20.0,-0.0837681,35.4867
21.0,0.160889,35.4448
22.0,-0.424504,35.5252
23.0,-0.102128,35.313
24.0,-0.243157,35.2619
25.0,-0.693025,35.1403
26.0,-0.981876,34.7938
27.0,-1.17435,34.3029
28.0,-1.10471,33.7157
29.0,-0.890812,33.1633
30.0,-0.9482,32.7179
31.0,-1.00094,32.2438
32.0,-0.957611,31.7434
33.0,-1.18756,31.2646
34.0,-1.35364,30.6708
35.0,-1.18464,29.994
36.0,-0.959581,29.4016
37.0,-1.39326,28.9219
38.0,-1.67112,28.2252
39.0,-1.46176,27.3897
40.0,-1.32244,26.6588
41.0,-1.64915,25.9976
42.0,-1.58202,25.173
43.0,-1.39941,24.382
44.0,-1.08158,23.6823
45.0,-1.10197,23.1415
46.0,-1.03266,22.5905
47.0,-0.998148,22.0742
48.0,-0.925165,21.5751
49.0,-1.13805,21.1125
50.0,-1.10118,20.5435
51.0,-1.43456,19.9929
52.0,-1.6553,19.2756
53.0,-1.46469,18.448
54.0,-1.65615,17.7156
55.0,-1.82645,16.8876
56.0,-1.85841,15.9743
57.0,-1.44862,15.0451
58.0,-1.3261,14.3208
59.0,-1.36258,13.6578
60.0,-1.22085,12.9765
61.0,-1.1767,12.366
62.0,-1.02433,11.7777
63.0,-0.823332,11.2655
64.0,-0.872054,10.8539
65.0,-0.711874,10.4178
66.0,-0.608348,10.0619
67.0,-0.518928,9.75773
68.0,-0.0303752,9.49827
69.0,-0.510074,9.48308
70.0,-0.594161,9.22804
71.0,-0.393581,8.93096
72.0,-0.418323,8.73417
73.0,-0.51051,8.52501
74.0,-0.750185,8.26975
75.0,-1.0886,7.89466
76.0,-0.984709,7.35036
77.0,-1.46375,6.85801
78.0,-1.46601,6.12613
79.0,-1.57322,5.39312
80.0,-1.63592,4.60651
81.0,-1.57233,3.78855
82.0,-1.17863,3.00239
83.0,-1.04345,2.41307
84.0,-1.19208,1.89134
85.0,-0.852464,1.29531
86.0,-0.961608,0.869074
87.0,-0.669342,0.38827
88.0,-0.571354,0.053599
89.0,-0.0561104,-0.232078
90.0,0.0674676,-0.260133
91.0,0.098443,-0.226399
92.0,0.637495,-0.177178
93.0,0.50498,0.14157
94.0,1.03846,0.39406
95.0,1.01944,0.913291
96.0,0.900904,1.42301
97.0,0.475657,1.87346
98.0,0.640619,2.11129
99.0,0.842529,2.4316
100.0,0.910043,2.85287
1.0,0.881574,41.2798
2.0,0.897449,41.7206
3.0,0.932365,42.1693
4.0,0.918811,42.6355
5.0,0.965717,43.0949
6.0,1.24938,43.5778
7.0,1.20639,44.2025
8.0,0.787332,44.8057
9.0,0.794725,45.1993
10.0,0.359901,45.5967
11.0,0.641274,45.7766
12.0,0.967799,46.0973
13.0,0.419046,46.5812
14.0,-0.0156305,46.7907
15.0,-0.457637,46.7829
16.0,-0.767716,46.5541
17.0,-0.802644,46.1702
18.0,-0.798648,45.7689
19.0,-0.838913,45.3696
20.0,-1.47429,44.9501
21.0,-1.63491,44.213
22.0,-1.74221,43.3955
23.0,-1.55223,42.5244
24.0,-1.26509,41.7483
25.0,-1.85382,41.1157
26.0,-2.0965,40.1888
27.0,-2.2466,39.1406
28.0,-2.40711,38.0173
29.0,-2.33218,36.8137
30.0,-2.46389,35.6476
31.0,-2.42731,34.4157
32.0,-2.75139,33.202
33.0,-2.8858,31.8263
34.0,-2.76156,30.3834
35.0,-2.98807,29.0027
36.0,-3.3006,27.5086
37.0,-3.35475,25.8583
38.0,-3.06933,24.181
39.0,-2.94799,22.6463
40.0,-2.88018,21.1723
41.0,-2.62968,19.7322
42.0,-2.4955,18.4174
43.0,-2.31988,17.1696
44.0,-2.3936,16.0097
45.0,-2.30319,14.8129
46.0,-2.01161,13.6613
47.0,-1.88118,12.6555
