action: u,states: t,states: v,states: x
0.00976324,53.0,3.62417,-16.65
-0.182661,54.0,3.21706,-14.8379
0.0423294,55.0,2.65779,-13.2294
-0.100003,56.0,2.57107,-11.9005
0.1121,57.0,2.25555,-10.6149
-0.0603443,58.0,2.39357,-9.48716
-0.0313677,59.0,2.40648,-8.29038
-0.0448103,60.0,2.55355,-7.08714
-0.0446408,61.0,2.24566,-5.81036
0.0425274,62.0,2.38859,-4.68753
0.0599208,63.0,2.55254,-3.49324
0.00311577,64.0,2.55204,-2.21697
-0.0177189,65.0,2.70418,-0.940951
-0.197918,66.0,2.60028,0.411137
0.0122805,67.0,2.17446,1.71128
-0.0723684,68.0,1.71879,2.7985
-0.0615798,69.0,1.44186,3.6579
0.172691,70.0,1.47251,4.37883
-0.0340697,71.0,1.66754,5.11508
0.0297201,72.0,1.69807,5.94886
0.0189173,73.0,1.8389,6.79789
0.031441,74.0,1.9564,7.71734
-0.128491,75.0,1.84777,8.69554
-0.167031,76.0,1.71268,9.61943
0.105249,77.0,1.41412,10.4758
-0.161458,78.0,1.75539,11.1828
-0.192875,79.0,1.77405,12.0605
-0.176872,80.0,1.57126,12.9476
-0.07064,81.0,1.23011,13.7332
-0.102801,82.0,1.56588,14.3482
-0.063502,83.0,1.39352,15.1312
-0.165351,84.0,1.56463,15.8279
-0.231174,85.0,1.25966,16.6102
0.0162159,86.0,0.820021,17.2401
-0.138873,87.0,1.0744,17.6501
0.0518861,88.0,0.560402,18.1873
-0.170718,89.0,0.777923,18.4675
-0.234693,90.0,0.817128,18.8564
-0.120262,91.0,0.838398,19.265
-0.210679,92.0,0.49645,19.6842
-0.159299,93.0,0.240105,19.9324
-0.314219,94.0,0.353034,20.0525
-0.15647,95.0,0.315796,20.229
-0.397926,96.0,0.395317,20.3869
-0.451159,97.0,0.076906,20.5846
8.34465e-07,98.0,-0.29166,20.623
0.00062108,99.0,-0.51194,20.4772
-0.516478,0.0,0.970861,327.975
-0.455675,1.0,0.831609,328.46
-0.526599,2.0,0.863275,328.876
-0.411762,3.0,0.35094,329.307
-0.470452,4.0,0.0410391,329.483
-0.473142,5.0,0.140729,329.503
-0.533714,6.0,-0.0542208,329.574
-0.473375,7.0,0.0162226,329.547
-0.465224,8.0,-0.0568744,329.555
-0.295354,9.0,-0.483326,329.526
-0.487192,10.0,-0.631371,329.285
-0.485145,11.0,-1.08104,328.969
-0.442436,12.0,-1.53184,328.428
-0.526354,13.0,-1.8559,327.663
-0.524067,14.0,-2.11941,326.735
-0.522549,15.0,-2.43638,325.675
-0.48615,16.0,-2.76108,324.457
-0.525803,17.0,-2.85173,323.076
-0.453442,18.0,-3.37932,321.65
-0.436054,19.0,-3.48679,319.961
-0.508519,20.0,-3.7835,318.217
-0.484787,21.0,-3.97944,316.325
-0.391422,22.0,-4.14624,314.336
-0.464117,23.0,-4.56558,312.263
-0.40273,24.0,-4.71655,309.98
-0.454286,25.0,-4.81655,307.622
-0.542296,26.0,-5.01199,305.213
-0.430346,27.0,-5.21562,302.707
-0.42466,28.0,-5.55573,300.1
-0.552833,29.0,-5.05907,297.322
-0.489676,30.0,-5.42328,294.792
-0.551346,31.0,-5.61637,292.08
-0.522286,32.0,-5.84183,289.272
-0.515762,33.0,-6.36127,286.351
-0.575108,34.0,-6.38763,283.171
-0.411404,35.0,-6.61563,279.977
-0.554396,36.0,-6.97386,276.669
-0.529189,37.0,-7.15597,273.182
-0.301234,38.0,-7.38676,269.604
-0.552708,39.0,-7.63707,265.911
-0.415145,40.0,-7.67599,262.092
-0.422822,41.0,-7.79602,258.254
-0.523494,42.0,-8.384,254.356
-0.425193,43.0,-8.25003,250.164
-0.419227,44.0,-8.25703,246.039
-0.443351,45.0,-8.46644,241.911
-0.481745,46.0,-9.27371,237.678
-0.474595,47.0,-9.7229,233.041
-0.32329,48.0,-9.58404,228.179
-0.494995,49.0,-10.0376,223.387
-0.532136,50.0,-10.6718,218.368
-0.360514,51.0,-10.6684,213.032
-0.487927,52.0,-11.4727,207.698
-0.388246,53.0,-11.7224,201.962
-0.380714,54.0,-11.9325,196.101
-0.299304,55.0,-11.9797,190.135
-0.218139,56.0,-12.043,184.145
-0.108026,57.0,-12.0285,178.123
-0.283128,58.0,-11.8535,172.109
-0.112745,59.0,-12.1343,166.182
-0.00190419,60.0,-12.0408,160.115
0.104567,61.0,-11.9856,154.095
0.215492,62.0,-12.1486,148.102
0.108445,63.0,-11.831,142.027
0.142131,64.0,-11.87,136.112
0.343267,65.0,-11.89,130.177
0.363544,66.0,-11.3603,124.232
0.374236,67.0,-11.1309,118.552
0.188112,68.0,-10.7647,112.986
0.423447,69.0,-10.7822,107.604
0.397422,70.0,-10.5766,102.213
0.335222,71.0,-10.5415,96.9247
0.362832,72.0,-10.3492,91.654
0.427667,73.0,-10.2544,86.4794
0.486893,74.0,-9.87928,81.3522
0.553378,75.0,-9.59842,76.4125
0.410399,76.0,-9.4969,71.6133
0.426832,77.0,-9.26117,66.8649
0.539298,78.0,-9.10384,62.2343
0.497135,79.0,-8.67392,57.6824
0.48924,80.0,-8.53761,53.3454
0.519588,81.0,-8.52812,49.0766
0.467007,82.0,-8.38739,44.8125
0.489022,83.0,-7.99042,40.6189
0.440915,84.0,-7.57968,36.6236
0.388658,85.0,-7.20017,32.8338
0.425744,86.0,-7.03664,29.2337
0.427976,87.0,-6.56818,25.7154
0.45438,88.0,-6.28116,22.4313
0.321493,89.0,-5.86285,19.2907
0.456174,90.0,-5.66583,16.3593
0.519354,91.0,-5.22405,13.5264
0.488571,92.0,-5.0818,10.9144
0.520143,93.0,-4.82803,8.37346
0.556263,94.0,-4.44187,5.95945
0.551286,95.0,-4.19136,3.73851
0.48682,96.0,-3.67639,1.64284
0.430243,97.0,-3.13888,-0.195358
0.0309207,98.0,-3.14727,-1.7648
0.0421611,99.0,-2.96817,-3.33843
0.10364,0.0,-2.06961,-22.8248
-0.0733703,1.0,-1.56464,-23.8596
0.298029,2.0,-2.189,-24.6419
0.0534885,3.0,-2.07286,-25.7364
0.140423,4.0,-2.04835,-26.7728
0.164064,5.0,-2.11975,-27.797
0.312365,6.0,-2.10496,-28.8569
0.128056,7.0,-1.70339,-29.9093
0.180246,8.0,-1.86564,-30.761
0.139642,9.0,-1.37816,-31.6939
0.148505,10.0,-1.15486,-32.3829
0.233333,11.0,-1.33353,-32.9604
0.187663,12.0,-1.38336,-33.6271
0.120606,13.0,-1.29306,-34.3188
0.328746,14.0,-1.13043,-34.9653
0.296076,15.0,-0.873296,-35.5306
0.200582,16.0,-0.651307,-35.9672
0.303294,17.0,-0.350434,-36.2929
-0.00753593,18.0,-0.00682217,-36.4681
0.259041,19.0,-0.554742,-36.4715
0.208377,20.0,-0.334732,-36.7489
0.294385,21.0,-0.247739,-36.9162
0.158956,22.0,0.21806,-37.0401
0.226476,23.0,0.0192299,-36.9311
0.134649,24.0,0.16226,-36.9214
0.333742,25.0,-0.0420527,-36.8403
0.265892,26.0,0.159817,-36.8613
0.216139,27.0,0.119711,-36.7814
0.308454,28.0,0.200125,-36.7216
0.172049,29.0,0.143848,-36.6215
0.298411,30.0,-0.133304,-36.5496
0.358488,31.0,-0.0517946,-36.6162
0.277075,32.0,-0.339189,-36.6421
0.155763,33.0,-0.245695,-36.8117
0.225953,34.0,-0.031369,-36.9346
0.256348,35.0,-0.26497,-36.9503
0.23008,36.0,-0.228149,-37.0827
0.403486,37.0,-0.236846,-37.1968
0.219084,38.0,0.29801,-37.3152
0.287653,39.0,0.132632,-37.1662
0.0839674,40.0,0.620965,-37.0999
0.253833,41.0,0.892026,-36.7894
0.0774785,42.0,0.733419,-36.3434
0.285205,43.0,0.576694,-35.9767
0.331707,44.0,0.891584,-35.6884
0.266815,45.0,1.17036,-35.2426
0.388153,46.0,0.971341,-34.6574
0.362458,47.0,0.920395,-34.1717
0.207334,48.0,0.868939,-33.7115
0.423764,49.0,0.886767,-33.2771
0.0881219,50.0,0.911834,-32.8337
0.410112,51.0,0.840435,-32.3778
0.355683,52.0,1.15968,-31.9575
0.25332,53.0,1.02401,-31.3777
0.369155,54.0,0.922606,-30.8657
0.280726,55.0,0.770357,-30.4044
0.350287,56.0,1.23534,-30.0192
0.434051,57.0,1.43812,-29.4015
0.246861,58.0,2.14388,-28.6825
0.271937,59.0,2.07505,-27.6105
0.377009,60.0,1.73022,-26.573
0.166529,61.0,1.96463,-25.7079
0.271861,62.0,2.04322,-24.7256
0.412156,63.0,2.387,-23.704
0.328075,64.0,2.28746,-22.5105
0.305909,65.0,2.42109,-21.3668
0.285696,66.0,2.40465,-20.1562
0.357022,67.0,2.04593,-18.9539
0.378852,68.0,1.95847,-17.9309
0.37021,69.0,2.05628,-16.9517
0.31431,70.0,2.18004,-15.9236
0.339214,71.0,2.54537,-14.8335
0.395526,72.0,2.49,-13.5608
0.320093,73.0,2.86268,-12.3158
0.319991,74.0,2.79477,-10.8845
0.332585,75.0,2.95097,-9.48713
0.187648,76.0,2.85574,-8.01164
0.238024,77.0,2.81875,-6.58377
0.40685,78.0,2.43132,-5.17439
0.269077,79.0,3.23791,-3.95874
-0.101613,80.0,4.10447,-2.33978
-0.331007,81.0,4.1753,-0.287546
-0.268846,82.0,4.08687,1.8001
-0.333043,83.0,3.96498,3.84354
-0.338319,84.0,3.84656,5.82603
-0.328181,85.0,3.79645,7.74931
-0.346894,86.0,3.98442,9.64753
-0.39421,87.0,3.67876,11.6397
-0.443638,88.0,3.69793,13.4791
-0.400831,89.0,3.84383,15.3281
-0.48913,90.0,3.93475,17.25
-0.522038,91.0,3.12163,19.2174
-0.4119,92.0,3.0774,20.7782
-0.398113,93.0,3.06662,22.3169
-0.446957,94.0,3.20484,23.8502
-0.4839,95.0,2.95931,25.4526
-0.427762,96.0,2.8784,26.9323
-0.339665,97.0,2.64575,28.3715
0.0324652,98.0,2.56134,29.6943
0.00768209,99.0,2.58145,30.975
-0.0822282,0.0,0.126504,49.794
-0.0615151,1.0,0.317913,49.8573
-0.156159,2.0,0.444769,50.0162
0.0265028,3.0,0.206223,50.2386
-0.134073,4.0,-0.12444,50.3417
-0.00821322,5.0,0.0794657,50.2795
-0.0120035,6.0,-0.0440217,50.3192
-0.216773,7.0,0.0132632,50.2972
-0.146752,8.0,-0.444246,50.3038
-0.101758,9.0,-0.710838,50.0817
-0.132475,10.0,-1.10003,49.7263
0.0894063,11.0,-0.991359,49.1763
-0.162808,12.0,-1.13032,48.6806
-0.126925,13.0,-1.33309,48.1155
0.0948578,14.0,-1.84699,47.4489
0.0562421,15.0,-1.7919,46.5254
0.0357538,16.0,-1.50576,45.6295
-0.0247859,17.0,-1.73406,44.8766
0.11844,18.0,-1.7607,44.0096
0.00629461,19.0,-1.46203,43.1292
0.111306,20.0,-1.26458,42.3982
0.0297164,21.0,-1.48183,41.7659
-0.11491,22.0,-1.45355,41.025
-0.0553792,23.0,-1.34124,40.2982
-0.109564,24.0,-1.2062,39.6276
-0.111086,25.0,-1.09185,39.0245
0.0701365,26.0,-1.31042,38.4786
-0.0428235,27.0,-1.21987,37.8234
-0.00451756,28.0,-1.19744,37.2134
-0.0431845,29.0,-1.10211,36.6147
-0.0848435,30.0,-1.23945,36.0636
-0.0144852,31.0,-1.41132,35.4439
0.0226159,32.0,-1.30594,34.7383
0.0757295,33.0,-1.43635,34.0853
-0.104021,34.0,-1.19504,33.3671
0.0298913,35.0,-1.3991,32.7696
-0.0636252,36.0,-1.2021,32.07
0.14337,37.0,-1.46782,31.469
0.074261,38.0,-1.65715,30.7351
0.00752616,39.0,-1.69424,29.9065
0.00277317,40.0,-1.74024,29.0594
0.0661176,41.0,-1.90135,28.1893
0.0858037,42.0,-1.93954,27.2386
0.0464778,43.0,-1.69595,26.2688
0.141095,44.0,-1.75134,25.4209
0.104841,45.0,-1.61606,24.5452
0.140931,46.0,-1.86766,23.7372
0.0883229,47.0,-1.70779,22.8033
0.142608,48.0,-1.74011,21.9494
0.0695907,49.0,-1.46379,21.0794
0.114802,50.0,-1.59806,20.3475
0.12871,51.0,-1.43618,19.5484
-0.0591933,52.0,-1.15414,18.8304
-0.0397233,53.0,-1.05881,18.2533
0.0532147,54.0,-1.34654,17.7239
-0.0632806,55.0,-1.06064,17.0506
0.174825,56.0,-1.37329,16.5203
0.127106,57.0,-1.42601,15.8336
0.070788,58.0,-1.51325,15.1206
0.00315797,59.0,-0.916304,14.364
0.0891807,60.0,-0.753116,13.9059
0.0923505,61.0,-0.611569,13.5293
-0.0112377,62.0,-0.594948,13.2235
0.00383568,63.0,-0.410323,12.926
-0.0157387,64.0,-0.270568,12.7209
-0.110292,65.0,-0.279525,12.5856
0.00587976,66.0,0.0497545,12.4458
-0.182684,67.0,-0.176847,12.4707
-0.0904739,68.0,-0.296938,12.3823
0.0674292,69.0,-0.744189,12.2338
0.115446,70.0,-0.362445,11.8617
-0.0299573,71.0,-0.387567,11.6805
0.0715945,72.0,-0.639003,11.4867
0.0430685,73.0,-0.608209,11.1672
-0.00874585,74.0,-0.795594,10.8631
0.0539697,75.0,-1.03228,10.4653
0.134758,76.0,-0.826392,9.94918
-0.0893416,77.0,-0.958484,9.53598
0.0373333,78.0,-1.11565,9.05674
0.160435,79.0,-0.95854,8.49892
0.120391,80.0,-0.77274,8.01965
0.158483,81.0,-0.984376,7.63328
0.164033,82.0,-0.984985,7.14109
0.207046,83.0,-0.783522,6.6486
0.263031,84.0,-0.788301,6.25684
0.23306,85.0,-0.755579,5.86269
0.194546,86.0,-0.643285,5.4849
0.112516,87.0,-0.471112,5.16326
0.029006,88.0,-0.806006,4.9277
0.407609,89.0,-0.971272,4.5247
0.334038,90.0,-0.439298,4.03906
0.419714,91.0,-0.490625,3.81941
0.407686,92.0,-0.420552,3.5741
0.363628,93.0,0.155254,3.36382
0.298172,94.0,0.515238,3.44145
0.441353,95.0,0.598329,3.69907
0.564482,96.0,0.875188,3.99824
0.41033,97.0,1.38324,4.43583
-0.00256783,98.0,1.55246,5.12745
0.00117409,99.0,1.39793,5.90368
-0.308418,0.0,0.697416,69.6198
-0.332778,1.0,0.539653,69.9685
-0.245244,2.0,0.103843,70.2383
-0.131208,3.0,0.090742,70.2903
-0.211451,4.0,-0.243005,70.3356
-0.284493,5.0,-0.256559,70.2141
-0.105144,6.0,-0.432193,70.0858
-0.205303,7.0,-0.134277,69.8697
-0.128551,8.0,-0.222715,69.8026
-0.308925,9.0,-0.118013,69.6912
-0.239899,10.0,-0.162787,69.6322
-0.245872,11.0,-0.00868922,69.5508
-0.160506,12.0,0.0998604,69.5465
-0.119351,13.0,0.151872,69.5964
-0.225454,14.0,0.1514,69.6724
-0.359921,15.0,0.047211,69.7481
-0.0928375,16.0,-0.435733,69.7717
-0.265804,17.0,-0.697584,69.5538
-0.130709,18.0,-1.00838,69.205
-0.188512,19.0,-1.38422,68.7008
-0.200565,20.0,-1.45395,68.0087
-0.306893,21.0,-1.12742,67.2817
-0.0234848,22.0,-1.08889,66.718
-0.223657,23.0,-0.910045,66.1736
-0.258159,24.0,-1.42075,65.7186
0.058995,25.0,-1.46474,65.0082
-0.100508,26.0,-1.3076,64.2758
-0.321761,27.0,-1.40352,63.622
-0.125344,28.0,-1.50238,62.9203
-0.158292,29.0,-1.71537,62.1691
-0.317965,30.0,-1.59475,61.3114
-0.132998,31.0,-1.81732,60.514
-0.164992,32.0,-1.73864,59.6053
-0.323307,33.0,-1.78585,58.736
-0.240009,34.0,-1.99669,57.8431
-0.277957,35.0,-2.00221,56.8448
-0.14379,36.0,-2.26876,55.8437
-0.223701,37.0,-2.41372,54.7093
-0.214337,38.0,-2.79718,53.5024
0.0887818,39.0,-3.1362,52.1038
-0.113492,40.0,-3.61579,50.5357
0.0588876,41.0,-3.5208,48.7278
-0.0481619,42.0,-4.00233,46.9674
0.0564942,43.0,-4.10299,44.9663
0.0395141,44.0,-3.84568,42.9148
0.0997514,45.0,-4.04938,40.9919
0.152996,46.0,-3.90237,38.9672
0.123292,47.0,-3.90371,37.016
0.0350238,48.0,-4.09613,35.0642
0.184469,49.0,-4.30628,33.0161
0.194676,50.0,-4.1806,30.863
0.240311,51.0,-4.17078,28.7727
0.267422,52.0,-4.00493,26.6873
0.173892,53.0,-3.87492,24.6848
0.0816059,54.0,-3.98737,22.7474
0.122447,55.0,-3.95273,20.7537
0.24257,56.0,-4.47593,18.7773
0.115416,57.0,-4.25989,16.5394
0.296992,58.0,-3.92332,14.4094
0.216441,59.0,-3.34304,12.4478
0.226539,60.0,-3.25206,10.7762
0.163668,61.0,-3.04929,9.15021
0.102811,62.0,-3.25028,7.62556
0.196796,63.0,-3.28194,6.00042
0.269282,64.0,-3.17659,4.35945
0.268892,65.0,-2.98505,2.77116
0.21781,66.0,-2.56874,1.27863
0.192014,67.0,-2.20824,-0.00573409
0.215592,68.0,-2.61698,-1.10985
0.210402,69.0,-2.45086,-2.41834
0.422586,70.0,-2.96483,-3.64377
0.244685,71.0,-2.60247,-5.12618
0.160017,72.0,-2.71557,-6.42742
0.291778,73.0,-3.04274,-7.7852
0.288406,74.0,-2.60378,-9.30657
0.239325,75.0,-2.56881,-10.6085
0.22643,76.0,-2.02381,-11.8929
0.445774,77.0,-2.06737,-12.9048
0.232049,78.0,-1.48798,-13.9385
0.187498,79.0,-1.39455,-14.6824
0.350789,80.0,-1.72222,-15.3797
0.425228,81.0,-1.85948,-16.2408
0.374889,82.0,-1.33114,-17.1706
0.402709,83.0,-1.08657,-17.8361
0.409796,84.0,-0.86764,-18.3794
0.368859,85.0,-0.40217,-18.8132
0.317023,86.0,0.049618,-19.0143
0.478344,87.0,0.0516946,-18.9895
0.319201,88.0,0.33335,-18.9637
0.385998,89.0,0.416463,-18.797
0.546175,90.0,0.734238,-18.5888
0.459886,91.0,0.852844,-18.2216
0.415352,92.0,1.39567,-17.7952
0.494426,93.0,1.42695,-17.0974
0.285645,94.0,1.92791,-16.3839
-0.322871,95.0,2.46207,-15.42
-0.303056,96.0,1.90892,-14.1889
-0.349317,97.0,1.74064,-13.2345
0.000262499,98.0,1.53839,-12.3642
-0.000823081,99.0,1.3675,-11.595
0.104576,0.0,0.423825,-32.358
0.172327,1.0,0.471679,-32.1461
0.094909,2.0,0.412012,-31.9103
-0.0233082,3.0,0.803487,-31.7042
0.0399755,4.0,0.520656,-31.3025
0.032285,5.0,0.292865,-31.0422
0.152763,6.0,0.632873,-30.8957
0.147457,7.0,0.609055,-30.5793
-0.0543171,8.0,0.87634,-30.2748
0.0360602,9.0,1.23933,-29.8366
-0.0269598,10.0,1.02739,-29.2169
0.11905,11.0,0.865909,-28.7032
0.00974023,12.0,0.967931,-28.2703
0.00678313,13.0,0.936154,-27.7863
0.09427,14.0,1.42042,-27.3183
-0.00851458,15.0,1.5105,-26.608
-0.0334857,16.0,1.48539,-25.8528
-0.0126682,17.0,1.50002,-25.1101
0.111501,18.0,1.20368,-24.3601
-0.0346439,19.0,0.888985,-23.7582
0.0109379,20.0,0.949137,-23.3138
0.095112,21.0,0.901408,-22.8392
0.0663234,22.0,1.04876,-22.3885
-0.0310819,23.0,1.09604,-21.8641
0.104036,24.0,1.19307,-21.3161
0.13897,25.0,1.10764,-20.7196
0.0587213,26.0,1.10079,-20.1657
0.191239,27.0,0.677349,-19.6153
0.0760853,28.0,0.860196,-19.2767
0.0694699,29.0,0.781061,-18.8466
0.0585763,30.0,1.17814,-18.456
0.0318131,31.0,0.795687,-17.867
0.0522597,32.0,0.634838,-17.4691
0.143771,33.0,0.888274,-17.1517
-0.0184122,34.0,1.07257,-16.7076
0.0973444,35.0,1.16853,-16.1713
0.0327475,36.0,1.34863,-15.587
0.0728918,37.0,1.06645,-14.9127
0.223173,38.0,1.1693,-14.3795
0.0694101,39.0,1.14458,-13.7948
-0.0490506,40.0,1.42289,-13.2225
0.102294,41.0,1.28032,-12.5111
0.0724059,42.0,1.38879,-11.8709
-0.0622104,43.0,1.67073,-11.1765
0.0936229,44.0,1.35674,-10.3412
0.0992141,45.0,1.91849,-9.66279
-0.0744644,46.0,1.67976,-8.70355
0.0957367,47.0,1.4289,-7.86367
0.0362171,48.0,1.0226,-7.14922
-0.013324,49.0,1.62757,-6.63792
0.0710098,50.0,1.30187,-5.82413
-0.0627363,51.0,1.46982,-5.1732
-0.0222694,52.0,1.81906,-4.43828
-0.021131,53.0,1.86262,-3.52875
0.0657172,54.0,1.6269,-2.59744
-0.0682205,55.0,1.69915,-1.78399
0.0931203,56.0,1.55389,-0.934417
0.0368892,57.0,1.84184,-0.157473
0.0299534,58.0,1.70044,0.763447
-0.0510848,59.0,1.6397,1.61367
0.0971557,60.0,1.24376,2.43352
0.000658751,61.0,1.726,3.0554
-0.098424,62.0,1.66895,3.9184
0.00482833,63.0,1.88458,4.75288
-0.160478,64.0,2.18243,5.69517
-0.170659,65.0,2.25274,6.78638
-0.134554,66.0,1.83398,7.91276
-0.158608,67.0,1.91839,8.82974
-0.00484705,68.0,1.95854,9.78894
-0.283076,69.0,2.22457,10.7682
-0.218208,70.0,2.48464,11.8805
-0.249997,71.0,2.2655,13.1228
-0.251137,72.0,2.03174,14.2556
-0.290965,73.0,1.85281,15.2714
-0.135103,74.0,1.27646,16.1978
-0.131833,75.0,1.0618,16.8361
-0.0326903,76.0,0.798997,17.367
-0.113746,77.0,0.629332,17.7665
0.040763,78.0,0.270748,18.0811
0.00897884,79.0,0.343898,18.2165
0.0431138,80.0,0.336255,18.3884
0.0455712,81.0,0.665024,18.5566
0.132106,82.0,0.141379,18.8891
-0.0952346,83.0,0.215905,18.9598
-0.20052,84.0,0.4268,19.0677
-0.00642109,85.0,0.156349,19.2811
0.0422286,86.0,0.178617,19.3593
-0.18365,87.0,0.453681,19.4486
-0.157113,88.0,0.370121,19.6755
-0.0669051,89.0,0.309815,19.8605
-0.104199,90.0,0.272052,20.0154
-0.168437,91.0,0.304429,20.1514
-0.167169,92.0,0.228918,20.3037
-0.0696736,93.0,0.183476,20.4181
-0.272818,94.0,0.0174885,20.5099
-0.179357,95.0,-0.153369,20.5186
-0.211119,96.0,0.305741,20.4419
-0.301263,97.0,-0.0124439,20.5948
-0.00095135,98.0,0.171625,20.5886
0.000818372,99.0,-0.0113216,20.6744
-0.057065,0.0,1.01985,-18.3257
-0.0891765,1.0,0.812221,-17.8157
0.0513201,2.0,1.02217,-17.4096
-0.0268728,3.0,0.930031,-16.8985
0.104398,4.0,0.982337,-16.4335
-0.0286579,5.0,0.91337,-15.9423
-0.000741541,6.0,0.85599,-15.4857
-0.0351355,7.0,0.463352,-15.0577
0.00677955,8.0,0.293517,-14.826
0.00258195,9.0,-0.0987069,-14.6792
0.189032,10.0,-0.333219,-14.7286
-0.0934578,11.0,-0.42084,-14.8952
0.231362,12.0,-0.743301,-15.1056
-0.0881601,13.0,-1.06837,-15.4773
0.082324,14.0,-1.2325,-16.0115
0.252228,15.0,-1.1017,-16.6277
0.00365162,16.0,-0.669814,-17.1786
0.0676559,17.0,-0.744637,-17.5135
0.171517,18.0,-0.758146,-17.8858
0.227392,19.0,-0.505596,-18.2649
0.231902,20.0,-0.450203,-18.5177
0.15911,21.0,0.105734,-18.7428
0.205513,22.0,0.0460219,-18.6899
0.216359,23.0,-0.0322055,-18.6669
0.068012,24.0,-0.233919,-18.683
0.133708,25.0,-0.387342,-18.7999
0.0360078,26.0,0.124111,-18.9936
0.211149,27.0,0.126439,-18.9316
0.196869,28.0,0.34567,-18.8683
0.170934,29.0,0.377193,-18.6955
0.0250417,30.0,0.612418,-18.5069
0.140207,31.0,0.991747,-18.2007
0.142084,32.0,0.997985,-17.7048
0.06135,33.0,0.952504,-17.2058
0.0305085,34.0,1.13549,-16.7296
0.162604,35.0,1.2271,-16.1618
0.121267,36.0,1.31372,-15.5483
0.0612875,37.0,1.09327,-14.8914
0.142569,38.0,1.24848,-14.3448
0.143919,39.0,0.862617,-13.7205
0.0378093,40.0,1.03473,-13.2892
0.194857,41.0,1.18197,-12.7719
-0.0393741,42.0,1.48817,-12.1809
0.0442146,43.0,1.56892,-11.4368
0.132728,44.0,1.50271,-10.6523
-0.0837948,45.0,1.88518,-9.90099
0.0178957,46.0,1.85072,-8.9584
0.100462,47.0,1.68272,-8.03304
-0.0578106,48.0,1.61931,-7.19168
0.0661695,49.0,1.334,-6.38202
-0.0811819,50.0,1.54984,-5.71502
0.113061,51.0,1.3135,-4.9401
0.0218736,52.0,1.64062,-4.28335
-0.0686601,53.0,1.79007,-3.46304
-0.0802286,54.0,1.95461,-2.56801
0.0234916,55.0,1.94035,-1.5907
-0.134231,56.0,2.0341,-0.620526
-0.105482,57.0,1.76162,0.396525
-0.0622869,58.0,1.49973,1.27734
-0.0666507,59.0,1.24815,2.0272
-0.00620282,60.0,1.17163,2.65128
0.0712689,61.0,1.31816,3.23709
0.132234,62.0,1.09732,3.89617
0.0460175,63.0,1.39454,4.44483
-0.0253487,64.0,1.35966,5.1421
0.0100101,65.0,1.1295,5.82193
-0.0613129,66.0,1.51142,6.38668
0.00916982,67.0,1.83122,7.14239
0.0576644,68.0,1.34854,8.05801
-0.059904,69.0,1.98034,8.73228
-0.0591081,70.0,1.71707,9.72245
-0.141034,71.0,1.71057,10.581
0.0323696,72.0,1.22652,11.4363
-0.180249,73.0,1.43247,12.0495
-0.0576766,74.0,1.58304,12.7658
-0.251084,75.0,1.69394,13.5573
-0.154496,76.0,1.91612,14.4043
-0.0456034,77.0,1.57621,15.3623
-0.038842,78.0,1.08883,16.1504
-0.162712,79.0,0.902499,16.6948
-0.0868126,80.0,0.724287,17.1461
0.031248,81.0,1.02536,17.5082
