action: u,states: t,states: v,states: x
-0.30105,17.0,-0.64895,79.3521
-0.195911,18.0,-0.49935,79.0276
-0.235572,19.0,-0.740843,78.778
-0.2864,20.0,-1.19297,78.4075
-0.242369,21.0,-1.27225,77.8111
-0.183972,22.0,-1.5848,77.1749
-0.193724,23.0,-2.11551,76.3825
-0.288349,24.0,-2.04243,75.3248
-0.183098,25.0,-1.78399,74.3036
-0.145306,26.0,-2.13129,73.4116
-0.132086,27.0,-1.92808,72.3459
-0.278186,28.0,-1.95335,71.3819
-0.11185,29.0,-1.75576,70.4052
-0.316532,30.0,-1.79086,69.5273
0.008883,31.0,-2.02716,68.6319
-0.0860292,32.0,-2.1967,67.6183
-0.0341151,33.0,-2.1609,66.52
-0.205212,34.0,-2.35649,65.4395
0.0753582,35.0,-2.34548,64.2613
-0.232805,36.0,-2.15922,63.0885
-0.25023,37.0,-2.35435,62.0089
0.0338435,38.0,-2.7681,60.8317
-0.136666,39.0,-2.67294,59.4477
-0.0434644,40.0,-2.70909,58.1112
-0.147369,41.0,-2.45444,56.7567
-0.224555,42.0,-2.72898,55.5295
-0.00570107,43.0,-2.57711,54.165
-0.218909,44.0,-2.66227,52.8764
-0.163512,45.0,-2.45868,51.5453
0.0425807,46.0,-2.41518,50.3159
-0.126062,47.0,-2.34848,49.1083
-0.107464,48.0,-2.18286,47.9341
-0.11208,49.0,-2.44907,46.8427
-0.00696588,50.0,-2.7469,45.6181
-0.121625,51.0,-3.26783,44.2447
0.0394293,52.0,-3.0738,42.6108
0.0781331,53.0,-3.20471,41.0739
-0.0853598,54.0,-2.86213,39.4715
-0.0958987,55.0,-2.71324,38.0405
-0.0115685,56.0,-3.22593,36.6838
0.186605,57.0,-3.54815,35.0709
0.0902218,58.0,-3.10274,33.2968
0.141788,59.0,-3.71565,31.7454
0.164153,60.0,-3.4198,29.8876
0.223261,61.0,-3.71632,28.1777
0.224913,62.0,-3.42085,26.3195
0.007617,63.0,-3.05603,24.6091
0.229735,64.0,-3.02373,23.0811
0.209339,65.0,-3.14557,21.5693
0.084661,66.0,-2.93113,19.9965
0.307989,67.0,-3.09282,18.5309
0.202375,68.0,-2.9949,16.9845
0.3071,69.0,-3.01228,15.487
0.334338,70.0,-3.00455,13.9809
0.371993,71.0,-3.3405,12.4786
0.409339,72.0,-3.18103,10.8084
0.203211,73.0,-2.63983,9.21786
0.226949,74.0,-2.90383,7.89795
0.406352,75.0,-2.83619,6.44603
0.213811,76.0,-2.35199,5.02794
0.102334,77.0,-2.18912,3.85194
0.277809,78.0,-1.98444,2.75738
0.23067,79.0,-1.66348,1.76516
0.143509,80.0,-1.69434,0.933417
0.251559,81.0,-1.68167,0.0862464
0.384489,82.0,-1.59669,-0.75459
0.243249,83.0,-1.46699,-1.55294
0.356797,84.0,-1.26705,-2.28643
0.18319,85.0,-0.696606,-2.91996
0.195041,86.0,-0.717923,-3.26826
0.36862,87.0,-0.635169,-3.62722
0.368319,88.0,-0.514992,-3.94481
0.267588,89.0,-0.258194,-4.2023
0.427807,90.0,-0.402609,-4.3314
0.409494,91.0,-0.515605,-4.5327
0.39555,92.0,-0.391423,-4.79051
0.543888,93.0,-0.502379,-4.98622
0.62536,94.0,-0.295139,-5.23741
0.541015,95.0,-0.479684,-5.38498
0.499847,96.0,-0.151045,-5.62482
0.567784,97.0,-0.101494,-5.70034
0.0220709,98.0,0.225827,-5.75109
-0.013445,99.0,0.390524,-5.63818
-0.128168,0.0,0.497426,24.144
0.0074147,1.0,0.40146,24.3927
-0.119248,2.0,0.283529,24.5934
-0.0608038,3.0,0.0796265,24.7352
-0.0558728,4.0,0.0636451,24.775
0.0892819,5.0,0.296839,24.8068
0.0209349,6.0,0.391648,24.9552
0.0262995,7.0,0.263,25.151
-0.0526011,8.0,0.345233,25.2825
0.0876083,9.0,0.122285,25.4552
0.112741,10.0,-0.0799756,25.5163
0.0783674,11.0,-0.122382,25.4763
0.0113505,12.0,-0.0891979,25.4151
0.0206568,13.0,0.0807884,25.3705
-0.0496336,14.0,-0.0181846,25.4109
0.115054,15.0,-0.741003,25.4018
-0.0690133,16.0,-0.649799,25.0313
0.00533116,17.0,-0.723465,24.7064
0.122177,18.0,-0.514494,24.3447
-0.0539515,19.0,-0.246702,24.0874
0.125595,20.0,-0.500336,23.9641
-0.060955,21.0,-0.739558,23.7139
0.0215359,22.0,-0.953637,23.3442
0.12862,23.0,-1.13568,22.8673
0.05758,24.0,-1.29986,22.2995
0.137609,25.0,-1.36177,21.6496
0.178344,26.0,-1.21691,20.9687
0.0988171,27.0,-1.21753,20.3602
-0.0745133,28.0,-0.989124,19.7515
0.172675,29.0,-0.964719,19.2569
0.18241,30.0,-1.23792,18.7745
0.0351907,31.0,-0.888703,18.1556
0.171661,32.0,-1.40643,17.7112
-0.110032,33.0,-1.28194,17.008
0.126444,34.0,-0.966959,16.367
0.172629,35.0,-1.21993,15.8836
0.0578521,36.0,-1.00545,15.2736
0.150023,37.0,-1.0327,14.7709
0.0217679,38.0,-0.793069,14.2545
0.0365067,39.0,-0.504406,13.858
0.0486857,40.0,-0.592066,13.6058
0.0943235,41.0,-0.846944,13.3098
0.198251,42.0,-0.757518,12.8863
0.20006,43.0,-0.722785,12.5075
0.12026,44.0,-0.495821,12.1461
0.0279591,45.0,-0.321964,11.8982
0.00724137,46.0,-0.602585,11.7372
0.201031,47.0,-0.466579,11.4359
0.14861,48.0,-0.349717,11.2027
0.0921803,49.0,-0.148698,11.0278
0.147766,50.0,-0.159935,10.9534
-0.0315286,51.0,-0.0540264,10.8735
0.174199,52.0,0.113127,10.8465
-0.028155,53.0,0.199657,10.903
0.171812,54.0,0.0854515,11.0029
0.0723299,55.0,0.148526,11.0456
-0.00558305,56.0,0.215834,11.1198
0.111083,57.0,0.323504,11.2278
-0.0687066,58.0,0.468575,11.3895
-0.0979527,59.0,0.565718,11.6238
0.0365114,60.0,0.699516,11.9067
0.0172322,61.0,0.714056,12.2564
-0.0349717,62.0,0.462535,12.6134
-0.139742,63.0,0.63776,12.8447
-0.0953121,64.0,0.517434,13.1636
-0.0271312,65.0,0.461742,13.4223
-0.0709315,66.0,0.588334,13.6532
-0.0420138,67.0,0.42911,13.9474
0.00762129,68.0,0.481665,14.1619
0.0722061,69.0,0.536934,14.4027
-0.0745702,70.0,0.599456,14.6712
0.0798765,71.0,0.378154,14.9709
0.0189335,72.0,0.571923,15.16
0.07923,73.0,0.687233,15.446
-0.155021,74.0,0.888547,15.7896
-0.108567,75.0,0.77609,16.2339
-0.113921,76.0,0.790545,16.6219
0.040255,77.0,0.576454,17.0172
-0.0763947,78.0,0.832945,17.3054
-0.171241,79.0,0.874408,17.7219
0.0569774,80.0,0.404887,18.1591
0.0728551,81.0,0.121914,18.3615
0.047681,82.0,0.110819,18.4225
-0.100235,83.0,0.595882,18.4779
-0.0489323,84.0,0.757651,18.7758
-0.116587,85.0,0.857811,19.1547
-0.0990249,86.0,1.03582,19.5836
-0.0604115,87.0,1.10634,20.1015
-0.341948,88.0,1.37577,20.6546
-0.423023,89.0,1.18719,21.3425
-0.417233,90.0,1.13289,21.9361
-0.395908,91.0,1.46698,22.5026
-0.473695,92.0,1.25793,23.2361
-0.498643,93.0,1.32535,23.865
-0.305673,94.0,1.21697,24.5277
-0.571877,95.0,1.02896,25.1362
-0.480686,96.0,0.85202,25.6507
-0.423272,97.0,0.531626,26.0767
-0.00450647,98.0,0.263833,26.3425
0.0122973,99.0,-0.0807704,26.4744
-0.094529,0.0,-0.314617,39.652
0.0611203,1.0,-0.446952,39.4947
-0.0899314,2.0,-0.0840062,39.2712
0.0522114,3.0,0.191674,39.2292
-0.0722166,4.0,0.11641,39.3251
-0.0934138,5.0,0.197615,39.3833
-0.118413,6.0,-0.0133475,39.4821
-0.0576639,7.0,0.319696,39.4754
-0.0706285,8.0,0.515707,39.6353
-0.0668909,9.0,0.308373,39.8931
-0.0458083,10.0,0.526124,40.0473
-0.134163,11.0,1.04045,40.3104
-0.163629,12.0,1.17555,40.8306
-0.0433441,13.0,1.21334,41.4184
-0.0601296,14.0,1.2255,42.025
-0.147671,15.0,0.841966,42.6378
-0.00912184,16.0,0.633376,43.0588
0.019678,17.0,0.490646,43.3754
0.0528979,18.0,0.536945,43.6208
-0.0601206,19.0,0.477281,43.8892
-0.0383988,20.0,0.336688,44.1279
-0.0657706,21.0,0.369684,44.2962
-0.185709,22.0,0.223421,44.4811
-0.00506538,23.0,0.0799785,44.5928
-0.0960831,24.0,-0.12134,44.6328
-0.137137,25.0,-0.246795,44.5721
-0.0161288,26.0,-0.118503,44.4487
-0.0148802,27.0,-0.0752543,44.3894
0.0223479,28.0,0.126048,44.3518
-0.124164,29.0,-0.128022,44.4148
-0.148552,30.0,-0.249597,44.3508
-0.0938281,31.0,-0.0673951,44.226
-0.124954,32.0,-0.278706,44.1923
-0.000780225,33.0,-0.255567,44.053
0.047775,34.0,-0.369459,43.9252
-0.083181,35.0,0.0136455,43.7405
-0.111078,36.0,0.268843,43.7473
-0.0130225,37.0,0.124517,43.8817
-0.275036,38.0,0.598073,43.944
-0.147879,39.0,0.395097,44.243
-0.14446,40.0,0.351924,44.4406
-0.196646,41.0,0.421576,44.6165
-0.0243924,42.0,0.0196522,44.8273
-0.017018,43.0,-0.178411,44.8371
-0.195903,44.0,0.145931,44.7479
-0.128668,45.0,0.467895,44.8209
-0.169571,46.0,0.0367299,45.0548
-0.258416,47.0,0.213328,45.0732
-0.191193,48.0,0.632435,45.1799
-0.273058,49.0,0.722657,45.4961
-0.190569,50.0,0.441036,45.8574
-0.239144,51.0,0.46772,46.0779
-0.0918371,52.0,-0.0528718,46.3118
-0.26813,53.0,0.0706937,46.2853
-0.0806527,54.0,0.285144,46.3207
-0.383615,55.0,0.366447,46.4633
-0.256707,56.0,0.109737,46.6465
-0.303915,57.0,-0.0674812,46.7014
-0.155292,58.0,-0.460839,46.6676
-0.164098,59.0,-0.458715,46.4372
-0.00185156,60.0,-0.818804,46.2078
-0.0844554,61.0,-1.07233,45.7984
-0.116272,62.0,-1.28909,45.2623
-0.238923,63.0,-1.37028,44.6177
-0.00369298,64.0,-1.49671,43.9326
-0.012598,65.0,-1.87783,43.1842
0.00706422,66.0,-1.72599,42.2453
-0.149989,67.0,-1.45821,41.3823
-0.0746703,68.0,-1.58791,40.6532
-0.127747,69.0,-1.71023,39.8593
-0.0236791,70.0,-1.6669,39.0042
0.0116911,71.0,-1.54024,38.1707
-0.219009,72.0,-1.30621,37.4006
-0.231218,73.0,-1.61238,36.7475
0.071449,74.0,-1.91692,35.9413
-0.0400196,75.0,-1.95567,34.9828
0.0543004,76.0,-2.00204,34.005
0.0450901,77.0,-2.06289,33.004
-0.00301546,78.0,-1.98086,31.9725
0.0424246,79.0,-1.68653,30.9821
0.052048,80.0,-1.66116,30.1388
0.110154,81.0,-1.72133,29.3083
-0.0528598,82.0,-1.32776,28.4476
-0.0753487,83.0,-1.49785,27.7837
-0.0644345,84.0,-1.56561,27.0348
-0.123252,85.0,-1.39862,26.252
0.044377,86.0,-1.48836,25.5527
0.173283,87.0,-1.60746,24.8085
0.299357,88.0,-1.72374,24.0048
0.225854,89.0,-1.30821,23.1429
0.105507,90.0,-0.919774,22.4888
0.0741802,91.0,-0.931146,22.0289
0.155294,92.0,-0.733099,21.5633
-0.0597055,93.0,-0.467651,21.1968
-0.143728,94.0,-0.364303,20.9629
0.0021615,95.0,-0.620903,20.7808
0.0597304,96.0,-0.655403,20.4703
-0.0195987,97.0,-0.358247,20.1426
-0.00200158,98.0,-0.121096,19.9635
-0.00596589,99.0,0.0883649,19.903
-0.305821,0.0,0.302629,133.557
-0.265577,1.0,0.49765,133.708
-0.399586,2.0,0.189701,133.957
-0.193426,3.0,-0.386959,134.052
-0.258249,4.0,-0.323876,133.858
-0.0440661,5.0,-0.521473,133.696
-0.209811,6.0,-0.956233,133.435
-0.301124,7.0,-1.17194,132.957
-0.211635,8.0,-1.69315,132.371
-0.227374,9.0,-1.71415,131.525
-0.221401,10.0,-1.57996,130.668
-0.310961,11.0,-1.08854,129.878
-0.36847,12.0,-1.23986,129.333
-0.130278,13.0,-1.59069,128.714
-0.314857,14.0,-2.02206,127.918
-0.135651,15.0,-2.16137,126.907
-0.14297,16.0,-1.91882,125.826
-0.262162,17.0,-2.44624,124.867
-0.221477,18.0,-2.9933,123.644
-0.166751,19.0,-3.39237,122.147
0.0427759,20.0,-3.74014,120.451
-0.185549,21.0,-3.7541,118.581
0.00471938,22.0,-3.96518,116.704
0.0906783,23.0,-4.31702,114.721
0.0992682,24.0,-4.35927,112.563
0.0340695,25.0,-4.33951,110.383
0.0158563,26.0,-4.65391,108.214
0.0265868,27.0,-4.49354,105.887
0.12986,28.0,-4.23521,103.64
-0.0615125,29.0,-3.83888,101.522
0.0659058,30.0,-3.52658,99.6027
-0.0859048,31.0,-3.67408,97.8395
-0.0735518,32.0,-4.23704,96.0024
-0.0585102,33.0,-4.29067,93.8839
0.092129,34.0,-4.41222,91.7386
0.0457656,35.0,-4.42927,89.5325
-0.0542337,36.0,-4.50065,87.3178
0.0786638,37.0,-4.80699,85.0675
0.0597378,38.0,-4.59824,82.664
0.187002,39.0,-4.51529,80.3649
0.0229868,40.0,-4.37421,78.1072
0.100495,41.0,-4.6901,75.9201
0.225818,42.0,-4.83475,73.5751
0.261259,43.0,-4.95064,71.1577
0.129828,44.0,-4.92249,68.6824
0.0901113,45.0,-4.50685,66.2211
0.320558,46.0,-4.61254,63.9677
0.115027,47.0,-4.29847,61.6614
0.262808,48.0,-4.33337,59.5122
0.0577267,49.0,-4.09068,57.3455
0.231182,50.0,-4.09251,55.3002
0.230977,51.0,-4.03571,53.2539
0.318394,52.0,-4.67546,51.2361
0.193016,53.0,-4.51486,48.8984
0.341033,54.0,-4.46733,46.6409
0.255654,55.0,-4.30867,44.4073
0.319788,56.0,-3.88487,42.2529
0.177395,57.0,-3.59998,40.3105
0.214813,58.0,-3.54411,38.5105
0.16457,59.0,-3.42954,36.7384
0.343871,60.0,-3.59383,35.0237
0.326241,61.0,-3.72564,33.2268
0.378541,62.0,-4.09912,31.3639
0.342379,63.0,-3.94796,29.3144
0.437748,64.0,-4.33232,27.3404
0.41488,65.0,-3.8334,25.1742
0.37003,66.0,-3.43034,23.2575
0.445083,67.0,-3.08614,21.5424
0.233333,68.0,-2.9701,19.9993
0.304581,69.0,-2.7194,18.5142
0.34362,70.0,-3.0116,17.1545
0.418953,71.0,-2.80247,15.6487
0.0973597,72.0,-3.15647,14.2475
0.494534,73.0,-3.1061,12.6693
0.321522,74.0,-2.92541,11.1162
0.575894,75.0,-2.81734,9.65351
0.43747,76.0,-2.53089,8.24484
0.433198,77.0,-2.04698,6.9794
0.509682,78.0,-2.08501,5.95591
0.559404,79.0,-1.87427,4.9134
0.578492,80.0,-1.58999,3.97627
0.523246,81.0,-1.31317,3.18127
0.466226,82.0,-0.776426,2.52468
0.542951,83.0,-0.375721,2.13647
0.250468,84.0,0.0738348,1.94861
0.5694,85.0,-0.0709922,1.98553
0.371698,86.0,0.909355,1.95003
0.502001,87.0,0.782837,2.40471
0.485331,88.0,1.52254,2.79613
0.395698,89.0,2.08358,3.5574
0.528685,90.0,1.9681,4.59919
0.412098,91.0,2.18673,5.58324
0.500988,92.0,2.25471,6.6766
0.505992,93.0,2.48267,7.80396
0.40856,94.0,2.74316,9.0453
0.576411,95.0,2.87793,10.4169
0.518868,96.0,3.17845,11.8558
0.34483,97.0,3.42767,13.4451
-0.00869864,98.0,3.46458,15.1589
0.00582862,99.0,3.35831,16.8912
0.360134,0.0,-0.707421,-98.4318
0.168411,1.0,-0.375113,-98.7856
0.332554,2.0,-0.0925317,-98.9731
0.354438,3.0,0.477888,-99.0194
0.140615,4.0,0.764142,-98.7804
0.170822,5.0,1.16196,-98.3984
0.355659,6.0,1.06566,-97.8174
0.293151,7.0,1.11647,-97.2846
0.310409,8.0,1.124,-96.7263
0.255622,9.0,1.19786,-96.1643
0.364009,10.0,1.00991,-95.5654
0.325883,11.0,1.17739,-95.0604
0.310876,12.0,1.10427,-94.4717
0.313018,13.0,0.983049,-93.9196
0.237291,14.0,1.03657,-93.4281
0.271161,15.0,1.21414,-92.9098
0.214814,16.0,1.42422,-92.3027
0.353365,17.0,1.8898,-91.5906
0.20482,18.0,2.04159,-90.6457
0.234296,19.0,1.98216,-89.6249
0.341742,20.0,1.91583,-88.6338
0.311517,21.0,2.00181,-87.6759
0.345078,22.0,1.88262,-86.675
0.180776,23.0,1.81391,-85.7337
0.166159,24.0,2.11224,-84.8268
0.24294,25.0,1.64259,-83.7706
0.318958,26.0,1.56291,-82.9493
0.318067,27.0,1.91566,-82.1679
0.36305,28.0,1.922,-81.21
0.265831,29.0,2.27071,-80.249
0.118895,30.0,2.51753,-79.1137
0.166347,31.0,2.54257,-77.8549
0.23021,32.0,2.77974,-76.5836
0.382603,33.0,2.8128,-75.1938
0.23106,34.0,2.93234,-73.7874
0.154009,35.0,3.33921,-72.3212
0.203565,36.0,3.15167,-70.6516
0.214061,37.0,3.43387,-69.0758
0.14554,38.0,3.62225,-67.3588
0.167058,39.0,3.43544,-65.5477
0.0389291,40.0,3.63314,-63.83
0.227323,41.0,3.58594,-62.0134
0.234182,42.0,3.61779,-60.2204
0.18944,43.0,3.79371,-58.4115
0.177047,44.0,4.14537,-56.5147
0.17272,45.0,4.54085,-54.442
0.158626,46.0,4.30533,-52.1716
0.0841672,47.0,4.29638,-50.0189
0.152014,48.0,4.20333,-47.8707
0.024572,49.0,4.55368,-45.7691
0.122751,50.0,4.5567,-43.4922
-0.0462926,51.0,4.89037,-41.2139
-0.0286806,52.0,4.69769,-38.7687
0.138144,53.0,4.45906,-36.4198
0.0321254,54.0,4.66644,-34.1903
-0.0695987,55.0,5.12712,-31.8571
-0.149093,56.0,4.76104,-29.2935
-0.0863955,57.0,4.90024,-26.913
-0.110675,58.0,4.81186,-24.4629
-0.186845,59.0,4.57782,-22.057
-0.152734,60.0,4.70059,-19.768
-0.222849,61.0,4.64867,-17.4177
-0.29496,62.0,5.06922,-15.0934
-0.295875,63.0,5.1026,-12.5588
-0.220202,64.0,4.76656,-10.0075
-0.233595,65.0,4.35228,-7.62422
-0.177355,66.0,4.13035,-5.44808
-0.318042,67.0,4.36401,-3.3829
-0.203186,68.0,3.98028,-1.2009
-0.14217,69.0,3.42447,0.789245
-0.238632,70.0,3.38865,2.50148
-0.219027,71.0,3.35683,4.19581
-0.164063,72.0,3.32285,5.87422
-0.268618,73.0,3.16602,7.53565
-0.226342,74.0,3.47485,9.11866
-0.407911,75.0,3.43264,10.8561
-0.328349,76.0,3.0205,12.5724
-0.36364,77.0,2.85084,14.0827
-0.243411,78.0,2.82397,15.5081
-0.490042,79.0,3.03868,16.9201
-0.361306,80.0,2.5411,18.4394
-0.314568,81.0,2.31544,19.7099
-0.387283,82.0,2.24181,20.8677
-0.508726,83.0,2.19619,21.9886
-0.467057,84.0,1.84735,23.0867
-0.333404,85.0,1.77708,24.0103
-0.422224,86.0,1.31586,24.8989
-0.364012,87.0,0.846789,25.5568
-0.457697,88.0,0.924217,25.9802
-0.396808,89.0,0.668273,26.4423
-0.496982,90.0,0.457809,26.7765
-0.563486,91.0,0.325865,27.0054
-0.458582,92.0,0.0476145,27.1683
-0.507126,93.0,-0.00264636,27.1921
-0.424177,94.0,-0.32113,27.1908
-0.436186,95.0,-0.813402,27.0302
-0.498603,96.0,-0.915586,26.6235
-0.550782,97.0,-1.13446,26.1657
0.015133,98.0,-1.73513,25.5985
-0.00819761,99.0,-1.59922,24.7309
0.249466,0.0,-0.338018,-55.3364
0.318842,1.0,-0.0303414,-55.5054
0.215564,2.0,0.396251,-55.5206
0.244357,3.0,0.326589,-55.3225
0.319936,4.0,0.220944,-55.1592
0.167733,5.0,0.375642,-55.0487
0.0753516,6.0,0.0612544,-54.8609
0.393455,7.0,0.0110433,-54.8303
0.182847,8.0,0.46221,-54.8248
0.15284,9.0,0.479929,-54.5936
0.355431,10.0,0.444321,-54.3537
0.22272,11.0,0.176018,-54.1315
0.170633,12.0,0.113566,-54.0435
0.322586,13.0,0.118785,-53.9867
0.301889,14.0,0.383305,-53.9273
0.31458,15.0,0.510515,-53.7357
0.322442,16.0,0.664835,-53.4804
0.307305,17.0,0.628965,-53.148
0.377945,18.0,0.759338,-52.8335
0.24182,19.0,1.19128,-52.4539
0.146129,20.0,1.57758,-51.8582
0.288742,21.0,1.69271,-51.0694
0.207395,22.0,2.11487,-50.2231
0.133207,23.0,2.30235,-49.1656
0.321416,24.0,2.31366,-48.0145
0.221734,25.0,2.46387,-46.8576
0.243279,26.0,2.26052,-45.6257
0.189909,27.0,2.57714,-44.4954
0.103398,28.0,2.92914,-43.2069
0.222684,29.0,2.72622,-41.7423
0.164138,30.0,2.78465,-40.3792
0.282481,31.0,2.88592,-38.9869
0.301996,32.0,2.67818,-37.5439
0.26912,33.0,2.72596,-36.2048
0.176948,34.0,2.7107,-34.8418
0.318197,35.0,2.61714,-33.4865
0.205169,36.0,2.80696,-32.1779
0.348947,37.0,2.96808,-30.7744
0.247071,38.0,3.11404,-29.2904
0.119176,39.0,3.44745,-27.7334
0.266529,40.0,3.56815,-26.0097
0.186881,41.0,3.39497,-24.2256
0.293988,42.0,3.29287,-22.5281
0.276151,43.0,3.11912,-20.8817
0.202474,44.0,3.39559,-19.3221
0.120733,45.0,3.55989,-17.6243
0.131959,46.0,3.6594,-15.8444
0.135746,47.0,3.28741,-14.0147
0.0448081,48.0,3.30564,-12.371
0.102052,49.0,3.62124,-10.7181
0.161636,50.0,3.80517,-8.90752
0.217951,51.0,3.83549,-7.00494
0.0894514,52.0,4.21442,-5.08719
-0.0449408,53.0,4.15615,-2.97998
-0.0297463,54.0,4.14984,-0.901907
-0.0100398,55.0,4.25987,1.17302
-0.0451569,56.0,3.75078,3.30295
0.108101,57.0,3.94091,5.17834
-0.0142547,58.0,3.74138,7.14879
-0.0126665,59.0,3.72356,9.01948
-0.0662979,60.0,3.86914,10.8813
-0.0971994,61.0,3.50756,12.8158
0.00338411,62.0,3.11601,14.5696
0.0825742,63.0,3.08617,16.1276
0.083239,64.0,2.93963,17.6707
-0.0895148,65.0,3.12106,19.1405
-0.0395595,66.0,3.16497,20.7011
0.0435939,67.0,2.91617,22.2835
0.0299566,68.0,3.05042,23.7416
0.0498039,69.0,3.01837,25.2668
-0.0110346,70.0,2.88838,26.776
0.0747555,71.0,2.87838,28.2202
0.0585355,72.0,2.81311,29.6594
-0.0896012,73.0,2.95042,31.066
-0.0801588,74.0,2.92457,32.5412
-0.134184,75.0,2.83612,34.0034
-0.0235102,76.0,2.43552,35.4215
-0.16405,77.0,2.38211,36.6393
-0.137524,78.0,2.66058,37.8303
-0.367292,79.0,2.93209,39.1606
-0.322465,80.0,2.64307,40.6267
-0.324629,81.0,2.43106,41.9482
-0.314248,82.0,2.11381,43.1637
