states: t,states: v,states: x
87.0,-6.56818,25.7154
88.0,-6.28116,22.4313
89.0,-5.86285,19.2907
90.0,-5.66583,16.3593
91.0,-5.22405,13.5264
92.0,-5.0818,10.9144
93.0,-4.82803,8.37346
94.0,-4.44187,5.95945
95.0,-4.19136,3.73851
96.0,-3.67639,1.64284
97.0,-3.13888,-0.195358
98.0,-3.14727,-1.7648
99.0,-2.96817,-3.33843
100.0,-3.09504,-4.82252
1.0,-1.56464,-23.8596
2.0,-2.189,-24.6419
3.0,-2.07286,-25.7364
4.0,-2.04835,-26.7728
5.0,-2.11975,-27.797
6.0,-2.10496,-28.8569
7.0,-1.70339,-29.9093
8.0,-1.86564,-30.761
9.0,-1.37816,-31.6939
10.0,-1.15486,-32.3829
11.0,-1.33353,-32.9604
12.0,-1.38336,-33.6271
13.0,-1.29306,-34.3188
14.0,-1.13043,-34.9653
15.0,-0.873296,-35.5306
16.0,-0.651307,-35.9672
17.0,-0.350434,-36.2929
18.0,-0.00682217,-36.4681
19.0,-0.554742,-36.4715
20.0,-0.334732,-36.7489
21.0,-0.247739,-36.9162
22.0,0.21806,-37.0401
23.0,0.0192299,-36.9311
24.0,0.16226,-36.9214
25.0,-0.0420527,-36.8403
26.0,0.159817,-36.8613
27.0,0.119711,-36.7814
28.0,0.200125,-36.7216
29.0,0.143848,-36.6215
30.0,-0.133304,-36.5496
31.0,-0.0517946,-36.6162
32.0,-0.339189,-36.6421
33.0,-0.245695,-36.8117
34.0,-0.031369,-36.9346
35.0,-0.26497,-36.9503
36.0,-0.228149,-37.0827
37.0,-0.236846,-37.1968
38.0,0.29801,-37.3152
39.0,0.132632,-37.1662
40.0,0.620965,-37.0999
41.0,0.892026,-36.7894
42.0,0.733419,-36.3434
43.0,0.576694,-35.9767
44.0,0.891584,-35.6884
45.0,1.17036,-35.2426
46.0,0.971341,-34.6574
47.0,0.920395,-34.1717
48.0,0.868939,-33.7115
49.0,0.886767,-33.2771
50.0,0.911834,-32.8337
51.0,0.840435,-32.3778
52.0,1.15968,-31.9575
53.0,1.02401,-31.3777
54.0,0.922606,-30.8657
55.0,0.770357,-30.4044
56.0,1.23534,-30.0192
57.0,1.43812,-29.4015
58.0,2.14388,-28.6825
59.0,2.07505,-27.6105
60.0,1.73022,-26.573
61.0,1.96463,-25.7079
62.0,2.04322,-24.7256
63.0,2.387,-23.704
64.0,2.28746,-22.5105
65.0,2.42109,-21.3668
66.0,2.40465,-20.1562
67.0,2.04593,-18.9539
68.0,1.95847,-17.9309
69.0,2.05628,-16.9517
70.0,2.18004,-15.9236
71.0,2.54537,-14.8335
72.0,2.49,-13.5608
73.0,2.86268,-12.3158
74.0,2.79477,-10.8845
75.0,2.95097,-9.48713
76.0,2.85574,-8.01164
77.0,2.81875,-6.58377
78.0,2.43132,-5.17439
79.0,3.23791,-3.95874
80.0,4.10447,-2.33978
81.0,4.1753,-0.287546
82.0,4.08687,1.8001
83.0,3.96498,3.84354
84.0,3.84656,5.82603
85.0,3.79645,7.74931
86.0,3.98442,9.64753
87.0,3.67876,11.6397
88.0,3.69793,13.4791
89.0,3.84383,15.3281
90.0,3.93475,17.25
91.0,3.12163,19.2174
92.0,3.0774,20.7782
93.0,3.06662,22.3169
94.0,3.20484,23.8502
95.0,2.95931,25.4526
96.0,2.8784,26.9323
97.0,2.64575,28.3715
98.0,2.56134,29.6943
99.0,2.58145,30.975
100.0,2.69167,32.2657
1.0,0.317913,49.8573
2.0,0.444769,50.0162
3.0,0.206223,50.2386
4.0,-0.12444,50.3417
5.0,0.0794657,50.2795
6.0,-0.0440217,50.3192
7.0,0.0132632,50.2972
8.0,-0.444246,50.3038
9.0,-0.710838,50.0817
10.0,-1.10003,49.7263
11.0,-0.991359,49.1763
12.0,-1.13032,48.6806
13.0,-1.33309,48.1155
14.0,-1.84699,47.4489
15.0,-1.7919,46.5254
16.0,-1.50576,45.6295
17.0,-1.73406,44.8766
18.0,-1.7607,44.0096
19.0,-1.46203,43.1292
20.0,-1.26458,42.3982
21.0,-1.48183,41.7659
22.0,-1.45355,41.025
23.0,-1.34124,40.2982
24.0,-1.2062,39.6276
25.0,-1.09185,39.0245
26.0,-1.31042,38.4786
27.0,-1.21987,37.8234
28.0,-1.19744,37.2134
29.0,-1.10211,36.6147
30.0,-1.23945,36.0636
31.0,-1.41132,35.4439
32.0,-1.30594,34.7383
33.0,-1.43635,34.0853
34.0,-1.19504,33.3671
35.0,-1.3991,32.7696
36.0,-1.2021,32.07
37.0,-1.46782,31.469
38.0,-1.65715,30.7351
39.0,-1.69424,29.9065
40.0,-1.74024,29.0594
41.0,-1.90135,28.1893
42.0,-1.93954,27.2386
43.0,-1.69595,26.2688
44.0,-1.75134,25.4209
45.0,-1.61606,24.5452
46.0,-1.86766,23.7372
47.0,-1.70779,22.8033
48.0,-1.74011,21.9494
49.0,-1.46379,21.0794
50.0,-1.59806,20.3475
51.0,-1.43618,19.5484
52.0,-1.15414,18.8304
53.0,-1.05881,18.2533
54.0,-1.34654,17.7239
55.0,-1.06064,17.0506
56.0,-1.37329,16.5203
57.0,-1.42601,15.8336
58.0,-1.51325,15.1206
59.0,-0.916304,14.364
60.0,-0.753116,13.9059
61.0,-0.611569,13.5293
62.0,-0.594948,13.2235
63.0,-0.410323,12.926
64.0,-0.270568,12.7209
65.0,-0.279525,12.5856
66.0,0.0497545,12.4458
67.0,-0.176847,12.4707
68.0,-0.296938,12.3823
69.0,-0.744189,12.2338
70.0,-0.362445,11.8617
71.0,-0.387567,11.6805
72.0,-0.639003,11.4867
73.0,-0.608209,11.1672
74.0,-0.795594,10.8631
75.0,-1.03228,10.4653
76.0,-0.826392,9.94918
77.0,-0.958484,9.53598
78.0,-1.11565,9.05674
79.0,-0.95854,8.49892
80.0,-0.77274,8.01965
81.0,-0.984376,7.63328
82.0,-0.984985,7.14109
83.0,-0.783522,6.6486
84.0,-0.788301,6.25684
85.0,-0.755579,5.86269
86.0,-0.643285,5.4849
87.0,-0.471112,5.16326
88.0,-0.806006,4.9277
89.0,-0.971272,4.5247
90.0,-0.439298,4.03906
91.0,-0.490625,3.81941
92.0,-0.420552,3.5741
93.0,0.155254,3.36382
94.0,0.515238,3.44145
95.0,0.598329,3.69907
96.0,0.875188,3.99824
97.0,1.38324,4.43583
98.0,1.55246,5.12745
99.0,1.39793,5.90368
100.0,1.67093,6.60264
1.0,0.539653,69.9685
2.0,0.103843,70.2383
3.0,0.090742,70.2903
4.0,-0.243005,70.3356
5.0,-0.256559,70.2141
6.0,-0.432193,70.0858
7.0,-0.134277,69.8697
8.0,-0.222715,69.8026
9.0,-0.118013,69.6912
10.0,-0.162787,69.6322
11.0,-0.00868922,69.5508
12.0,0.0998604,69.5465
13.0,0.151872,69.5964
14.0,0.1514,69.6724
15.0,0.047211,69.7481
16.0,-0.435733,69.7717
17.0,-0.697584,69.5538
18.0,-1.00838,69.205
19.0,-1.38422,68.7008
20.0,-1.45395,68.0087
21.0,-1.12742,67.2817
22.0,-1.08889,66.718
23.0,-0.910045,66.1736
24.0,-1.42075,65.7186
25.0,-1.46474,65.0082
26.0,-1.3076,64.2758
27.0,-1.40352,63.622
28.0,-1.50238,62.9203
29.0,-1.71537,62.1691
30.0,-1.59475,61.3114
31.0,-1.81732,60.514
32.0,-1.73864,59.6053
33.0,-1.78585,58.736
34.0,-1.99669,57.8431
35.0,-2.00221,56.8448
36.0,-2.26876,55.8437
37.0,-2.41372,54.7093
38.0,-2.79718,53.5024
39.0,-3.1362,52.1038
40.0,-3.61579,50.5357
41.0,-3.5208,48.7278
42.0,-4.00233,46.9674
43.0,-4.10299,44.9663
44.0,-3.84568,42.9148
45.0,-4.04938,40.9919
46.0,-3.90237,38.9672
47.0,-3.90371,37.016
48.0,-4.09613,35.0642
49.0,-4.30628,33.0161
50.0,-4.1806,30.863
51.0,-4.17078,28.7727
52.0,-4.00493,26.6873
53.0,-3.87492,24.6848
54.0,-3.98737,22.7474
55.0,-3.95273,20.7537
56.0,-4.47593,18.7773
57.0,-4.25989,16.5394
58.0,-3.92332,14.4094
59.0,-3.34304,12.4478
60.0,-3.25206,10.7762
61.0,-3.04929,9.15021
62.0,-3.25028,7.62556
63.0,-3.28194,6.00042
64.0,-3.17659,4.35945
65.0,-2.98505,2.77116
66.0,-2.56874,1.27863
67.0,-2.20824,-0.00573409
68.0,-2.61698,-1.10985
69.0,-2.45086,-2.41834
70.0,-2.96483,-3.64377
71.0,-2.60247,-5.12618
72.0,-2.71557,-6.42742
73.0,-3.04274,-7.7852
74.0,-2.60378,-9.30657
75.0,-2.56881,-10.6085
76.0,-2.02381,-11.8929
77.0,-2.06737,-12.9048
78.0,-1.48798,-13.9385
79.0,-1.39455,-14.6824
80.0,-1.72222,-15.3797
81.0,-1.85948,-16.2408
82.0,-1.33114,-17.1706
83.0,-1.08657,-17.8361
84.0,-0.86764,-18.3794
85.0,-0.40217,-18.8132
86.0,0.049618,-19.0143
87.0,0.0516946,-18.9895
88.0,0.33335,-18.9637
89.0,0.416463,-18.797
90.0,0.734238,-18.5888
91.0,0.852844,-18.2216
92.0,1.39567,-17.7952
93.0,1.42695,-17.0974
94.0,1.92791,-16.3839
95.0,2.46207,-15.42
96.0,1.90892,-14.1889
97.0,1.74064,-13.2345
98.0,1.53839,-12.3642
99.0,1.3675,-11.595
100.0,1.38281,-10.9112
1.0,0.471679,-32.1461
2.0,0.412012,-31.9103
3.0,0.803487,-31.7042
4.0,0.520656,-31.3025
5.0,0.292865,-31.0422
6.0,0.632873,-30.8957
7.0,0.609055,-30.5793
8.0,0.87634,-30.2748
9.0,1.23933,-29.8366
10.0,1.02739,-29.2169
11.0,0.865909,-28.7032
12.0,0.967931,-28.2703
13.0,0.936154,-27.7863
14.0,1.42042,-27.3183
15.0,1.5105,-26.608
16.0,1.48539,-25.8528
17.0,1.50002,-25.1101
18.0,1.20368,-24.3601
19.0,0.888985,-23.7582
20.0,0.949137,-23.3138
21.0,0.901408,-22.8392
22.0,1.04876,-22.3885
23.0,1.09604,-21.8641
24.0,1.19307,-21.3161
25.0,1.10764,-20.7196
26.0,1.10079,-20.1657
27.0,0.677349,-19.6153
28.0,0.860196,-19.2767
29.0,0.781061,-18.8466
30.0,1.17814,-18.456
31.0,0.795687,-17.867
32.0,0.634838,-17.4691
33.0,0.888274,-17.1517
34.0,1.07257,-16.7076
35.0,1.16853,-16.1713
36.0,1.34863,-15.587
37.0,1.06645,-14.9127
38.0,1.1693,-14.3795
39.0,1.14458,-13.7948
40.0,1.42289,-13.2225
41.0,1.28032,-12.5111
42.0,1.38879,-11.8709
43.0,1.67073,-11.1765
44.0,1.35674,-10.3412
45.0,1.91849,-9.66279
46.0,1.67976,-8.70355
47.0,1.4289,-7.86367
48.0,1.0226,-7.14922
49.0,1.62757,-6.63792
50.0,1.30187,-5.82413
51.0,1.46982,-5.1732
52.0,1.81906,-4.43828
53.0,1.86262,-3.52875
54.0,1.6269,-2.59744
55.0,1.69915,-1.78399
56.0,1.55389,-0.934417
57.0,1.84184,-0.157473
58.0,1.70044,0.763447
59.0,1.6397,1.61367
60.0,1.24376,2.43352
61.0,1.726,3.0554
62.0,1.66895,3.9184
63.0,1.88458,4.75288
64.0,2.18243,5.69517
65.0,2.25274,6.78638
66.0,1.83398,7.91276
67.0,1.91839,8.82974
68.0,1.95854,9.78894
69.0,2.22457,10.7682
70.0,2.48464,11.8805
71.0,2.2655,13.1228
72.0,2.03174,14.2556
73.0,1.85281,15.2714
74.0,1.27646,16.1978
75.0,1.0618,16.8361
76.0,0.798997,17.367
77.0,0.629332,17.7665
78.0,0.270748,18.0811
79.0,0.343898,18.2165
80.0,0.336255,18.3884
81.0,0.665024,18.5566
82.0,0.141379,18.8891
83.0,0.215905,18.9598
84.0,0.4268,19.0677
85.0,0.156349,19.2811
86.0,0.178617,19.3593
87.0,0.453681,19.4486
88.0,0.370121,19.6755
89.0,0.309815,19.8605
90.0,0.272052,20.0154
91.0,0.304429,20.1514
92.0,0.228918,20.3037
93.0,0.183476,20.4181
94.0,0.0174885,20.5099
95.0,-0.153369,20.5186
96.0,0.305741,20.4419
97.0,-0.0124439,20.5948
98.0,0.171625,20.5886
99.0,-0.0113216,20.6744
100.0,0.131737,20.6687
1.0,0.812221,-17.8157
2.0,1.02217,-17.4096
3.0,0.930031,-16.8985
4.0,0.982337,-16.4335
5.0,0.91337,-15.9423
6.0,0.85599,-15.4857
7.0,0.463352,-15.0577
8.0,0.293517,-14.826
9.0,-0.0987069,-14.6792
10.0,-0.333219,-14.7286
11.0,-0.42084,-14.8952
12.0,-0.743301,-15.1056
13.0,-1.06837,-15.4773
14.0,-1.2325,-16.0115
15.0,-1.1017,-16.6277
16.0,-0.669814,-17.1786
17.0,-0.744637,-17.5135
18.0,-0.758146,-17.8858
19.0,-0.505596,-18.2649
20.0,-0.450203,-18.5177
21.0,0.105734,-18.7428
22.0,0.0460219,-18.6899
23.0,-0.0322055,-18.6669
24.0,-0.233919,-18.683
25.0,-0.387342,-18.7999
26.0,0.124111,-18.9936
27.0,0.126439,-18.9316
28.0,0.34567,-18.8683
29.0,0.377193,-18.6955
30.0,0.612418,-18.5069
31.0,0.991747,-18.2007
32.0,0.997985,-17.7048
33.0,0.952504,-17.2058
34.0,1.13549,-16.7296
35.0,1.2271,-16.1618
36.0,1.31372,-15.5483
37.0,1.09327,-14.8914
38.0,1.24848,-14.3448
39.0,0.862617,-13.7205
40.0,1.03473,-13.2892
41.0,1.18197,-12.7719
42.0,1.48817,-12.1809
43.0,1.56892,-11.4368
44.0,1.50271,-10.6523
45.0,1.88518,-9.90099
46.0,1.85072,-8.9584
47.0,1.68272,-8.03304
48.0,1.61931,-7.19168
49.0,1.334,-6.38202
50.0,1.54984,-5.71502
51.0,1.3135,-4.9401
52.0,1.64062,-4.28335
53.0,1.79007,-3.46304
54.0,1.95461,-2.56801
55.0,1.94035,-1.5907
56.0,2.0341,-0.620526
57.0,1.76162,0.396525
58.0,1.49973,1.27734
59.0,1.24815,2.0272
60.0,1.17163,2.65128
61.0,1.31816,3.23709
62.0,1.09732,3.89617
63.0,1.39454,4.44483
64.0,1.35966,5.1421
65.0,1.1295,5.82193
66.0,1.51142,6.38668
67.0,1.83122,7.14239
68.0,1.34854,8.05801
69.0,1.98034,8.73228
70.0,1.71707,9.72245
71.0,1.71057,10.581
72.0,1.22652,11.4363
73.0,1.43247,12.0495
74.0,1.58304,12.7658
75.0,1.69394,13.5573
76.0,1.91612,14.4043
77.0,1.57621,15.3623
78.0,1.08883,16.1504
79.0,0.902499,16.6948
80.0,0.724287,17.1461
81.0,1.02536,17.5082
82.0,0.969171,18.0209
83.0,0.80234,18.5055
84.0,0.290246,18.9067
85.0,0.283853,19.0518
86.0,0.138339,19.1937
87.0,-0.182867,19.2629
88.0,-0.238563,19.1714
89.0,-0.208283,19.0522
90.0,-0.0390516,18.948
91.0,-0.167875,18.9285
92.0,-0.125547,18.8446
93.0,0.121944,18.7818
94.0,-0.0600957,18.8428
95.0,-0.116754,18.8127
96.0,0.238561,18.7543
97.0,0.571498,18.8736
98.0,0.6872,19.1594
99.0,0.310288,19.503
100.0,0.424084,19.6581
1.0,0.884851,-95.7841
2.0,0.656355,-95.3416
3.0,0.933861,-95.0135
4.0,1.04386,-94.5465
5.0,1.05913,-94.0246
6.0,1.05885,-93.495
7.0,1.11497,-92.9656
8.0,0.80449,-92.4081
9.0,1.09844,-92.0059
10.0,1.14239,-91.4567
11.0,1.51132,-90.8855
12.0,1.33814,-90.1298
13.0,1.55858,-89.4607
14.0,1.51448,-88.6814
15.0,1.76617,-87.9242
16.0,1.9576,-87.0411
17.0,2.10097,-86.0623
18.0,2.007,-85.0118
19.0,1.8612,-84.0083
20.0,1.7635,-83.0777
21.0,1.66976,-82.196
22.0,1.40171,-81.3611
23.0,1.40711,-80.6603
24.0,1.52966,-79.9567
25.0,1.69868,-79.1919
26.0,1.76407,-78.3425
27.0,1.87227,-77.4605
28.0,1.70921,-76.5244
29.0,1.91871,-75.6698
30.0,1.69671,-74.7104
31.0,1.72944,-73.8621
32.0,2.06469,-72.9973
33.0,2.23792,-71.965
34.0,2.42869,-70.846
35.0,2.51213,-69.6317
36.0,2.78779,-68.3756
37.0,2.78855,-66.9817
38.0,2.55928,-65.5875
39.0,2.68865,-64.3078
40.0,2.78804,-62.9635
41.0,2.68126,-61.5695
42.0,2.71955,-60.2288
43.0,2.84792,-58.8691
44.0,2.72901,-57.4451
45.0,2.74344,-56.0806
46.0,3.1334,-54.7089
47.0,2.74827,-53.1422
48.0,2.87422,-51.768
49.0,2.9366,-50.3309
50.0,2.27814,-48.8626
51.0,2.31234,-47.7236
52.0,2.43586,-46.5674
53.0,1.99259,-45.3495
54.0,2.239,-44.3532
55.0,2.4606,-43.2337
56.0,2.51504,-42.0034
57.0,2.39899,-40.7459
58.0,2.26818,-39.5464
59.0,2.30557,-38.4123
60.0,2.89969,-37.2595
61.0,3.25391,-35.8096
62.0,3.81904,-34.1827
63.0,3.73677,-32.2732
64.0,3.59974,-30.4048
65.0,3.47568,-28.6049
66.0,3.2009,-26.8671
67.0,2.98352,-25.2666
68.0,3.00631,-23.7749
69.0,2.97105,-22.2717
70.0,3.18714,-20.7862
71.0,3.47401,-19.1926
72.0,3.52695,-17.4556
73.0,3.2068,-15.6921
74.0,3.2921,-14.0887
75.0,2.85188,-12.4427
76.0,2.74941,-11.0167
77.0,2.79257,-9.64203
78.0,2.46836,-8.24575
79.0,2.49478,-7.01157
80.0,2.35392,-5.76418
81.0,2.1916,-4.58722
82.0,1.94749,-3.49142
83.0,1.90305,-2.51768
84.0,1.91542,-1.56615
85.0,1.67068,-0.608442
86.0,1.61722,0.2269
87.0,1.56533,1.03551
88.0,1.62155,1.81818
89.0,0.914063,2.62895
90.0,0.568618,3.08598
91.0,0.377012,3.37029
92.0,0.324206,3.5588
93.0,0.629427,3.7209
94.0,0.666309,4.03561
95.0,0.665313,4.36877
96.0,0.291992,4.70143
97.0,0.409065,4.84742
98.0,0.282976,5.05195
99.0,0.482621,5.19344
100.0,0.322906,5.43475
1.0,-1.39936,-155.709
2.0,-1.47021,-156.408
3.0,-1.149,-157.144
4.0,-1.24226,-157.718
5.0,-1.15249,-158.339
6.0,-0.758391,-158.915
7.0,-0.543225,-159.295
8.0,0.162589,-159.566
9.0,0.354532,-159.485
10.0,0.406431,-159.308
11.0,0.553453,-159.104
12.0,0.650267,-158.828
13.0,1.00154,-158.503
14.0,1.38577,-158.002
15.0,1.32872,-157.309
16.0,1.66421,-156.645
17.0,1.90153,-155.812
18.0,2.30581,-154.862
19.0,2.48915,-153.709
20.0,2.62782,-152.464
21.0,2.51202,-151.15
22.0,2.66803,-149.894
23.0,2.87041,-148.56
24.0,2.75791,-147.125
25.0,2.95938,-145.746
26.0,3.20105,-144.266
27.0,3.14295,-142.666
28.0,3.41481,-141.094
29.0,3.17263,-139.387
30.0,3.22005,-137.801
31.0,3.2586,-136.191
32.0,3.12899,-134.561
33.0,3.42798,-132.997
34.0,3.76283,-131.283
35.0,4.15973,-129.401
36.0,4.25957,-127.322
37.0,4.45525,-125.192
38.0,4.95605,-122.964
39.0,5.37086,-120.486
40.0,5.55898,-117.801
41.0,5.10914,-115.021
42.0,5.18499,-112.467
43.0,5.06146,-109.874
44.0,5.3535,-107.343
45.0,5.27316,-104.667
46.0,5.45987,-102.03
47.0,5.46537,-99.3002
48.0,5.77647,-96.5675
49.0,5.8924,-93.6793
50.0,6.07232,-90.7331
51.0,6.48663,-87.6969
52.0,6.55571,-84.4536
53.0,6.64105,-81.1758
54.0,6.35319,-77.8552
55.0,6.27272,-74.6786
56.0,6.87022,-71.5423
57.0,6.8565,-68.1072
58.0,7.42687,-64.6789
59.0,7.44945,-60.9655
60.0,7.72182,-57.2408
61.0,7.63424,-53.3798
62.0,7.38544,-49.5627
63.0,7.24411,-45.87
64.0,7.19305,-42.2479
65.0,7.40024,-38.6514
66.0,7.39203,-34.9513
67.0,7.34665,-31.2553
68.0,7.02572,-27.582
69.0,6.78732,-24.0691
70.0,6.71207,-20.6754
71.0,6.42527,-17.3194
72.0,6.23407,-14.1068
73.0,5.94881,-10.9897
74.0,5.8357,-8.01533
75.0,5.61218,-5.09748
76.0,5.43607,-2.29139
77.0,5.21943,0.42664
78.0,4.97768,3.03635
79.0,4.44535,5.52519
80.0,4.34813,7.74787
81.0,4.31151,9.92193
82.0,3.87428,12.0777
83.0,3.51976,14.0148
84.0,3.45932,15.7747
85.0,3.05105,17.5044
86.0,3.02953,19.0299
87.0,2.96312,20.5447
88.0,2.95869,22.0262
89.0,2.77394,23.5056
90.0,2.58879,24.8925
91.0,2.50096,26.1869
92.0,1.9751,27.4374
93.0,1.86478,28.425
94.0,2.0199,29.3574
95.0,1.34122,30.3673
96.0,1.0065,31.0379
97.0,0.867849,31.5412
98.0,0.617688,31.9751
99.0,0.629361,32.2839
100.0,0.793936,32.5986
1.0,-0.337049,-11.6912
2.0,0.00858095,-11.8597
3.0,-0.194247,-11.8555
4.0,0.148589,-11.9526
5.0,0.651974,-11.8783
6.0,1.01674,-11.5523
7.0,1.3063,-11.0439
8.0,1.35256,-10.3908
9.0,1.4131,-9.7145
10.0,1.6863,-9.00795
11.0,2.07257,-8.1648
12.0,2.10439,-7.12851
13.0,2.36636,-6.07632
14.0,2.20342,-4.89314
15.0,2.26712,-3.79143
16.0,2.40563,-2.65786
17.0,1.96253,-1.45505
18.0,2.14626,-0.473783
19.0,2.13134,0.599345
20.0,1.99533,1.66502
21.0,2.0467,2.66268
22.0,2.02119,3.68603
23.0,2.22483,4.69663
24.0,2.38866,5.80904
25.0,2.04703,7.00337
26.0,2.30508,8.02689
27.0,2.30745,9.17943
28.0,2.18751,10.3332
29.0,2.50648,11.4269
30.0,2.61973,12.6801
31.0,3.03002,13.99
32.0,2.9959,15.505
33.0,2.97615,17.003
34.0,3.04897,18.491
35.0,3.00336,20.0155
36.0,3.26097,21.5172
37.0,3.13507,23.1477
38.0,3.10084,24.7152
39.0,2.91998,26.2657
40.0,2.78673,27.7256
41.0,2.61827,29.119
42.0,2.15686,30.4281
43.0,2.2694,31.5066
44.0,2.38677,32.6413
45.0,2.2499,33.8347
46.0,2.05513,34.9596
47.0,2.40637,35.9872
48.0,2.41115,37.1904
49.0,2.29123,38.3959
50.0,2.03274,39.5415
51.0,1.56659,40.5579
52.0,1.62232,41.3412
