action: u,states: t,states: v,states: x
-0.298478,73.0,1.38348,22.3509
-0.229618,74.0,1.17115,23.0426
-0.131357,75.0,1.729,23.6282
-0.316847,76.0,1.51518,24.4927
-0.379962,77.0,1.42586,25.2503
-0.30545,78.0,1.49142,25.9632
-0.467034,79.0,1.42843,26.7089
-0.492828,80.0,0.969413,27.4231
-0.308681,81.0,0.821716,27.9078
-0.209485,82.0,1.04777,28.3187
-0.246775,83.0,0.768773,28.8426
-0.412832,84.0,0.696718,29.2269
-0.56687,85.0,0.861355,29.5753
-0.467559,86.0,1.06556,30.006
-0.28653,87.0,0.192382,30.5388
-0.385706,88.0,0.20032,30.635
-0.433336,89.0,0.382019,30.7351
-0.423387,90.0,0.462517,30.9261
-0.506297,91.0,0.490845,31.1574
-0.565464,92.0,0.310837,31.4028
-0.459633,93.0,0.106849,31.5582
-0.597056,94.0,0.00982796,31.6116
-0.331946,95.0,-0.179254,31.6166
-0.456269,96.0,-0.582553,31.5269
-0.0784241,97.0,-0.729246,31.2357
-0.0406418,98.0,-0.401663,30.871
-0.0177125,99.0,-0.37762,30.6702
0.326112,0.0,-1.18761,-63.7655
0.254654,1.0,-1.24257,-64.3593
0.156556,2.0,-1.30597,-64.9806
0.105529,3.0,-0.925856,-65.6336
0.273317,4.0,-0.563,-66.0965
0.284103,5.0,-0.790856,-66.378
0.307819,6.0,-0.897449,-66.7734
0.0325072,7.0,-0.703244,-67.2222
0.305991,8.0,-0.883032,-67.5738
0.16541,9.0,-0.710533,-68.0153
0.339928,10.0,-0.354934,-68.3706
0.298749,11.0,-0.251113,-68.548
0.282846,12.0,-0.1863,-68.6736
0.174382,13.0,0.117738,-68.7667
0.309716,14.0,0.434658,-68.7079
0.256869,15.0,0.384937,-68.4905
0.178254,16.0,0.375081,-68.2981
0.264007,17.0,0.555234,-68.1105
0.271376,18.0,0.619514,-67.8329
0.230268,19.0,0.819688,-67.5232
0.171881,20.0,0.808081,-67.1133
0.259233,21.0,0.864452,-66.7093
0.305617,22.0,1.0721,-66.277
0.189212,23.0,1.09638,-65.741
0.269457,24.0,1.14488,-65.1928
0.191776,25.0,1.53896,-64.6204
0.116741,26.0,1.96677,-63.8509
0.158818,27.0,2.07692,-62.8675
0.127519,28.0,1.8594,-61.829
0.175971,29.0,1.89777,-60.8993
0.109567,30.0,1.93744,-59.9505
0.0834312,31.0,1.89341,-58.9817
0.0630087,32.0,2.28074,-58.035
0.188771,33.0,2.44274,-56.8947
0.127514,34.0,2.38681,-55.6733
0.051513,35.0,2.67404,-54.4799
0.134558,36.0,2.66489,-53.1429
0.157431,37.0,2.80228,-51.8104
0.00932145,38.0,3.14436,-50.4093
0.101099,39.0,3.13987,-48.8371
0.0902551,40.0,3.3468,-47.2672
0.0697229,41.0,3.0327,-45.5938
-0.0580891,42.0,2.78685,-44.0774
0.151286,43.0,2.37425,-42.684
0.17768,44.0,2.13251,-41.4969
0.241551,45.0,2.10247,-40.4306
0.102062,46.0,2.01171,-39.3794
0.243489,47.0,2.32779,-38.3735
0.248435,48.0,2.29401,-37.2096
0.0383728,49.0,3.03341,-36.0626
0.060879,50.0,2.5952,-34.5459
0.0447358,51.0,2.59827,-33.2483
0.238698,52.0,2.45328,-31.9492
-0.0554282,53.0,2.5624,-30.7225
0.0524683,54.0,2.25191,-29.4413
0.120802,55.0,2.15549,-28.3154
0.0585825,56.0,2.10097,-27.2376
0.183902,57.0,1.81487,-26.1871
0.317049,58.0,1.89654,-25.2797
0.091496,59.0,2.11729,-24.3314
0.118112,60.0,2.33264,-23.2728
0.0774688,61.0,2.57071,-22.1065
0.139748,62.0,2.31109,-20.8211
0.11819,63.0,2.52842,-19.6656
0.131696,64.0,2.68786,-18.4014
0.0716126,65.0,2.76655,-17.0574
0.084515,66.0,2.7773,-15.6742
-0.074918,67.0,2.83486,-14.2855
-0.0702762,68.0,2.51246,-12.8681
0.0688267,69.0,2.39104,-11.6119
-0.0326691,70.0,2.19524,-10.4163
-0.0965645,71.0,2.26539,-9.31872
-0.00725782,72.0,2.15352,-8.18602
-0.131502,73.0,2.37332,-7.10926
-0.0385924,74.0,2.2491,-5.9226
-0.0169635,75.0,2.06347,-4.79805
0.00309741,76.0,2.01085,-3.76631
0.0729227,77.0,1.95067,-2.76089
-0.0583144,78.0,1.91225,-1.78555
-0.0403937,79.0,1.96728,-0.829429
-0.0564826,80.0,1.7339,0.154209
-0.0265925,81.0,1.9716,1.02116
-0.0892844,82.0,1.94472,2.00696
-0.347547,83.0,2.71995,2.97932
-0.235359,84.0,2.26916,4.3393
-0.253034,85.0,2.19355,5.47388
-0.242858,86.0,1.97863,6.57065
-0.30636,87.0,1.8558,7.55997
-0.332381,88.0,1.99335,8.48787
-0.376448,89.0,1.70999,9.48455
-0.476107,90.0,1.73054,10.3395
-0.399601,91.0,1.2097,11.2048
-0.548198,92.0,1.15813,11.8097
-0.446551,93.0,0.668406,12.3887
-0.232475,94.0,0.250995,12.7229
-0.37221,95.0,-0.220532,12.8484
-0.526372,96.0,0.0377393,12.7382
-0.50481,97.0,-0.231096,12.757
0.00466669,98.0,-0.314541,12.6415
0.00441074,99.0,-0.340526,12.4842
0.025853,0.0,2.23137,-26.9057
0.0930055,1.0,1.82473,-25.79
0.0809451,2.0,1.85864,-24.8777
-0.0679854,3.0,2.01671,-23.9483
-0.0390292,4.0,1.9095,-22.94
0.114461,5.0,1.87631,-21.9852
0.0177853,6.0,1.98277,-21.0471
-0.112773,7.0,2.34352,-20.0557
0.0722803,8.0,2.02032,-18.8839
0.0229695,9.0,2.25787,-17.8738
-0.188784,10.0,2.20599,-16.7448
0.0238131,11.0,1.64218,-15.6418
-0.129271,12.0,1.94442,-14.8207
0.00695014,13.0,1.53546,-13.8485
-0.131869,14.0,1.7594,-13.0808
0.0386716,15.0,1.77007,-12.2011
-0.0240033,16.0,1.97171,-11.3161
-0.0794888,17.0,2.20226,-10.3302
-0.153108,18.0,2.20063,-9.22908
-0.0546083,19.0,1.83185,-8.12877
-0.0692083,20.0,1.45066,-7.21284
-0.0576618,21.0,1.29241,-6.48751
-0.0645192,22.0,1.10095,-5.84131
0.0824336,23.0,1.10723,-5.29084
-0.0632361,24.0,1.22417,-4.73722
-0.0327309,25.0,1.10517,-4.12514
0.100358,26.0,1.03153,-3.57255
-0.00908369,27.0,0.526936,-3.05679
0.076575,28.0,1.17752,-2.79332
-0.0630775,29.0,1.32284,-2.20456
-0.121011,30.0,1.41818,-1.54314
-0.0715817,31.0,1.49696,-0.834056
-0.0612441,32.0,1.31309,-0.0855777
-0.0487816,33.0,0.837341,0.570967
-0.109382,34.0,0.995207,0.989637
0.0553178,35.0,0.831646,1.48724
0.0924935,36.0,0.741413,1.90306
-0.0121896,37.0,0.594868,2.27377
-0.0689235,38.0,0.577207,2.5712
-0.0801852,39.0,0.638187,2.85981
-0.0777337,40.0,0.710707,3.1789
0.0935092,41.0,0.320699,3.53425
0.190632,42.0,0.330698,3.6946
0.0753032,43.0,0.434279,3.85995
0.110082,44.0,0.269816,4.07709
-0.00691038,45.0,-0.139001,4.212
-0.0264856,46.0,-0.456005,4.1425
0.215881,47.0,-0.331092,3.9145
0.145618,48.0,0.0266216,3.74895
0.124079,49.0,-0.132328,3.76226
0.102448,50.0,-0.408493,3.6961
0.0178065,51.0,-0.483081,3.49185
0.143121,52.0,-0.294208,3.25031
-0.0203887,53.0,-0.177082,3.10321
0.0763283,54.0,-0.105138,3.01467
0.200387,55.0,0.00763264,2.9621
0.217838,56.0,0.0150107,2.96591
0.104352,57.0,0.411097,2.97342
-0.0288526,58.0,0.596065,3.17897
0.124521,59.0,0.316792,3.477
0.121068,60.0,0.674144,3.6354
0.0380468,61.0,0.694631,3.97247
0.0417948,62.0,0.611863,4.31978
-0.00337982,63.0,0.710051,4.62571
0.268448,64.0,0.474884,4.98074
0.00864005,65.0,0.505698,5.21818
0.160182,66.0,0.380197,5.47103
0.108218,67.0,0.524224,5.66113
0.0696495,68.0,0.723415,5.92324
0.236486,69.0,0.643309,6.28495
0.0493261,70.0,0.638396,6.6066
0.258807,71.0,0.648678,6.9258
0.285087,72.0,0.686953,7.25014
0.151923,73.0,0.553592,7.59362
0.233722,74.0,0.414213,7.87041
0.0208764,75.0,0.972427,8.07752
0.0517496,76.0,1.14825,8.56373
0.140281,77.0,1.02689,9.13786
0.107268,78.0,1.34053,9.65131
0.0160211,79.0,1.76738,10.3216
-0.293742,80.0,2.42305,11.2053
-0.29455,81.0,1.93619,12.4168
-0.122827,82.0,1.83688,13.3849
-0.277653,83.0,1.7908,14.3033
-0.231702,84.0,1.85202,15.1987
-0.317319,85.0,1.87847,16.1247
-0.349311,86.0,1.62878,17.064
-0.260849,87.0,1.04671,17.8784
-0.170754,88.0,0.838309,18.4017
-0.00869048,89.0,0.665614,18.8209
-0.0146326,90.0,0.205059,19.1537
-0.210321,91.0,0.497636,19.2562
-0.102089,92.0,0.333777,19.505
-0.203966,93.0,0.487644,19.6719
-0.0987371,94.0,0.305645,19.9157
-0.463996,95.0,0.418505,20.0686
-0.233072,96.0,0.414166,20.2778
-0.240628,97.0,0.684737,20.4849
-0.0011726,98.0,0.461641,20.8273
-0.00207776,99.0,0.390831,21.0581
-0.0108441,0.0,0.00902525,-74.7871
0.172879,1.0,-0.183335,-74.7826
0.285137,2.0,-0.169042,-74.8743
0.158304,3.0,0.0369369,-74.9588
0.138006,4.0,0.407717,-74.9403
0.280827,5.0,0.864305,-74.7364
0.0129972,6.0,1.1354,-74.3043
0.264165,7.0,1.27842,-73.7366
0.18716,8.0,1.59551,-73.0974
0.104252,9.0,1.72903,-72.2996
0.175468,10.0,1.93958,-71.4351
-0.0139673,11.0,2.05412,-70.4653
0.0503577,12.0,2.1509,-69.4382
0.178979,13.0,2.1797,-68.3628
0.0726615,14.0,2.10467,-67.2729
0.0936234,15.0,1.65829,-66.2206
0.121091,16.0,1.77068,-65.3915
0.139412,17.0,1.80969,-64.5061
0.175825,18.0,2.10755,-63.6013
0.0483733,19.0,2.06487,-62.5475
0.260371,20.0,2.14926,-61.5151
0.0683992,21.0,2.31592,-60.4404
0.0923322,22.0,2.36434,-59.2825
0.0586101,23.0,1.89113,-58.1003
0.142395,24.0,2.03307,-57.1548
0.0971036,25.0,2.04,-56.1382
0.241996,26.0,2.10355,-55.1182
0.244631,27.0,2.34252,-54.0664
0.183985,28.0,2.41992,-52.8952
0.240323,29.0,2.67583,-51.6852
0.0580744,30.0,2.40834,-50.3473
0.171721,31.0,2.57812,-49.1431
0.051784,32.0,2.71121,-47.8541
0.0763152,33.0,2.35271,-46.4985
0.195586,34.0,2.2091,-45.3221
0.246631,35.0,2.50909,-44.2176
0.194145,36.0,2.77888,-42.963
0.00286019,37.0,3.34868,-41.5736
0.148663,38.0,3.12894,-39.8992
-0.0841175,39.0,3.55743,-38.3348
0.0183532,40.0,3.58077,-36.5561
-0.100243,41.0,3.62707,-34.7657
-0.128029,42.0,3.89707,-32.9521
-0.184731,43.0,4.06995,-31.0036
-0.275288,44.0,4.18511,-28.9686
-0.0736693,45.0,4.39423,-26.8761
-0.230337,46.0,4.62486,-24.679
-0.275141,47.0,4.62394,-22.3665
-0.315063,48.0,4.58484,-20.0546
-0.225557,49.0,4.95002,-17.7621
-0.232256,50.0,4.51859,-15.2871
-0.319213,51.0,4.15701,-13.0278
-0.202973,52.0,4.06311,-10.9493
-0.21802,53.0,3.79601,-8.91777
-0.313824,54.0,3.70625,-7.01976
-0.191037,55.0,3.42732,-5.16664
-0.287626,56.0,3.30551,-3.45297
0.00270665,57.0,3.16295,-1.80022
-0.253034,58.0,2.97526,-0.218744
-0.257628,59.0,2.79472,1.26889
-0.100092,60.0,2.39116,2.66625
-0.245886,61.0,2.62857,3.86183
-0.193634,62.0,2.58841,5.17611
-0.225271,63.0,2.84423,6.47032
-0.170627,64.0,2.38513,7.89243
-0.150248,65.0,2.02098,9.085
-0.213488,66.0,1.87564,10.0955
-0.0881284,67.0,1.93533,11.0333
-0.261945,68.0,1.80715,12.001
-0.200079,69.0,1.70909,12.9045
-0.313047,70.0,1.87183,13.7591
-0.265281,71.0,2.30532,14.695
-0.143489,72.0,1.75112,15.8477
-0.128819,73.0,1.77044,16.7232
-0.435858,74.0,2.01414,17.6085
-0.0496225,75.0,1.67505,18.6155
-0.264297,76.0,1.87972,19.453
-0.284079,77.0,1.69528,20.3929
-0.331665,78.0,1.29257,21.2405
-0.24254,79.0,1.04095,21.8868
-0.316743,80.0,0.943984,22.4073
-0.150495,81.0,0.929325,22.8793
-0.247758,82.0,0.92171,23.344
-0.461258,83.0,0.996713,23.8048
-0.414671,84.0,0.610372,24.3032
-0.30233,85.0,0.164185,24.6084
-0.140082,86.0,-0.269196,24.6904
0.00388134,87.0,-0.350108,24.5558
-0.157304,88.0,-0.834551,24.3808
-0.132914,89.0,-1.18552,23.9635
0.122278,90.0,-1.50672,23.3708
-0.0215566,91.0,-1.1761,22.6174
-0.128988,92.0,-0.924306,22.0294
0.211857,93.0,-1.31152,21.5672
0.40718,94.0,-1.48171,20.9114
0.430744,95.0,-1.40811,20.1706
0.374992,96.0,-1.36767,19.4665
0.233743,97.0,-1.25507,18.7827
-0.00120163,98.0,-1.33871,18.1552
-0.00280237,99.0,-1.16025,17.4858
0.464787,0.0,-0.841747,-179.344
0.476134,1.0,-0.628893,-179.764
0.436797,2.0,-0.36088,-180.079
0.414811,3.0,-0.0130771,-180.259
0.418981,4.0,0.0904702,-180.266
0.409944,5.0,0.415884,-180.221
0.463528,6.0,0.43607,-180.013
0.321731,7.0,0.674483,-179.795
0.499272,8.0,0.891705,-179.457
0.463905,9.0,1.10309,-179.012
0.405902,10.0,1.46647,-178.46
0.421761,11.0,1.54289,-177.727
0.497335,12.0,1.81341,-176.955
0.314186,13.0,1.99415,-176.049
0.415685,14.0,2.15921,-175.052
0.317567,15.0,2.46195,-173.972
0.48161,16.0,2.70558,-172.741
0.410571,17.0,2.81108,-171.388
0.451371,18.0,3.00976,-169.983
0.432849,19.0,3.34227,-168.478
0.393442,20.0,3.63774,-166.807
0.295739,21.0,4.05278,-164.988
0.370586,22.0,4.49335,-162.961
0.377906,23.0,4.87248,-160.715
0.392449,24.0,4.70019,-158.278
0.320629,25.0,4.82369,-155.928
0.37885,26.0,4.7721,-153.516
0.457668,27.0,5.07488,-151.13
0.35202,28.0,5.51802,-148.593
0.405013,29.0,6.15334,-145.834
0.314284,30.0,6.45503,-142.757
0.306281,31.0,6.47577,-139.53
0.291952,32.0,7.06085,-136.292
0.0721047,33.0,7.22001,-132.761
0.221759,34.0,6.95075,-129.151
0.323845,35.0,7.09696,-125.676
0.238095,36.0,7.41499,-122.128
0.000738859,37.0,7.41956,-118.42
0.0441842,38.0,7.30512,-114.71
0.235342,39.0,7.33152,-111.058
0.15835,40.0,7.16049,-107.392
0.00959182,41.0,7.23467,-103.812
0.09674,42.0,7.44454,-100.194
0.0651933,43.0,7.30142,-96.4722
0.0305696,44.0,7.5441,-92.8215
-0.0713339,45.0,7.68247,-89.0494
-0.161508,46.0,7.30646,-85.2082
0.0791149,47.0,7.23462,-81.555
0.0803083,48.0,7.17193,-77.9377
0.0269382,49.0,7.00562,-74.3517
-0.256522,50.0,7.41454,-70.8489
0.0326262,51.0,7.04394,-67.1416
-0.0348742,52.0,7.02575,-63.6197
-0.174706,53.0,6.91177,-60.1068
-0.262803,54.0,7.06384,-56.6509
-0.308575,55.0,7.0793,-53.119
-0.224323,56.0,6.46365,-49.5793
-0.137545,57.0,6.57248,-46.3475
-0.323126,58.0,6.53654,-43.0613
-0.193009,59.0,5.92313,-39.793
-0.208451,60.0,6.02887,-36.8314
-0.30091,61.0,6.10794,-33.817
-0.0944062,62.0,5.61517,-30.763
-0.181227,63.0,5.67196,-27.9554
-0.149028,64.0,5.48859,-25.1194
-0.173581,65.0,5.24383,-22.3752
-0.238428,66.0,5.15446,-19.7532
-0.293266,67.0,4.81626,-17.176
-0.311001,68.0,4.84188,-14.7679
-0.097226,69.0,4.44213,-12.3469
-0.190235,70.0,4.70063,-10.1259
-0.309946,71.0,4.84651,-7.77557
-0.436429,72.0,5.08015,-5.35231
-0.38977,73.0,5.47611,-2.81224
-0.225852,74.0,5.05654,-0.0741806
-0.486083,75.0,4.9082,2.45409
-0.353323,76.0,4.48147,4.90819
-0.318233,77.0,4.22707,7.14892
-0.317819,78.0,4.26208,9.26246
-0.514315,79.0,4.25954,11.3935
-0.389517,80.0,3.85139,13.5233
-0.440879,81.0,3.3007,15.449
-0.369631,82.0,3.5012,17.0993
-0.417248,83.0,2.97368,18.8499
-0.429933,84.0,2.41323,20.3368
-0.402986,85.0,1.8694,21.5434
-0.35078,86.0,1.53525,22.4781
-0.365524,87.0,1.82647,23.2457
-0.451967,88.0,1.63961,24.1589
-0.364726,89.0,1.57074,24.9787
-0.496374,90.0,1.08932,25.7641
-0.482782,91.0,0.91892,26.3088
-0.621936,92.0,0.752609,26.7682
-0.496183,93.0,0.700432,27.1445
-0.36036,94.0,0.644425,27.4947
-0.472977,95.0,0.703968,27.817
-0.515984,96.0,0.361771,28.1689
-0.522836,97.0,0.333414,28.3498
0.00628471,98.0,-0.0188019,28.5165
-0.0180705,99.0,0.00621131,28.5071
-0.0300767,0.0,-0.988779,25.657
-0.221716,1.0,-0.688883,25.1627
-0.17101,2.0,-1.14289,24.8182
0.00691354,3.0,-1.19118,24.2468
-0.141313,4.0,-1.21119,23.6512
-0.0244523,5.0,-1.09027,23.0456
-0.0712855,6.0,-1.36206,22.5004
0.0355891,7.0,-1.08287,21.8194
0.0270422,8.0,-1.38534,21.278
-0.0327126,9.0,-1.05886,20.5853
-0.157838,10.0,-1.04802,20.0559
-0.0496294,11.0,-0.743251,19.5319
-0.0526869,12.0,-0.691957,19.1602
-0.0220962,13.0,-1.14909,18.8143
0.0434952,14.0,-1.37027,18.2397
0.0107517,15.0,-1.3573,17.5546
-0.0388758,16.0,-1.65021,16.8759
-0.143946,17.0,-1.88769,16.0508
-0.0543997,18.0,-2.05312,15.107
0.0762362,19.0,-2.42219,14.0804
0.0973804,20.0,-2.1855,12.8693
-0.0205444,21.0,-2.44343,11.7766
0.0884544,22.0,-2.61728,10.5549
-0.0271739,23.0,-2.30241,9.24622
0.0690626,24.0,-2.60089,8.09502
0.0888548,25.0,-2.78354,6.79458
0.0042882,26.0,-2.77188,5.40281
0.0868201,27.0,-2.8392,4.01686
0.131487,28.0,-2.8651,2.59726
0.163119,29.0,-2.74572,1.16471
0.0544754,30.0,-2.75975,-0.208147
0.128431,31.0,-2.66103,-1.58802
0.00250685,32.0,-2.34618,-2.91854
0.0460243,33.0,-2.09968,-4.09163
-0.0283827,34.0,-2.09041,-5.14147
-0.0134529,35.0,-2.55366,-6.18667
-0.0258833,36.0,-2.63299,-7.4635
0.174928,37.0,-3.11018,-8.78
0.0550536,38.0,-3.20859,-10.3351
0.121029,39.0,-3.00455,-11.9394
0.166982,40.0,-2.6516,-13.4417
0.199165,41.0,-2.63436,-14.7675
0.0985535,42.0,-2.61216,-16.0846
0.0946633,43.0,-2.43892,-17.3907
-0.0305735,44.0,-1.95857,-18.6102
0.190055,45.0,-2.27768,-19.5895
-0.0190224,46.0,-2.52593,-20.7283
0.157025,47.0,-2.2075,-21.9913
0.0264628,48.0,-2.04929,-23.095
0.0520041,49.0,-1.94523,-24.1197
0.0165813,50.0,-1.71468,-25.0923
0.113292,51.0,-1.52241,-25.9496
-0.0149201,52.0,-1.47456,-26.7108
0.143516,53.0,-1.89734,-27.4481
0.192738,54.0,-1.75149,-28.3968
0.0849249,55.0,-1.79516,-29.2725
0.141409,56.0,-1.68367,-30.1701
0.176603,57.0,-1.79869,-31.0119
0.159147,58.0,-1.47829,-31.9113
0.0561558,59.0,-1.58069,-32.6504
0.00957787,60.0,-1.33897,-33.4408
0.10083,61.0,-2.09486,-34.1103
0.0395489,62.0,-2.05662,-35.1577
0.135676,63.0,-2.04699,-36.186
0.0352408,64.0,-2.18504,-37.2095
0.0561522,65.0,-2.153,-38.302
0.117193,66.0,-1.85207,-39.3785
0.154276,67.0,-1.73991,-40.3046
0.147048,68.0,-1.42242,-41.1745
0.138348,69.0,-0.734958,-41.8857
0.300755,70.0,-1.08644,-42.2532
0.0337167,71.0,-0.447287,-42.7964
0.105027,72.0,-0.408728,-43.0201
-0.00610298,73.0,-0.0186347,-43.2244
0.0981685,74.0,-0.328393,-43.2337
0.107824,75.0,0.241799,-43.3979
-0.0604916,76.0,0.397997,-43.277
0.134893,77.0,0.104707,-43.078
0.00340307,78.0,0.243126,-43.0257
0.0406665,79.0,0.229184,-42.9041
-0.0400346,80.0,0.128323,-42.7895
0.23015,81.0,-0.121774,-42.7254
0.237465,82.0,0.005968,-42.7863
0.0737026,83.0,0.269121,-42.7833
-0.0111886,84.0,0.432715,-42.6487
0.0223837,85.0,0.467694,-42.4324
0.143746,86.0,0.326637,-42.1985
-0.020098,87.0,0.75949,-42.0352
-0.193296,88.0,1.26002,-41.6554
-0.205413,89.0,1.30318,-41.0254
-0.372748,90.0,1.24778,-40.3738
-0.222813,91.0,1.06606,-39.75
-0.162868,92.0,0.997215,-39.2169
-0.516959,93.0,0.943634,-38.7183
-0.383203,94.0,0.43644,-38.2465
-0.510228,95.0,0.682169,-38.0283
-0.420626,96.0,0.614887,-37.6872
-0.29548,97.0,0.3071,-37.3797
-0.00409305,98.0,0.367881,-37.2262
0.00373447,99.0,-0.0239027,-37.0423
0.275461,0.0,-0.156434,-87.8108
0.215553,1.0,-0.255901,-87.889
0.336114,2.0,-0.179658,-88.017
0.329316,3.0,0.032989,-88.1068
0.342181,4.0,0.311332,-88.0903
0.0836415,5.0,0.0814693,-87.9346
0.36421,6.0,-0.264984,-87.8939
0.27531,7.0,-0.112976,-88.0264
0.0932342,8.0,0.203733,-88.0829
0.185304,9.0,0.236005,-87.981
0.110366,10.0,0.544379,-87.863
0.224224,11.0,0.954422,-87.5908
0.210203,12.0,0.710796,-87.1136
-0.00639898,13.0,0.722604,-86.7582
0.178487,14.0,0.703456,-86.3969
0.326926,15.0,0.870798,-86.0452
0.308853,16.0,0.82045,-85.6098
0.17393,17.0,0.916006,-85.1995
0.284131,18.0,1.34312,-84.7415
0.0997595,19.0,1.56907,-84.07
0.215846,20.0,1.71633,-83.2855
0.0996461,21.0,1.69741,-82.4273
0.342629,22.0,1.39231,-81.5786
0.104389,23.0,1.75408,-80.8824
0.278916,24.0,1.31591,-80.0054
0.221979,25.0,1.69726,-79.3475
0.276821,26.0,1.82317,-78.4988
0.127003,27.0,2.29626,-77.5872
0.0831915,28.0,2.26261,-76.4391
0.204852,29.0,2.05684,-75.3078
0.22053,30.0,2.04171,-74.2794
0.187586,31.0,1.83275,-73.2585
0.266673,32.0,1.66598,-72.3421
0.317643,33.0,2.11601,-71.5092
0.0981269,34.0,2.13139,-70.4511
0.296564,35.0,2.24791,-69.3855
0.250085,36.0,2.13123,-68.2615
0.119685,37.0,2.50981,-67.1959
0.220705,38.0,2.76555,-65.941
0.254327,39.0,2.61304,-64.5582
0.117124,40.0,2.54764,-63.2517
0.0920372,41.0,2.87029,-61.9779
0.159367,42.0,2.58311,-60.5427
0.292646,43.0,2.64314,-59.2512
0.087942,44.0,3.01975,-57.9296
0.182978,45.0,3.23354,-56.4197
0.189222,46.0,3.14547,-54.8029
0.031891,47.0,3.81036,-53.2302
-0.100978,48.0,3.91455,-51.325
0.00602865,49.0,3.70873,-49.3678
0.0822073,50.0,3.23452,-47.5134
0.0146395,51.0,3.11272,-45.8961
0.0326245,52.0,2.89285,-44.3398
0.0964683,53.0,3.08655,-42.8933
0.0692767,54.0,3.10829,-41.3501
0.0603819,55.0,3.0682,-39.7959
0.0873593,56.0,2.8066,-38.2618
0.112375,57.0,2.71086,-36.8585
0.188686,58.0,2.72999,-35.5031
0.144574,59.0,2.86761,-34.1381
-0.0261312,60.0,3.0896,-32.7043
-0.0247306,61.0,3.44165,-31.1595
-0.129522,62.0,3.25032,-29.4387
0.0190476,63.0,3.30674,-27.8135
-0.103106,64.0,3.37858,-26.1601
-0.2118,65.0,3.53686,-24.4709
-0.179471,66.0,3.48289,-22.7024
-0.194656,67.0,3.33337,-20.961
-0.123338,68.0,2.93658,-19.2943
-0.0496416,69.0,2.71294,-17.826
-0.101274,70.0,2.75793,-16.4695
-0.142014,71.0,3.02732,-15.0906
-0.0129818,72.0,2.59068,-13.5769
-0.151666,73.0,2.27427,-12.2816
0.0724894,74.0,2.22426,-11.1444
-0.0982649,75.0,2.40478,-10.0323
-0.219883,76.0,2.45773,-8.82991
-0.135578,77.0,2.22376,-7.60105
-0.0573886,78.0,2.2092,-6.48917
-0.21424,79.0,2.14888,-5.38457
-0.0759647,80.0,1.97045,-4.31013
-0.112694,81.0,1.83089,-3.32491
-0.251498,82.0,1.91873,-2.40946
-0.178703,83.0,1.77679,-1.4501
-0.226725,84.0,1.66486,-0.561706
-0.355158,85.0,1.63085,0.270724
-0.435557,86.0,2.15953,1.08615
-0.332193,87.0,2.16114,2.16592
-0.520322,88.0,2.15793,3.24649
-0.412692,89.0,1.87961,4.32545
-0.40505,90.0,2.012,5.26526
-0.490165,91.0,1.54642,6.27126
-0.486975,92.0,1.20013,7.04447
-0.607025,93.0,1.19317,7.64453
-0.422592,94.0,0.591796,8.24112
-0.502591,95.0,0.866555,8.53702
-0.477951,96.0,0.598835,8.97029
-0.531395,97.0,0.343207,9.26971
-0.00862497,98.0,-0.096561,9.44132
-0.00879681,99.0,-0.665501,9.39303
0.21234,0.0,-0.909008,-105.795
0.419639,1.0,-0.866543,-106.25
0.242352,2.0,-0.895465,-106.683
0.195241,3.0,-0.641697,-107.131
0.281346,4.0,-0.39738,-107.452
0.284368,5.0,-0.140204,-107.65
0.372556,6.0,0.285686,-107.72
0.271532,7.0,0.685235,-107.578
0.169924,8.0,0.757074,-107.235
0.302076,9.0,0.602213,-106.856
0.20791,10.0,0.973047,-106.555
0.196881,11.0,0.743726,-106.069
0.287741,12.0,0.831546,-105.697
0.2172,13.0,0.915581,-105.281
0.3801,14.0,1.1862,-104.823
0.368282,15.0,1.59242,-104.23
0.29824,16.0,1.57943,-103.434
0.245619,17.0,1.73318,-102.644
0.312811,18.0,1.8391,-101.778
0.220816,19.0,1.89363,-100.858
0.23202,20.0,1.95087,-99.9113
0.379891,21.0,2.27081,-98.9359
0.136408,22.0,3.09942,-97.8005
0.304246,23.0,3.21749,-96.2508
0.243961,24.0,3.72381,-94.642
0.134002,25.0,3.63241,-92.7801
0.183823,26.0,3.61911,-90.9639
0.26337,27.0,3.96605,-89.1543
0.109439,28.0,4.27414,-87.1713
0.218452,29.0,3.9501,-85.0342
0.0655159,30.0,4.05755,-83.0592
0.19895,31.0,4.50935,-81.0304
0.102718,32.0,4.59569,-78.7757
0.127133,33.0,4.5913,-76.4779
0.17682,34.0,4.73991,-74.1823
0.0529956,35.0,4.60155,-71.8123
0.193981,36.0,4.63056,-69.5115
0.285259,37.0,4.34237,-67.1962
0.035154,38.0,4.3967,-65.0251
0.0805745,39.0,4.32245,-62.8267
-0.00235409,40.0,4.72579,-60.6655
0.102967,41.0,4.6911,-58.3026
-0.0225445,42.0,4.84766,-55.957
-0.043452,43.0,4.82648,-53.5332
0.0648137,44.0,4.51986,-51.12
0.000766516,45.0,4.41038,-48.8601
0.123399,46.0,4.30252,-46.6549
0.0542372,47.0,4.04418,-44.5036
0.137287,48.0,4.24423,-42.4815
0.0148579,49.0,4.35273,-40.3594
0.0114906,50.0,4.23593,-38.183
-0.051716,51.0,4.49063,-36.0651
0.0083282,52.0,4.22332,-33.8198
-0.0360211,53.0,3.97375,-31.7081
0.0272213,54.0,4.064,-29.7212
