3.458583068847656250e+01,-2.020607709884643555e+00,-2.065300941467285156e+01
3.517886352539062500e+01,-1.981999397277832031e+00,-2.194978523254394531e+01
3.576406097412109375e+01,-1.941195249557495117e+00,-2.324012184143066406e+01
3.634156036376953125e+01,-1.898909449577331543e+00,-2.452322196960449219e+01
3.691148757934570312e+01,-1.855528354644775391e+00,-2.579844284057617188e+01
3.747998046875000000e+01,-1.814910650253295898e+00,-2.705742835998535156e+01
3.804887008666992188e+01,-1.778277039527893066e+00,-2.829534530639648438e+01
3.861831283569335938e+01,-1.744387984275817871e+00,-2.951480484008789062e+01
3.918832778930664062e+01,-1.712702274322509766e+00,-3.071744728088378906e+01
3.975967025756835938e+01,-1.679573416709899902e+00,-3.190636634826660156e+01
4.033224868774414062e+01,-1.645340800285339355e+00,-3.308076477050781250e+01
4.090613937377929688e+01,-1.609476804733276367e+00,-3.424047851562500000e+01
4.148122406005859375e+01,-1.572312712669372559e+00,-3.538462829589843750e+01
4.205567550659179688e+01,-1.541552901268005371e+00,-3.650839996337890625e+01
4.263084411621093750e+01,-1.510790228843688965e+00,-3.761838531494140625e+01
4.320666885375976562e+01,-1.480063319206237793e+00,-3.871460723876953125e+01
4.378310394287109375e+01,-1.449361085891723633e+00,-3.979714202880859375e+01
4.436001205444335938e+01,-1.419060111045837402e+00,-4.086583709716796875e+01
4.493726730346679688e+01,-1.389449954032897949e+00,-4.192076873779296875e+01
4.551481246948242188e+01,-1.360592484474182129e+00,-4.296228027343750000e+01
4.609320068359375000e+01,-1.329852700233459473e+00,-4.399222564697265625e+01
4.667180633544921875e+01,-1.299830913543701172e+00,-4.500832366943359375e+01
4.725056457519531250e+01,-1.270586490631103516e+00,-4.601093292236328125e+01
4.782936477661132812e+01,-1.242342352867126465e+00,-4.700032043457031250e+01
4.840808486938476562e+01,-1.215371966361999512e+00,-4.797686767578125000e+01
4.898665237426757812e+01,-1.189770936965942383e+00,-4.894113922119140625e+01
4.956495666503906250e+01,-1.165787220001220703e+00,-4.989369201660156250e+01
5.014283370971679688e+01,-1.143758773803710938e+00,-5.083509826660156250e+01
5.072022628784179688e+01,-1.123802900314331055e+00,-5.176624298095703125e+01
5.129697036743164062e+01,-1.106265902519226074e+00,-5.268795013427734375e+01
5.187279129028320312e+01,-1.092119336128234863e+00,-5.360081481933593750e+01
5.244749832153320312e+01,-1.081853032112121582e+00,-5.450615692138671875e+01
5.302136611938476562e+01,-1.073986291885375977e+00,-5.540662384033203125e+01
5.359019470214843750e+01,-1.086407303810119629e+00,-5.629343414306640625e+01
5.415715026855468750e+01,-1.104127526283264160e+00,-5.718431854248046875e+01
5.471900558471679688e+01,-1.140866875648498535e+00,-5.807412719726562500e+01
5.527724456787109375e+01,-1.189085364341735840e+00,-5.897579193115234375e+01
5.583126449584960938e+01,-1.250946879386901855e+00,-5.989342498779296875e+01
5.638034820556640625e+01,-1.329025506973266602e+00,-6.083183288574218750e+01
5.692361831665039062e+01,-1.426449060440063477e+00,-6.179670715332031250e+01
5.745998382568359375e+01,-1.547303438186645508e+00,-6.279464721679687500e+01
5.798791122436523438e+01,-1.697221398353576660e+00,-6.383324432373046875e+01
5.850609588623046875e+01,-1.882787585258483887e+00,-6.492219543457031250e+01
5.900273895263671875e+01,-2.160347938537597656e+00,-6.606939697265625000e+01
5.953554153442382812e+01,-2.257500171661376953e+00,-6.742239379882812500e+01
6.008778762817382812e+01,-2.270225524902343750e+00,-6.886667633056640625e+01
6.068492126464843750e+01,-2.094981670379638672e+00,-7.042022705078125000e+01
6.130014419555664062e+01,-1.859294652938842773e+00,-7.192507934570312500e+01
6.192813873291015625e+01,-1.588651299476623535e+00,-7.333935546875000000e+01
6.256689071655273438e+01,-1.292390584945678711e+00,-7.464205169677734375e+01
6.321521377563476562e+01,-9.754457473754882812e-01,-7.581900024414062500e+01
6.379968643188476562e+01,-9.532151222229003906e-01,-7.668643188476562500e+01
